[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[1],"(ROOT (S (INTJ (UH well)) (, ,) (ADVP (PRP I)) (VP (XX don-)) (, ,)))"
[2],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (, ,) (SBARQ (WHNP (WHNP (WP what)) (NNS thoughts)) (SQ (VBP do) (NP (PRP you)) (VP (VB have) (PP (IN on) (NP (DT the) (NN subject))))) (. ?)))))"
[3],"(ROOT (S (S (INTJ (UH Uh)) (, ,) (NP (PRP you)) (VP (VBP know))) (, ,) (NP (PRP we)) (ADVP (RB even)) (VP (VBD lived) (ADVP (RB there)) (PP (IN for) (NP (NP (DT a)) (, ,) (NP (DT a) (NN while)))) (SBAR (WHADVP (WRB when)) (S (NP (PRP$ my) (NN husband)) (VP (VBD was) (PP (IN in) (NP (DT the) (NNP Navy))))))) (. .)))"
[5],"(ROOT (SINV (PP (IN In) (NP (NP (NP (NN fact)) (NP (DT the) (JJ first) (NN year))) (SBAR (S (NP (PRP we)) (VP (VBD were) (ADJP (JJ married)) (PRN (, ,) (S (NP (PRP he)) (VP (VBD was) (ADVP (RB already)) (PP (IN over) (NP (RB there))))) (, ,))))))) (VP (VBD had) (VP (VBN been) (ADVP (RB there)))) (NP (NP (CD two) (NNS years)) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD got) (ADJP (JJ married))))))))"
[4],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBD did)) (. ?)))"
[7],(ROOT (INTJ (UH Uh-huh) (. .)))
"[6, 8]","(ROOT (S (CC and) (ADVP (RB so)) (NP (PRP$ our)) (, ,) (NP (PRP we)) (VP (VBD had) (NP (DT a) (CD one) (NN year) (NN honeymoon))) (. .)))"
[9],(ROOT (INTJ (UH Uh-huh) (. .)))
[11],(ROOT (S (NP (DT That)) (VP (BES 's) (ADJP (JJ wonderful))) (. .)))
[13],"(ROOT (S (NP (SBAR (SBAR (SINV (FRAG (INTJ (UH Well))) (VP (VBP do) (S (NP (PRP you)) (VP (VB have)) (, ,))) (NP (PRP you)))) (SBAR (RB probably) (S (VP (VBP have) (NP (NP (DT a) (JJ different) (NN sense)) (PP (IN than) (NP (PRP I))))))))) (VP (VBP have)) (. .)))"
"[10, 12]","(ROOT (S (S (INTJ (UH Uh) (, ,) (UH Uh)) (, ,) (NP (PRP it)) (VP (VBD was) (ADJP (RB very) (JJ nice)))) (, ,) (FRAG (INTJ (UH um))) (. .)))"
[14],(ROOT (S (NP (PRP I)) (VP (VBD went) (PP (IN to) (NP (DT an) (JJ inner) (NN city) (JJ high) (NN school))) (PP (IN in) (NP (NNP Chicago)))) (. .)))
[16],"(ROOT (S (INTJ (UH Um)) (, ,) (ADVP (CC and)) (NP (DT that)) (VP (BES 's) (RB not) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP am) (ADVP (RB originally)) (PP (IN from)))))) (. .)))"
[15],(ROOT (INTJ (UH Uh-huh) (. .)))
[17],(ROOT (S (NP (PRP It)) (VP (VBD was) (NP (NP (DT a) (NN divorce) (NN situation)) (PP (IN of) (NP (PRP$ my) (NNS parents))))) (. .)))
[18],(ROOT (INTJ (UH Uh-huh) (. .)))
"[19, 21]","(ROOT (S (CC And) (NP (PRP it)) (VP (VBD was) (S (NP (NP (DT a)) (, ,) (FRAG (NP (NP (DT a) (JJ cultural) (NN shock)) (PP (IN to) (NP (PRP me)))) (. .))) (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (IN in) (NP (NNS terms))))) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (VBD went) (PP (IN through))))))))) (. .)))"
[22],"(ROOT (S (NP (DT The) (JJ high) (NN school)) (VP (VBZ is) (ADVP (RB now)) (VP (VBN called) (, ,) (PP (IN in) (NP (NN fact))) (, ,) (SBAR (S (NP (PRP it)) (VP (VBD was) (VP (VBN called) (NP (NNP Tulley) (NNP High) (NNP School))))))))))"
[20],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sure))) (. .)))
[23],(ROOT (S (CC and) (ADVP (RB now)) (NP (PRP it)) (VP (BES 's) (VP (VBN called) (NP (NNP Roberto) (NNP Clemente)))) (. .)))
[24],(ROOT (S (NP (NNP Roberto)) (VP (VBD died) (SBAR (IN while) (S (NP (PRP we)) (VP (VBD were) (ADVP (IN down) (RB there)) (PP (IN as) (NP (NP (DT a) (NN matter)) (PP (IN of) (NP (NN fact))))))))) (. .)))
[25],"(ROOT (S (NP (DT That)) (, ,) (INTJ (UH yeah)) (, ,) (NP (DT that)) (VP (BES 's) (ADVP (RB exactly)) (, ,) (ADVP (NP (RB about) (CD twenty) (NNS years)) (RB now))) (. .)))"
[27],"(ROOT (SBARQ (UH Uh) (, ,) (WHNP (WP what)) (SQ (VP (VBD was) (NP (PRP it)) (PP (IN like) (S (VP (VBG living) (ADVP (RB there))) (, ,)))))))"
[26],(ROOT (INTJ (UH Yeah) (. .)))
[29],(ROOT (S (NP (PRP It)) (VP (BES 's) (PP (IN like) (NP (RB anywhere) (RB else)))) (. .)))
[30],(ROOT (S (NP (NNS People)) (VP (VBP are) (NP (NNS individuals)))))
[28],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (VP (VBD did) (SBAR (S (NP (PRP you)) (VP (VBP find) (SBAR (IN that) (S (NP (NNS people)) (VP (VBN appreciated) (S (VP (VBG having) (NP (NP (DT the) (NN privilege)) (PP (IN of) (NP (VBG being)))))))))))))))) (, ,)))"
[32],"(ROOT (FRAG (PP (UH Right)) (, ,)))"
[33],"(ROOT (S (NP (PRP I)) (VP (VBP agree) (PP (IN with) (NP (DT that)))) (, ,)))"
[31],"(ROOT (S (S (CC and) (NP (PRP I)) (VP (VBP find) (S (NP (NP (PRP it)) (ADJP (RB really) (JJ difficult))) (NP (CC an))))) (, ,) (CC and) (, ,) (S (NP (JJ frustrated)) (VP (VBG trying) (S (VP (TO to) (VP (VB make) (NP (NNS stereotypes))))))) (, ,) (S (NP (PRP you)) (VP (VBP know))) (. .)))"
[34],(ROOT (INTJ (UH yeah) (. .)))
