[0],"(ROOT (NP (NP (UH Okay)) (PRN (, ,) (NP (NNP Howard)) (, ,))))"
[1],(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (PP (IN of) (NP (PRP$ our) (NN space) (NN budget)))))))
[2],"(ROOT (SINV (CC and) (MD should) (NP (PRP we)) (VP (VP (VB go) (ADVP (RB ahead)) (ADVP (CC and))) (, ,) (CC and) (VP (VB keep) (S (VP (VBG exploring)))) (, ,))))"
[3],"(ROOT (SINV (CC or) (MD should) (NP (PRP we)) (VP (VB call) (NP (DT a) (NN halt)) (PP (IN to) (NP (PRP it)) (, ,)))))"
[5],(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (DT the) (NN space) (NN program)) (VP (VBZ has) (VP (VBN done) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN good)))) (PP (IN for) (NP (DT the) (NN country)))))))) (. .)))
[4],(ROOT (SQ (VBZ is) (NP (PRP it)) (VP (VBG doing) (NP (DT any) (NN good))) (. ?)))
"[6, 8]","(ROOT (NP (S (S (INTJ (UH Now)) (NP (PRP I)) (VP (VBP think) (NP (WP what)))) (, ,) (NP (PRP we)) (VP (VBD made) (NP (DT a) (JJ major) (JJ wrong) (NN turn)) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD went) (PP (IN into) (NP (DT the) (PRN (, ,) (FRAG (INTJ (UH uh)) (, ,) (PP (IN to) (NP (NP (DT the) (JJ current) (NN generation)) (PP (IN of) (NP (NN space) (NN craft)))))) (, ,)))) (S (NP (NP (DT the) (JJ reusable) (NNS ones)) (, ,) (SBAR (IN like) (S (NP (PRP they)) (VP (VBP are) (ADVP (RB now)) (SBAR (IN because) (S (NP (PRP they)) (VP (VBP have) (RB not) (VP (VBN proven) (ADJP (RB as) (JJ reliable)) (SBAR (IN as) (S (NP (PRP they)) (VP (MD should) (VP (VB have)))))))))))) (, ,))))))))))"
[9],"(ROOT (S (CC and) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NP (DT some)) (PP (IN of) (NP (DT the) (JJR earlier) (NNS approaches)))) (VP (VBD were) (ADJP (ADJP (ADJP (ADJP (RB much) (JJR more)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (ADJP (RB much) (JJR better))) (PP (IN in) (NP (JJ many) (NNS ways)))))))) (. .)))"
[10],"(ROOT (S (ADVP (RB However)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (NP (PRP we)) (VP (VBP 've) (VP (VBN gained) (NP (DT an) (JJ awful) (NN lot)) (PP (IN from) (NP (DT the) (NN space) (NN program)))))) (, ,)) (NP (PDT all) (DT the) (NN way)) (PP (IN from) (NP (NP (JJ remote) (NN monitoring)) (PP (IN to) (NP (NP (NN teflon)) (PP (IN to) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NP (DT some) (JJ new) (NN space) (NN age) (NNS materials)) (, ,) (NP (NNS plastics)) (CC and) (ADVP (DT all)) (NP (DT that))))))))) (. .)))"
[11],(ROOT (S (RB So) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (HVS 's) (VP (VBN been) (NP (DT a) (JJ good) (NN investment))))))) (. .)))
[7],(ROOT (INTJ (UH Uh-huh) (. .)))
[13],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really) (. .))))"
[15],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yes) (. .))))"
"[12, 14, 16]","(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NN somebody)) (VP (VBD was) (VP (VBG telling) (NP (PRP me)) (NP (NP (NP (DT the) (NN return)) (SBAR (S (VP (VBD was) (NP (QP (RB about) (CD twenty-five))))))) (CC or) (NP (NP (CD thirty) (NNS dollars)) (PP (IN for) (NP (NP (DT every) (NN dollar)) (VP (VBN spent)))) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADJP (JJ amazing) (PP (IN for) (NP (DT any) (JJ governmental) (VBN financed) (NN program))))))))))) (. .)))"
[17],(ROOT (S (S (VP (VBP Wish) (NP (PRP$ our) (NN post) (NN office)))) (VP (MD could) (VP (VB do) (NP (DT that)))) (. .)))
[19],(ROOT (S (NP (DT That)) (VP (BES 's) (ADJP (JJ right))) (. .)))
[18],(ROOT (S (NP (PRP I)) (VP (VBP wish) (SBAR (S (NP (DT the) (NN post) (NN office)) (VP (MD would) (ADVP (RB just)) (VP (VB stop) (S (VP (VBG raising) (NP (PRP$ our) (NNS rates))))))))) (. .)))
[21],"(ROOT (S (NP (PRP I)) (VP (VBP think) (, ,) (ADVP (RB though)) (, ,) (SBAR (IN that) (SBAR (ADVP (RB now)) (IN that) (S (NP (PRP we)) (VP (VBP 're) (ADVP (RB finally)) (VP (VBG starting) (S (VP (TO to) (VP (VB get) (PP (IN over) (NP (NP (DT the) (NNS fears)) (CC and) (NP (SBAR (WHNP (NP (DT the)) (PRN (, ,) (INTJ (UH uh) (, ,) (UH oh)) (, ,))) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))))) (, ,) (NP (NP (DT the) (NN guilt)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBD had) (NP (NP (IN out)) (PP (IN of) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NNP Challenger)))))))))))))))))))) (, ,)))"
[20],(ROOT (S (NP (PRP I)) (VP (VBP wish) (SBAR (S (NP (PRP they)) (VP (MD 'd) (ADVP (RB just)) (VP (VB deliver) (NP (NN stuff))))))) (. .)))
