[0],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (PP (IN about) (NP (PRP you))))) (, ,)))"
[1],"(ROOT (S (CC but) (, ,) (ADVP (UH uh)) (, ,) (NP (PRP I)) (VP (VBP work) (PP (IN outside) (NP (DT the) (NN home))))))"
[2],"(ROOT (S (NP (NP (ADVP (CC and)) (, ,) (SBAR (SBAR (S (INTJ (UH uh)) (, ,) (NP (NP (NP (IN in)) (SBAR (WHNP (NP (NN fact)) (PRN (, ,) (INTJ (UH uh)) (, ,))))) (NP (PRP I))) (VP (MD 'll) (VP (VB be) (VP (VBG leaving)))))) (SBAR (RB very) (S (VP (ADVP (RB shortly)) (TO to) (VP (VB go))))))) (PP (IN to) (NP (NN work))))))"
[3],(ROOT (S (CC and) (NP (PRP I)) (VP (VBP work) (SBAR (S (NP (JJ different) (NNS shifts)) (ADVP (RB so)) (VP (VBP are) (ADVP (RB pretty) (RB much)) (NP (NP (DT a) (JJ later) (NN shift)) (PP (IN to) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (DT the) (NN family) (NN time))))))))))))))) (. .)))
[4],"(ROOT (S (S (INTJ (INTJ (UH Uh)) (, ,) (INTJ (WRB when))) (NP (PRP$ my) (NN husband)) (VP (VBZ gets) (ADVP (RB home)))) (, ,) (NP (PRP it)) (BES 's) (ADVP (RB usually)) (, ,) (NP (PRP he)) (VP (BES 's) (ADVP (RB home)) (PP (IN with) (NP (PRP$ my) (NN daughter))) (ADVP (RB alone)))))"
[5],(ROOT (S (CC and) (ADVP (RB then)) (ADVP (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS hours)))) (RB later)) (NP (PRP I)) (VP (VBP 'm) (ADVP (RB home))) (. .)))
[6],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (, ,)))"
[7],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG finding) (SBAR (IN that) (S (NP (NP (ADJP (JJR more) (CC and) (JJR more)) (NNS people)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBP talk) (SBAR (IN to) (, ,) (S (NP (EX there)) (VP (BES 's) (NP (ADJP (JJR less) (CC and) (JJR less)) (NN family))))))))) (VP (NN time) (VP (ADJP (JJ available)) (PP (IN to) (NP (PRP them))))))))) (. .)))"
[8],"(ROOT (S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP it)) (VP (VBZ seems) (SBAR (IN that) (S (NP (NP (NP (NN business) (RB wise)) (PRN (, ,) (FRAG (INTJ (UH uh)) (, ,) (PP (IN in) (NP (DT the) (NN business) (NN community)))) (, ,))) (CC or) (NP (PRP$ your) (NNS employers))) (VP (VBP seem) (S (VP (TO to) (VP (VB be) (VP (VBG taking) (NP (ADJP (JJR more) (CC and) (JJR more)) (NN time)) (ADVP (RB away)) (PP (IN from) (NP (DT the) (NN family))))))))))) (. .)))"
[9],"(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP do) (VP (VB have) (NP (DT any) (NN time)))))) (, ,) (NP (PRP it)) (VP (BES 's) (ADVP (RB kind) (RB of)) (PP (IN like) (PP (IN on) (NP (DT a) (NN rush) (NN cycle)))) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB get) (NP (NP (ADJP (RB so) (JJ many)) (JJ other) (NNS things)) (VP (VBN done))))))))) (, ,) (INTJ (UH uh)) (, ,) (ADVP (RB ju-)))) (, ,) (ADVP (RB just)) (S (VP (TO to) (VP (VP (VB maintain) (NP (PRP$ your) (NN home))) (CC and) (VP (VB maintain) (NP (DT the) (NNS things)) (PP (IN outside) (NP (PRP$ your) (NN home)))) (CC and) (ADVP (RB then)) (, ,) (ADVP (CC plus)) (VP (VB try) (S (VP (TO to) (VP (VB have) (NP (NP (DT that) (NN relationship)) (PP (IN with) (NP (PRP$ your) (NNS children)))))))))))) (, ,)))))"
