[0],"(ROOT (FRAG (S (ADJP (ADJP (RB All)) (PRN (PP (JJ right)) (, ,))))))"
[1],(ROOT (SQ (VBP do) (NP (PRP you)) (VP (VB do) (NP (NN garden) (NN work))) (. ?)))
[2],(ROOT (NP (NP (QP (RB As) (JJ little))) (PP (IN as) (ADJP (JJ possible))) (. .)))
[3],X
[4],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (NP (DT a) (NN college) (NN student)))))
[5],(ROOT (INTJ (UH Uh-huh) (. .)))
[7],"(ROOT (SBARQ (WHADVP (UH Oh)) (, ,) (WHADVP (WRB where)) (SQ (VBP do) (NP (PRP you)) (VP (VB go) (PP (IN to) (NP (NN college))))) (. ?)))"
[6],"(ROOT (S (SBAR (RB so) (IN if) (S (NP (PRP I)) (VP (VBP do) (NP (DT any) (NN garden) (NN work))))) (, ,) (NP (PRP it)) (VP (BES 's) (ADVP (RB only)) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBP go) (ADVP (RB home)) (PP (IN in) (NP (DT the) (NN Summer))))))) (. .)))"
[9],(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (BES 's) (NP (DT that))) (. ?)))
[10],(ROOT (S (NP (PRP It)) (VP (BES 's) (ADVP (NP (RB about) (CD two) (NNS hours)) (RB north)) (PP (IN of) (NP (NNP Pittsburgh)))) (. .)))
[11],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))"
[13],(ROOT (INTJ (UH Yes) (. .)))
[12],(ROOT (INTJ (UH Yes) (. .)))
[15],"(ROOT (INTJ (UH Yeah) (, ,)))"
[16],"(ROOT (S (NP (PRP we)) (VP (VBP go) (ADVP (RB home))) (, ,)))"
[17],"(ROOT (S (INTJ (UH well)) (, ,) (ADVP (PRP we)) (VP (VBP have) (NP (DT a) (JJ large) (NN family))) (, ,)))"
