[0],"(ROOT (FRAG (S (ADJP (ADJP (NNP Jay)) (PRN (, ,) (INTJ (UH um)) (, ,))))))"
[1],"(ROOT (S (NP (PRP$ my) (NNS kids)) (VP (VBP are) (PRN (, ,) (S (VP (VBP are) (NP (DT both) (NN in) (NN college)) (, ,) (NP (UH um)))) (, ,)))))"
[2],"(ROOT (S (S (CC and) (NP (PRP I)) (VP (MD 'd))) (, ,) (NP (PRP I)) (VP (VBD played) (NP (DT a) (ADJP (RB fairly) (JJ active)) (NN part)) (PP (IN in) (S (VP (VBG helping) (S (NP (PRP them)) (VP (VB decide) (SBAR (WHADVP (WRB where)) (S (VP (TO to) (VP (VB go))))))))))) (. .)))"
[3],"(ROOT (S (PP (IN On) (NP (DT the) (JJ other) (NN hand))) (, ,) (NP (PRP they)) (ADVP (RB really)) (VP (VBD decided) (NP (PRP themselves))) (. .)))"
[4],(ROOT (INTJ (UH Uh-huh) (. .)))
[6],"(ROOT (S (VP (VP (UH Well) (, ,) (ADVP (PRP I))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
[7],"(ROOT (S (NP (CD one) (NN girl)) (VP (VP (VBD went) (PP (IN in)) (, ,) (PP (IN in) (NP (NN state)))) (CC and) (VP (VBZ has) (VP (VBN graduated)))) (, ,)))"
[5],"(ROOT (S (INTJ (UH Um)) (, ,) (NP (WDT what)) (, ,) (SBAR (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NN experience)))) (S (VP (VBD did)))) (NP (PRP you)) (VP (VBP have)) (. ?)))"
[8],"(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (DT that)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (S (NP (PRP you)) (VP (VBP know)))))) (, ,) (NP (DT that)) (VP (VBD was) (NP (PRP$ her) (NN choice)) (SBAR (ADVP (RB pretty) (RB much)) (WHADVP (WRB where)) (S (NP (PRP she)) (VP (VBD wanted) (S (VP (TO to) (VP (VB go)))))))))))))"
[10],"(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (CD one)) (, ,) (RRC (ADVP (IN out)) (PP (IN of))) (, ,) (PP (ADVP (NP (CD two)) (IN out)) (IN of) (NP (NP (NN state)) (, ,) (NP (NP (DT both)) (PP (IN in) (NP (NNP Missouri)))) (, ,))))))))"
[11],"(ROOT (S (CC and) (, ,) (ADVP (UH um)) (, ,) (NP (PRP I)) (VP (VBP teach) (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN in) (NP (DT a) (NN college)) (, ,)))))))"
[12],"(ROOT (S (S (FRAG (CC and) (ADVP (RB so)) (NP (PRP I))) (NP (PRP they)) (VP (VBD had) (VP (VBN heard) (S (NP (PRP me)) (VP (VB talk) (PP (IN about) (NP (PRP it)))))))) (, ,) (CC and) (S (PP (IN for) (NP (NP (NNS years)) (, ,) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB think))))))) (NP (PRP it)) (ADVP (RB really)) (VP (VBD made) (NP (ADJP (RB too) (JJ much)) (NN difference)) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBD went) (PP (IN for) (NP (PRP$ their) (JJ undergraduate)))))))) (. .)))"
[9],(ROOT (INTJ (UH Uh-huh) (. .)))
[14],(ROOT (INTJ (UH Um) (. .)))
[16],"(ROOT (S (NP (PRP I)) (VP (VBP see)) (, ,)))"
[17],"(ROOT (S (INTJ (UH well)) (, ,) (NP (PRP I)) (, ,) (S (VP (MD may))) (, ,) (ADVP (RB maybe)) (VP (ADVP (PRP I)) (VP (VBP 'm) (ADJP (JJ wrong)))) (, ,)))"
"[13, 15]","(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (RB so)) (, ,) (NP (DT that)) (VP (VBD was) (PP (RB pretty) (FRAG (PP (JJ much)) (, ,) (INTJ (UH uh)) (. .))))))"
[19],"(ROOT (S (INTJ (UH Oh) (, ,) (UH oh)) (, ,) (ADVP (IN if) (NP (NP (PRP they)) (PRN (, ,) (PP (IN if) (NP (PRP they)))))) (VP (VBP 're) (ADJP (JJ content)) (ADVP (RB there))) (, ,)))"
"[18, 20]","(ROOT (S (CC but) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (VBZ makes) (NP (NP (DT a) (JJ big) (NN difference)) (PP (IN in) (NP (NP (NNS terms)) (PP (IN of) (S (VP (VBG finding) (NP (NP (DT a) (NN school)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADVP (RB sort) (RB of)) (ADJP (JJ right) (PP (IN for) (NP (NP (DT the) (NX (NX (NX (NN child)) (PP (IN in) (NP (NP (NNS terms)) (PP (IN of) (NP (ADJP (PRP$ his) (CC or) (PRP$ her)) (NN happiness)))))) (CC and))) (, ,) (CC and) (, ,) (CC and) (NP (NP (DT the) (JJ appropriate) (NN support) (NN environment)) (CC and) (NP (NNS things)))))) (PP (IN like) (NP (DT that))))))))))))))))) (. .)))"
"[21, 23]","(ROOT (S (S (NP (PRP I)) (VP (VBP mean) (ADVP (RB as) (RB far)) (PP (IN as) (NP (DT the) (NN education))) (, ,) (PP (ADVP (RB as) (RB far)) (IN as) (S (VP (VBG looking) (PP (IN at) (NP (NP (DT the) (NN degree)) (PP (IN at) (NP (DT the) (NN end)))))))))) (, ,) (NP (DT that)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP it)) (VP (HVS 's) (ADJP (RB very) (JJ little) (SBAR (S (NP (NN difference)) (VP (VBZ is) (VP (VBN paid) (PP (IN to) (NP (PRP it)))))))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP get) (S (NP (DT that) (NN bachelor) (POS 's))))))) (. .)))"
[22],(ROOT (INTJ (UH Uh-huh) (. .)))
"[24, 26]","(ROOT (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (IN if) (NP (PRP it))))) (PP (BES 's) (NP (NP (DT a) (ADJP (ADVP (RB halfway)) (JJ decent)) (NN school)) (SBAR (S (NP (PRP they)) (VP (MD should) (VP (VB be) (ADJP (JJ happy)) (ADVP (RB naturally)))) (, ,))))))))"
[27],"(ROOT (PRN (CC and) (SBAR (IN if) (S (NP (PRP they)) (VP (MD can) (VP (VB get) (, ,) (INTJ (UH uh) (, ,) (UH um)) (, ,) (ADVP (ADVP (NP (CD two)) (IN out)) (PP (IN of))) (, ,)))))))"
[25],(ROOT (INTJ (UH Uh-huh) (. .)))
[28],"(ROOT (S (VP (VB let) (S (NP (PRP 's)) (VP (VB see) (, ,) (S (NP (PRP$ my) (NN son)) (VP (VBD got) (NP (DT a) (JJ full) (JJ total) (NNS scholarships)))))))))"
[30],"(ROOT (PRN (CC and) (S (S (ADVP (RB so)) (NP (EX there)) (VP (BES 's))) (, ,) (S (INTJ (UH uh)) (, ,) (NP (EX there)) (VP (BES 's) (NP (NP (JJ plenty)) (PP (IN of) (NP (NNS scholarships)))) (PP (IN out) (NP (RB there))))) (, ,))))"
[31],"(ROOT (S (NP (QP (CC and) (RB so)) (NNS people)) (VP (MD should) (VP (VB be) (VP (VBN advised) (S (VP (TO to) (VP (VB look) (PP (IN for) (NP (DT those))))))))) (, ,)))"
[29],(ROOT (INTJ (UH Uh-huh) (. .)))
[33],"(ROOT (FRAG (S (VP (VBD Did) (, ,) (SQ (VBD did) (NP (PRP you)) (VP (VB play) (NP (NP (DT a)) (, ,) (NP (NP (DT a) (JJ strong) (NN role)) (PP (IN in) (S (VP (VBG helping) (S (NP (PRP them)) (VP (VB pick) (NP (NNS schools)))))))))))))))"
[32],"(ROOT (S (VP (CC and) (PRN (, ,) (INTJ (UH um)) (, ,)))))"
"[34, 36]",(ROOT (FRAG (CC or) (S (VP (VBD did) (SBAR (S (NP (PRP you)) (ADVP (RB just) (RB sort) (RB of)) (VP (VB say) (VP (VB listen) (PP (IN to) (NP (PRP$ your) (NN guidance) (NNS counselors)))))))))))
[35],(ROOT (INTJ (UH Uh) (. .)))
[38],"(ROOT (S (VP (VP (UH Well) (, ,) (ADVP (PRP they))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
[39],"(ROOT (S (NP (PRP I)) (VP (VP (VBD went)) (PRN (, ,) (S (NP (PRP we)) (VP (VBD went) (PRT (RP around)))) (, ,)))))"
[37],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
