[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[2],"(ROOT (INTJ (UH No) (, ,)))"
[1],(ROOT (SBARQ (WHNP (UH so)) (SQ (VBP do) (NP (PRP you)) (ADVP (DT all)) (VP (VB keep) (NP (DT a) (NN budget)))) (. ?)))
[3],(ROOT (S (NP (PRP we)) (VP (VBP do) (RB n't)) (. .)))
[5],"(ROOT (INTJ (UH No) (, ,)))"
[4],(ROOT (S (NP (PRP You)) (VP (VBP do) (RB n't)) (. ?)))
[6],"(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP make) (NP (ADJP (RB so) (JJ much)) (NN money)) (PP (ADVP (RB here)) (IN at) (NP (NNP T) (NNP I))) (ADVP (IN that)) (, ,) (SBAR (IN that) (S (NP (PRP we)) (ADVP (RB just)) (VP (VBP spend) (NP (PRP it)))))) (. .)))"
[8],(ROOT (S (CC And) (NP (PRP we)) (ADVP (RB never)) (VP (VBP have) (NP (NP (DT a) (NN problem)) (VP (VBG meeting) (NP (PRP it)) (PP (IN from) (NP (NP (NN paycheck)) (PP (IN to) (NP (NN paycheck)))))))) (. .)))
[9],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADJP (RB pretty) (JJ neat)) (UCP (ADJP (NP (NP (NN being)) (ADVP (RB that) (RB independently))) (JJ wealthy)) (CC and) (VP (VBG working) (PP (IN for) (NP (DT a) (JJ major) (NN semi-conductor) (NN firm)))))) (, ,)))"
[7],X
[11],"(ROOT (FRAG (S (VP (VBP Are) (PRN (S (NP (PRP you)) (VP (VBG being) (ADJP (JJ smart)))) (, ,))))))"
[10],(ROOT (S (NP (PRP you)) (VP (MD can) (ADVP (RB just)) (VP (VB spend) (NP (PRP it)) (ADVP (RB well)))) (. .)))
[13],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG being) (ADJP (JJ facetious)))) (. .)))
[14],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG being) (ADJP (RB very) (JJ comical)))) (. .)))
[12],(ROOT (SBARQ (CC or) (SQ (VBP are) (NP (PRP you)) (ADJP (JJ serious))) (. ?)))
"[15, 17]","(ROOT (S (S (INTJ (UH Uh)) (, ,) (NP (PRP we)) (VP (VBP have) (NP (DT a) (NN budget)))) (, ,) (S (INTJ (UH um)) (NP (WDT that)) (VP (VBZ works) (ADVP (RB well)))) (. .)))"
[18],"(ROOT (NP (NP (PRP I)) (NP (ADVP (RB kind) (RB of)) (NP (NN look)) (PP (IN at) (NP (NP (PRP it)) (PP (IN for) (NP (QP (JJR more) (IN of) (DT a)) (, ,))))))))"
[19],"(ROOT (S (NP (PRP we)) (VP (VBP have) (NP (NP (NP (DT a) (ADJP (ADJP (JJ financial)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NN analyst)) (, ,) (NP (DT a) (NN finance) (NN administrator)) (, ,)) (SBAR (S (NP (PRP I)) (VP (VBP guess) (, ,) (ADVP (IN that)) (, ,) (PP (IN that) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))))"
