[0],(ROOT (FRAG (ADVP (RB All) (JJ right)) (. .)))
[1],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (NP (NN exercise) (UH huh)) (. ?)))"
[3],"(ROOT (S (FRAG (INTJ (UH Uh)) (, ,) (PP (IN as) (NP (DT a) (NN matter) (NN fact)))) (, ,) (NP (PRP I)) (VP (VBP work) (PRT (RP out)) (PP (IN in) (NP (DT the) (NNS mornings)))) (. .)))"
[2],(ROOT (INTJ (UH Yeah) (. .)))
[4],(ROOT (S (NP (PRP I)) (VP (VBP belong) (PP (IN to) (NP (NNPS Presidents)))) (. .)))
[6],"(ROOT (S (CC And) (, ,) (ADVP (UH uh)) (, ,) (NP (PRP I)) (VP (VBP have) (VP (VBN got) (NP (NP (DT a) (NN routine)) (PP (IN for) (NP (NP (DT every) (NN morning)) (PP (IN of) (NP (DT the) (NN week))))))))))"
[5],(ROOT (INTJ (UH Uh-huh) (. .)))
[7],(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB work) (PRT (RP out)) (PP (IN on) (NP (NNP Saturday) (CC or) (NNP Sunday))))))))
[8],(ROOT (INTJ (UH Uh-huh) (. .)))
[9],"(ROOT (S (CC but) (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP I)) (VP (VBP do)))) (, ,) (NP (PRP I)) (VP (VBP do) (NP (NP (DT a) (NN combination)) (PP (IN of) (PRN (, ,) (INTJ (UH uh) (, ,) (UH uh)) (, ,)) (NP (NN running) (CC and) (NN weight) (NN training))))) (. .)))"
[11],"(ROOT (INTJ (UH No) (, ,)))"
[12],"(ROOT (SBAR (WHNP (NP (PRP I)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (INTJ (UH actually)) (NP (PRP I)) (VP (ADVP (ADVP (RB just)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (VBD joined) (PP (IN on) (NP (PRP$ my) (JJ own)))))))"
[10],(ROOT (S (NP (PRP They)) (VP (VBD set) (NP (DT that)) (PRT (RP up)) (PP (IN for) (NP (PRP you)))) (. .)))
"[13, 15]","(ROOT (S (CC and) (NP (PRP I)) (VP (VBP have) (VP (VBN been) (VP (VBG thinking) (PP (IN about) (S (VP (VBG getting) (PP (IN with) (NP (ADJP (DT a) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NP (NP (CD one)) (PP (IN of) (NP (PRP$ their) (NNS counselors)))))) (ADVP (RB just) (RB so) (S (VP (VB see) (SBAR (WHNP (WP what)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP they)) (VP (MD might) (VP (VB have) (S (VP (TO to) (VP (VB offer) (ADVP (ADVP (RB as) (RB far) (IN as)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NP (NNS alternatives)))))))))))))))))) (. .)))"
[14],(ROOT (INTJ (UH Uh-huh) (. .)))
