[2],(ROOT (INTJ (UH Yes) (. .)))
[0],"(ROOT (FRAG (S (ADJP (ADJP (RB All)) (PRN (PP (JJ right)) (, ,))))))"
[5],(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (NP (DT the) (NN apathy)) (VP (VBZ exists)))))) (. ?)))
[4],"(ROOT (NP (NP (PRP I)) (PRN (, ,) (NP (PRP I)) (, ,))))"
[7],"(ROOT (INTJ (UH Yeah) (, ,)))"
[8],"(ROOT (S (FRAG (INTJ (UH um)) (, ,) (NP (PRP I))) (, ,) (NP (PRP I)) (VP (VBP suspect) (SBAR (S (NP (DT the) (NN apathy)) (VP (VBZ is) (VP (ADVP (IN due) (PP (IN to) (NP (NP (NN something)) (PP (IN like) (NP (NNS people)))))) (ADVP (RB just)) (VBG feeling) (ADVP (IN that)) (, ,) (SBAR (IN that) (S (NP (PRP$ their) (NN vote)) (VP (VBZ does) (RB n't) (VP (VB count) (ADVP (RB anyway))))))))))) (. .)))"
[9],"(ROOT (S (NP (PRP I)) (VP (VP (VBP mean)) (, ,) (SBAR (WHADVP (WRB why)) (, ,) (S (SBAR (WHADVP (WRB why)) (S (VP (VB bother) (VP (VBG voting) (SBAR (IN if) (S (VP (PRN (, ,) (INTJ (UH um)) (, ,)) (PP (IN if) (NP (PRP$ your) (NN vote)))))))))) (VP (MD wo) (RB n't) (VP (VB make) (NP (DT a) (NN difference))))))) (. .)))"
[10],"(ROOT (FRAG (RB So) (PP (IN for) (NP (NP (NP (NN instance)) (, ,) (PP (IN in) (PRN (, ,) (INTJ (UH um)) (, ,)) (NP (DT the) (JJ last) (JJ presidential) (NN election)))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sure) (SBAR (S (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people)))) (VP (VBD thought) (, ,) (S (INTJ (UH Oh)) (, ,) (NP (NNP Bush)) (VP (VBZ is) (VP (VBG going) (S (VP (TO to) (VP (VB win) (NP (DT either) (NN way)))))))))))))) (, ,))))))"
[6],(ROOT (S (NP (PRP I)) (VP (VBP blame) (NP (PRP it)) (PP (IN to) (NP (NN apathy)))) (. .)))
[11],(ROOT (FRAG (SBAR (WHADVP (WRB why)) (S (VP (VB bother) (NP (VBG voting))))) (. .)))
