[0],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP know) (ADJP (IN that)) (, ,) (NP (UH uh))) (, ,)))"
[1],(ROOT (S (NP (PRP I)) (VP (VBP have) (VP (PP (RB only) (IN like) (NP (NP (CD two)) (CC or) (NP (CD three) (JJ favorite) (NN television) (NNS shows)))))) (. .)))
[2],(ROOT (INTJ (UH Uh-huh) (. .)))
[4],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))"
[3],"(ROOT (SINV (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NP (CD one)) (PP (IN of) (NP (PRP$ my) (JJ favorite)))) (ADVP (RB then)) (VP (VBZ is) (PP (IN from) (NP (DT the) (NN guy) (NNP Stephen)))))))) (, ,) (VP (VBZ is) (NP (PRP it)) (S (NP (NP (NNP Brochco)) (, ,) (SBAR (WHNP (WP who)) (S (VP (VBZ does) (NP (INTJ (UH like)) (NP (NNP L) (NNP A))))))))) (NP (NN LAW))))"
[6],"(ROOT (FRAG (PP (UH uh-huh)) (, ,)))"
[5],(ROOT (INTJ (UH Uh-huh) (. .)))
[7],"(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP he)) (ADVP (RB also)) (VP (VBD did) (NP (NNP HILLSTREET) (NNS BLUES))) (. .)))"
[8],"(ROOT (INTJ (UH Yeah) (, ,)))"
[10],"(ROOT (INTJ (UH Yeah) (, ,)))"
[9],(ROOT (S (NP (PRP I)) (VP (VBP like) (SBAR (S (NP (NP (DT those) (NN type)) (PP (IN of))) (VP (VBZ shows))))) (. .)))
[11],(ROOT (S (NP (PRP we)) (ADVP (RB really)) (VP (VBP enjoy) (NP (DT that)) (ADVP (RB too))) (. .)))
[13],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB get) (NP (DT a) (NN lot)) (, ,) (S (VP (TO to) (VP (VB watch) (NP (NP (DT a) (JJ whole) (NN lot)) (PP (IN of) (NP (NN T) (NN V))))))))) (. .)))"
[14],"(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (JJ young) (NNS children))))) (, ,)))"
[12],(ROOT (INTJ (UH Uh-huh) (. .)))
"[15, 17]","(ROOT (PRN (CC and) (ADJP (RB so) (SBAR (S (NP (PRP we)) (VP (VBP 're) (ADVP (RB usually)) (ADVP (RB outside))) (, ,))))))"
[18],"(ROOT (S (CC and) (SBAR (RB so) (S (NP (PRP it)) (VP (BES 's) (ADVP (RB usually)) (NP (DT the) (CD nine) (NP (NP (RB o'clock) (NNS shows)) (SBAR (WHNP (WDT that))))) (SBAR (IN if) (S (NP (PRP we)) (VP (VBP get) (NP (PRP them)) (PP (IN in) (NP (NN bed))))))))) (, ,) (NP (PRP we)) (ADVP (RB usually)) (VP (VBP watch) (NP (DT that))) (, ,)))"
[16],(ROOT (INTJ (UH Uh-huh) (. .)))
[20],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (, ,))))"
[21],"(ROOT (FRAG (NP (PRP me)) (, ,) (ADVP (RB too) (. .))))"
[22],"(ROOT (S (NP (PRP I)) (VP (VBP know)) (, ,)))"
[19],(ROOT (S (CC and) (NP (NNP L) (NNP A) (NN LAW)) (VP (VBZ is) (NP (NP (CD one)) (PP (IN of) (NP (PRP$ my) (NNS favorites))))) (. .)))
[23],"(ROOT (SBAR (WHNP (NP (PRP they)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBP 're) (ADJP (JJ different) (PP (IN than) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (JJ other) (NNS shows)) (SBAR (WHPP (IN of) (WHNP (WDT which))) (S (NP (PRP they)) (VP (VBP have) (NP (UH like)) (PP (ADVP (NP (DT the) (GW re)) (^NNS runs)) (IN in) (NP (NP (DT the) (NN middle)) (PP (IN of) (NP (DT the) (NN season))))))))))))))))))))"
[24],(ROOT (INTJ (UH Yeah) (. .)))
[26],(ROOT (INTJ (UH Yeah)))
[25],"(ROOT (S (CC and) (ADVP (RB then) (PP (IN towards) (NP (NP (DT the) (NN end)) (SBAR (WHADVP (WRB when)) (S (NP (NN everybody) (RB else)) (VP (VBZ is) (VP (VBG showing) (NP (NNS reruns))))))))) (, ,) (NP (PRP they)) (VP (VBP start) (S (VP (VBG showing) (NP (NP (DT some)) (PP (IN of) (NP (PRP$ their) (JJR newer) (NN stuff))))))) (. .)))"
[28],(ROOT (S (RB So) (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (DT that)) (VP (VBD was) (ADJP (RB really) (JJ interesting)) (NP (NP (DT the) (NN way)) (SBAR (WHNP (WDT that)) (S (NP (PRP they)) (VP (VBD did) (NP (DT that)))))))))) (. .)))
[27],(ROOT (NP (. .)))
[30],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP we)) (VP (VBP have) (VP (PP (IN on) (NP (NP (NP (NNP SESAME) (NNP STREET)) (CC and) (NP (NNP MISTER) (NNP ROGERS))) (, ,) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN stuff)))))))) (, ,)))"
[31],(ROOT (S (CC and) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT those) (NNS programs)) (VP (VBP are) (ADJP (RB really) (JJ good) (PP (IN for) (NP (NNS children)))))))) (. .)))
[29],"(ROOT (S (INTJ (UH Oh)) (, ,) (ADVP (CC and) (RB so)) (NP (PRP you)) (VP (MD must) (VP (VB watch) (NP (NP (DT a) (NN lot)) (PP (IN of) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NP (NNP Disney)) (CC or) (NP (NNS cartoons))))) (ADVP (RB then)))) (. ?)))"
[32],(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (IN that) (S (NP (NP (DT both)) (PP (IN of) (NP (PRP mine)))) (VP (VBP have) (ADVP (RB probably)) (VP (VBN learned) (NP (PDT quite) (DT a) (NN bit)) (PP (IN from) (NP (RB there)))))))) (. .)))
[33],(ROOT (INTJ (UH Uh-huh) (. .)))
[34],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADJP (ADVP (RB kind) (RB of)) (JJ nice) (S (VP (TO to) (VP (VB know) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (ADVP (RB just)) (VP (VBG going) (S (VP (TO to) (VP (VB be) (VP (VP (VBG seeing)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)))))))))))))) (PRN (RB not) (NP (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN violence)))) (CC and) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN stuff)))))))))"
[36],"(ROOT (S (CC and) (NP (PRP they)) (VP (ADVP (ADVP (RB usually)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (VBP show) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS things)) (SBAR (WHNP (WDT that)) (S (ADVP (RB really)) (VP (VBP teach) (S (NP (PRP them)) (NP (NP (JJ different) (NNS things)) (PP (IN about) (NP (DT the) (NN world)))))))))))) (. .)))"
[35],(ROOT (INTJ (UH Right) (. .)))
[38],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[37],(ROOT (FRAG (ADVP (RB So)) (. .)))
[40],"(ROOT (FRAG (NP (NP (PRP$ My) (NN so-)) (, ,) (NP (NP (JJR older) (NN son)) (PRN (, ,) (S (NP (PRP he)) (VP (BES 's) (VP (VBG going) (S (VP (TO to) (VP (VB be) (NP (CD five)))))))) (, ,))))))"
[39],(ROOT (INTJ (UH uh-huh) (. .)))
[42],"(ROOT (S (INTJ (UH Oh)) (, ,) (ADVP (DT that)) (VP (BES 's) (ADJP (JJ true))) (, ,)))"
[43],(ROOT (S (NP (DT that)) (VP (BES 's) (ADJP (JJ true))) (. .)))
[44],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBD noticed) (SBAR (IN that) (, ,) (S (NP (PRP$ my) (NNS kids)) (VP (VBP are) (, ,) (INTJ (UH uh)) (, ,) (S (ADJP (JJR older)))))) (ADVP (RB now))) (, ,)))"
[41],(ROOT (S (CC and) (NP (PRP he)) (VP (BES 's) (ADJP (ADJP (JJR more)) (PP (IN into) (S (VP (VBG watching) (NP (NP (DT the) (NNS cartoons)) (CC and) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN stuff))))) (ADVP (RB now))))))) (. .)))
"[45, 47]","(ROOT (S (NP (PRP they)) (VP (VBP 're) (NP (UH uh)) (, ,) (S (VP (VBG getting) (ADVP (RB close) (PP (IN to) (NP (DT the) (JJ teenage) (NNS years))))))) (. .)))"
[48],"(ROOT (S (CC But) (ADVP (PRP they)) (VP (VBD did)) (, ,)))"
[49],"(ROOT (S (NP (PRP we)) (VP (VBD watched) (NP (NP (DT all)) (PP (IN of) (NP (NP (NNP MISTER) (NNP ROGERS)) (CC and) (NP (NN everything)))))) (, ,)))"
[46],(ROOT (INTJ (UH Uh-huh) (. .)))
[50],"(ROOT (FRAG (CC but) (RB even) (SBAR (WHNP (WHNP (WHNP (DT some)) (PP (IN of) (NP (PRP$ your)))) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (NP (NNS cartoons)) (VP (MD can) (VP (VB be) (ADJP (RB very) (JJ violent))))))))"
[52],"(ROOT (PRN (CC and) (S (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (SBAR (S (NP (PRP they)) (VP (VBP talk) (PP (IN about) (NP (NN death))))))) (, ,))))"
[51],(ROOT (INTJ (UH Yeah) (. .)))
[53],"(ROOT (S (ADVP (CC and)) (, ,) (NP (PRP we)) (VP (VBD were) (VP (VBG watching) (S (VP (PRN (, ,) (INTJ (INTJ (UH uh)) (, ,) (INTJ (UH oh) (UH gosh))) (, ,)) (PP (NP (NNP BUGS)) (NP (NP (NN BUNNY)) (ADVP (RB just)))))) (NP (JJ last) (NN night))))))"
[55],"(ROOT (PRN (CC and) (S (S (SBAR (PRN (, ,) (INTJ (UH um)) (, ,)) (S (NP (PRP I)) (VP (VBP think)))) (NP (PRP it)) (VP (VBD was) (PP (IN on)))) (, ,) (S (NP (PRP I)) (VP (VBP have) (S (VP (TO to) (VP (VB remember) (NP (WDT which) (NN channel))))))) (, ,))))"
[56],"(ROOT (X (CC but) (S (VP (UH anyway) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP we)) (VP (VBD were) (VP (VBG watching) (NP (DT that)))))))))"
[57],"(ROOT (PRN (CC and) (S (NP (PRP it)) (VP (VBD was) (VP (VBG talking) (PP (IN about) (NP (NN opera))))) (, ,))))"
