[0],"(ROOT (INTJ (INTJ (UH Okay)) (, ,) (INTJ (UH um) (, ,))))"
[1],(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (PP (IN about) (NP (DT the) (NN war))) (ADVP (RB recently)))) (. ?)))
[2],(ROOT (NP (DT The) (NN war) (. ?)))
[4],(ROOT (S (NP (PRP You)) (VP (VBP mean) (PP (IN in) (NP (NP (NNS terms)) (PP (IN of) (NP (DT the) (NN economy))))))))
[3],(ROOT (INTJ (UH Uh-huh) (. .)))
[6],"(ROOT (FRAG (NP (NP (UH Uh)) (, ,) (NP (DT the) (NN economy)) (, ,))))"
[7],"(ROOT (X (DT the) (, ,)))"
[5],"(ROOT (FRAG (CC or) (ADVP (, ,))))"
[8],"(ROOT (NP (S (NP (PRP$ our) (NNS soldiers)) (VP (VP (VBG going) (ADVP (RB over))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[9],"(ROOT (INTJ (UH Oh) (, ,)))"
[11],(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP we)) (VP (VBD were) (VP (VBG going) (S (VP (TO to) (VP (VB talk) (PP (IN about) (NP (JJ social) (NNS changes))))))))))) (. .)))
[12],"(ROOT (SINV (S (VP (VBZ Is) (NP (DT that)))) (, ,) (VP (VBZ is)) (NP (NP (DT that)) (NP (WP what)))))"
[10],(ROOT (FRAG (ADVP (RB just)) (NP (NN everything)) (. .)))
[14],"(ROOT (INTJ (UH Yeah) (, ,)))"
"[13, 15]","(ROOT (S (NP (PRP you)) (VP (VBP 're) (ADVP (RB kind) (RB ,)) (PP (IN of) (S (VP (VBG directing) (NP (PRP it)))))) (, ,)))"
[16],(ROOT (INTJ (UH yeah) (. .)))
[17],(ROOT (S (INTJ (UH Oh)) (VP (UH okay)) (. .)))
[19],(ROOT (INTJ (UH Okay)))
[18],"(ROOT (INTJ (UH Yeah) (, ,)))"
[21],(ROOT (S (NP (DT that)) (VP (BES 's) (NP (NP (DT the) (JJ first) (NN thing)) (SBAR (S (NP (PRP I)) (VP (VBD thought) (PP (IN of)))))))))
[22],(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .)))
"[20, 23, 25]","(ROOT (SINV (FRAG (INTJ (INTJ (UH well)) (, ,) (INTJ (UH Um) (. .)))) (VP (S (NP (NP (SBAR (SBAR (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (HVS 's) (VP (VBN caused) (NP (DT a) (NN lot))))))))) (SBAR (IN of) (, ,) (S (NP (PRP you)) (VP (VBP know))))) (, ,) (NP (NP (JJ big) (NN difference)) (PP (IN between) (SBAR (WHADVP (WRB when)) (S (NP (NNS people)) (VP (VBD had) (VP (VBN gone) (PP (IN to) (NP (NN war)))))))))) (ADVP (RB before)))) (, ,) (VP (ADVP (IN like)) (VBD compared) (PP (IN to)))) (NP (NNP Vietnam))))"
[24],(ROOT (INTJ (UH Right) (. .)))
"[26, 28]","(ROOT (SBAR (IN because) (, ,) (S (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP I)) (VP (VBP know) (SBAR (IN that) (S (NP (EX there)) (VP (VBD was) (ADVP (RB so) (RB much)) (NP (NP (JJR more) (NN support)) (PP (IN for) (NP (NP (DT the) (NNS soldiers)) (VP (VBG going) (ADVP (RB over))))))))))) (, ,))))))"
[27],(ROOT (INTJ (UH Right) (. .)))
[30],(ROOT (INTJ (UH Right)))
"[29, 32]","(ROOT (FRAG (CC and) (NP (NP (JJ even) (NNS people)) (SBAR (S (NP (WDT that)) (VP (VBD did) (RB n't) (VP (VB agree) (SBAR (IN with) (S (NP (DT the) (NN war)) (ADVP (RB still)) (VP (VB seem) (S (VP (TO to) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VP (VB separate) (NP (DT that))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (CC and) (VP (VB support) (NP (DT the) (NNS soldiers))) (, ,))))))))))))))))))"
[31],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[34],"(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN heard) (SBAR (S (NP (NNS people)) (VP (VBP say) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP know) (SBAR (WHNP (WHADVP (WRB when)) (NNS people)) (S (NP (WDT that)) (VP (VBD went) (PP (IN to) (NP (NNP World) (NNP War) (CD Two)))))))))))))))))))"
[33],(ROOT (FRAG (ADVP (RB so)) (. .)))
[35],"(ROOT (S (NP (PRP you)) (VP (MD could) (RB n't) (VP (VB become) (NP (DT a) (JJ political) (NN figure) (CC or) (NN president)) (SBAR (IN unless) (S (NP (PRP you)) (VP (VBD had) (VP (VBN served) (PP (IN in) (NP (DT the) (NN war))))))))) (, ,)))"
[37],"(ROOT (FRAG (CC but) (PP (ADVP (RB then)) (IN in) (NP (NP (NNP Vietnam)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADJP (RB totally) (JJ different)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)))))))))"
[36],(ROOT (INTJ (UH Yeah) (. .)))
[38],(ROOT (S (NP (PRP you)) (VP (MD could) (RB n't) (VP (VB be) (NP (DT a) (JJ political) (NN figure)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBD were) (PP (IN in) (NP (NNP Vietnam))) (ADVP (RB probably))))))) (. .)))
[39],"(ROOT (INTJ (UH Yeah) (, ,)))"
[41],(ROOT (INTJ (UH yeah) (. .)))
[43],"(ROOT (INTJ (UH Yes) (, ,)))"
"[40, 42]","(ROOT (S (CC And) (ADVP (RB now)) (, ,) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 've) (VP (VBN served) (PP (IN in) (NP (NNP Desert) (NN Storm))))))) (NP (PRP you)) (ADVP (RB probably)) (VP (MD would) (VP (VB be) (NP (NP (DT a)) (, ,) (NP (DT a) (JJ good) (NN candidate))))) (. .)))"
"[44, 46]","(ROOT (S (NP (PRP it)) (VP (MD would) (VP (VB be) (PP (IN like) (NP (NP (DT a) (NN bonus)) (PP (IN for) (NP (NP (PRP$ your)) (, ,) (NP (NN image)) (CC or) (NP (NN something)))))))) (. .)))"
[48],(ROOT (INTJ (UH Yeah)))
[49],"(ROOT (PRN (, ,) (NP (PRP it)) (, ,)))"
"[45, 47]","(ROOT (FRAG (PP (XX E-)) (, ,) (INTJ (UH exactly) (, ,) (UH exactly)) (. .)))"
[51],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (VBN torn) (RB apart)) (. .)))"
"[50, 53]","(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sure) (SBAR (S (NP (PRP it)) (VP (VBD caused) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS changes)))) (PP (IN in) (NP (NP (NNS terms)) (PP (IN of) (SBAR (WHADJP (WRB how) (JJ many)) (S (NP (NNS families)) (VP (VBD had) (S (VP (TO to) (VP (VB have) (NP (PRP$ their) (NN income)) (, ,) (ADVP (RB just))))) (S (ADVP (RB drastically)) (VP (VBN altered)))))))))))))) (. .)))"
[52],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yea-) (, ,))))"
[54],"(ROOT (S (NP (PRP We)) (VP (VBD had) (NP (NNS people)) (ADVP (IN down) (NP (DT the) (NN street))) (SBAR (SBAR (IN that) (S (NP (DT the) (NN guy)) (VP (VBD was) (PP (IN in) (NP (DT the) (NNS reserves)))))) (CC and) (SBAR (S (S (NP (PRP he)) (VP (VBD was) (ADVP (RB just)) (ADJP (RB about) (JJ ready) (S (VP (TO to) (VP (VB go))))))) (CC and) (S (NP (PRP they)) (VP (VBP have) (NP (DT a)))))) (, ,) (S (ADVP (RB just)) (VP (VBD had) (NP (DT a) (JJ new) (NN baby)))))) (, ,)))"
[56],"(ROOT (S (CC and) (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP they)) (VP (MD would) (VP (VB have))))) (, ,) (NP (PRP she)) (VP (MD would) (VP (VB have) (VP (VBN had) (S (VP (TO to) (VP (VB go) (ADVP (RB back)) (S (VP (TO to) (VP (VB work))))))))))))"
[55],(ROOT (INTJ (UH Uh-huh) (. .)))
[58],(ROOT (INTJ (UH Right) (. .)))
[60],"(ROOT (FRAG (PP (RB So) (NP (PRP it))) (, ,)))"
[61],"(ROOT (S (NP (DT that)) (VP (BES 's) (NP (RB also) (DT a) (JJ good) (NN reason)) (SBAR (WHADVP (WRB why)) (FRAG (NP (NP (PRP it)) (, ,) (NP (PRP it)) (, ,)))))))"
"[57, 59]","(ROOT (S (CC and) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP she)) (VP (VBD said) (SBAR (S (NP (PRP$ their) (NN income)) (VP (MD would) (VP (VB have) (VP (VBN dropped) (PP (IN by) (PP (IN like) (NP (CD two) (NNS thirds))))))))))))) (. .)))"
[63],"(ROOT (INTJ (UH Yeah) (, ,)))"
[64],(ROOT (INTJ (UH yeah) (. .)))
[62],(ROOT (PRN (CC or) (ADJP (ADJP (JJ good)) (SBAR (IN that) (S (NP (PRP it)) (VP (VBD ended) (ADVP (RB as) (RB soon)) (SBAR (IN as) (S (NP (PRP it)) (VP (VBD did)))))) (. .)))))
[65],"(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (DT the) (JJS biggest) (NN change)) (SBAR (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP 've) (VP (VBN seen) (S (VP (PRN (, ,) (INTJ (UH um)) (, ,)) (PP (PP (IN in)) (, ,) (PP (IN in) (NP (PRP$ my) (NN life)))))))))) (CC or) (SBAR (WHNP (WDT whatever)) (S (ADVP (RB lately)) (VP (VBZ is) (NP (DT the) (NN economy))))))) (, ,)))"
[68],"(ROOT (S (NP (NNS things)) (VP (VBP are) (ADJP (RB so) (JJ tight)) (, ,) (ADVP (CC and)))))"
[69],(ROOT (SBAR (IN like) (S (NP (PRP$ my) (NN husband)) (VP (VBZ has) (RB n't) (VP (VBN gotten) (NP (NP (DT a) (NN raise)) (PP (IN in) (NP (CD two) (NNS years)))) (ADVP (CC and)))))))
[66],(ROOT (INTJ (UH Uh-huh) (. .)))
[71],"(ROOT (FRAG (PP (UH Exactly)) (, ,)))"
"[70, 72]","(ROOT (S (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))"
"[73, 75]","(ROOT (PRN (CC and) (S (NP (PRP it)) (VP (VBZ seems) (SBAR (IN like) (S (NP (NN everything)) (VP (VBZ is) (VP (VBG raising) (PRN (, ,) (INTJ (XX every-)) (, ,)) (NP (NP (NP (NP (NN everything)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB be)))))) (, ,) (NP (NP (NNS cigarettes)) (, ,) (SBAR (RB not) (IN that) (S (NP (PRP I)) (VP (VBP smoke))))) (, ,) (PP (CC but) (NP (NNS cigarettes)))) (PRN (, ,) (FRAG (INTJ (UH um) (, ,) (UH uh)) (, ,) (NP (NNS stamps))) (, ,)))))))))))"
[74],(ROOT (INTJ (UH Yeah) (. .)))
[77],(ROOT (FRAG (NP (RB Even) (NN dog) (NNS licenses))))
[76],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (NP (PRP it)) (VP (VBZ seems) (PP (IN like) (NP (NN ever-))))))) (, ,)))"
[79],"(ROOT (FRAG (PP (UH Exactly)) (, ,)))"
[78],"(ROOT (S (NP (PRP I)) (VP (VBP mean)) (, ,)))"
[81],(ROOT (INTJ (UH Yeah) (. .)))
"[80, 82]","(ROOT (FRAG (NP (NP (NN everything) (JJ single) (NN thing)) (SBAR (S (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP do)))) (, ,) (VP (VBZ is) (ADJP (JJR higher))) (, ,))))))"
[84],(ROOT (S (S (NP (PRP you)) (VP (VBP know)) (. .)) (CC And) (S (NP (PRP they)) (ADVP (RB just)) (VP (VBD raised) (NP (DT the) (JJ minimum) (NN wage)))) (NN today)))
[83],(ROOT (INTJ (UH Yeah) (. .)))
[86],"(ROOT (S (VP (VBG Going) (S (VP (TO to) (VP (VB effect) (ADJP (RB too) (JJ many)))) (, ,)))))"
[88],"(ROOT (INTJ (UH Yeah) (, ,)))"
