[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[1],"(ROOT (S (NP (NP (DT the) (NN topic)) (PP (IN of) (NP (DT the) (NN conversation)))) (VP (VP (VBZ is) (NP (NP (JJ national) (NN health) (NN insurance)) (, ,) (CC and) (NP (DT the) (NNS pros) (CC and) (NNS cons)) (, ,))) (CC and) (VP (VBP do) (NP (PRP I)) (, ,) (VBP do) (NP (PRP we))) (VP (VB think) (SBAR (IN that) (S (NP (DT the) (NN government)) (VP (MD should) (VP (VB finance) (NP (PRP it)))))))) (. .)))"
[2],(ROOT (SBARQ (WHNP (WP What)) (SQ (VBZ is) (NP (PRP$ your) (NN opinion))) (. ?)))
[3],(ROOT (S (NP (PRP I)) (VP (VBP say) (NP (UH yes))) (. .)))
[5],(ROOT (INTJ (UH Yes) (. .)))
[6],"(ROOT (FRAG (PP (NP (NN Mother) (NNS lives)) (PP (IN in) (NP (NNP Florida)))) (, ,)))"
[4],(ROOT (S (NP (PRP You)) (VP (VBP say) (NP (UH yes))) (. .)))
[7],"(ROOT (S (S (CC and) (NP (EX there)) (VP (VBP are))) (, ,) (S (PP (IN in) (NP (PRP$ her) (NN subdivision))) (NP (EX there)) (VP (VBP are) (NP (NP (NP (CD fifty) (NN percent)) (NNPS Canadians)) (SBAR (WHNP (WP who)) (S (VP (MD wo) (RB n't) (VP (VB give) (PRT (RP up)) (NP (PRP$ their) (JJ Canadian) (NN citizenship)) (SBAR (IN because) (FRAG (PP (IN of) (NP (DT the) (NN health) (NN insurance)))))))))))) (. .)))"
[8],"(ROOT (S (NP (PRP I)) (VP (VBP have) (VP (VBN heard) (NP (NN someone)) (ADVP (RB else) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (VP (VBP say) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (DT the) (JJ Canadian) (NN health) (NN insurance)) (VP (VBZ is) (ADJP (RB absolutely) (JJ excellent))))))))))))"
[9],(ROOT (S (NP (PRP It)) (VP (BES 's) (ADJP (JJ wonderful))) (. .)))
[10],(ROOT (S (NP (NP (QP (CC and) (CD one))) (PP (IN of) (NP (NP (DT the) (NNS ways)) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (VP (VBG financing) (SBAR (S (NP (PRP it)) (VP (VBZ is) (NP (PRP they)))))))))))) (VP (VBP have) (NP (NP (DT an) (JJ exorbitant) (NN tax)) (PP (IN on) (NP (PRP$ their) (NNS cigarettes))))) (. .)))
[11],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (. .))))"
[13],"(ROOT (FRAG (INTJ (UH Well)) (, ,) (ADVP (. .))))"
[15],"(ROOT (FRAG (INTJ (UH Well)) (, ,) (PP (ADVP (RB even)) (IN if) (NP (DT that) (BES 's)))))"
[16],"(ROOT (S (ADVP (RB so)) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (ADVP (ADVP (RB really)) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP look) (PP (IN at) (NP (PRP it))))))) (, ,) (NP (PRP they)) (VP (VBP have) (NP (JJ full) (NN coverage)))) (, ,)))))"
[17],"(ROOT (S (NP (PRP they)) (VP (VBP have) (NP (NP (NN H) (NN M) (NN O)) (, ,) (SBAR (WHNP (WDT which)) (, ,) (S (NP (PRP you)) (VP (VBP know))))) (, ,) (SBAR (IN after) (S (NP (PRP you)) (VP (VBP get) (ADJP (JJ used)) (PP (IN to) (NP (PRP it))) (PRN (, ,) (S (NP (PRP it)) (VP (BES 's) (RB not) (ADJP (RB too) (JJ bad)))) (, ,))))))))"
