[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[2],"(ROOT (S (FRAG (INTJ (UH Well)) (, ,) (NP (PRP I))) (, ,) (NP (PRP I)) (, ,) (INTJ (UH oh)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .)))"
[1],"(ROOT (S (VP (VBP do) (S (NP (PRP you))) (, ,) (S (INTJ (UH uh)) (, ,) (VP (VB think) (SBAR (S (NP (PRP we)) (VP (MD should) (VP (VB go) (ADJP (JJ metric))))))))) (. ?)))"
[3],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADVP (RB kind) (RB of)) (NP (DT a) (JJ tricky) (NN question)) (, ,) (SBAR (IN because) (S (NP (PRP I)) (VP (VBP think) (S (NP (PRP it)) (ADJP (BES 's))) (PRN (, ,) (S (NP (PRP it)) (VP (BES 's) (NP (DT a) (JJ practical) (NN system)))) (, ,))))))))"
[5],"(ROOT (PRN (ADVP (RB obviously)) (, ,) (SBAR (IN if) (S (NP (PRP it)) (VP (BES 's) (NP (DT all) (ADJP (ADJP (JJ compatible)) (PRN (CC and) (S (NP (PRP it)) (, ,) (NP (PRP you)) (VP (VBP know)) (, ,)))) (NNS tens)))))))"
[6],(ROOT (S (CC and) (NP (NNS things)) (VP (VBP make) (NP (NN sense))) (. .)))
[7],"(ROOT (S (S (INTJ (UH Um)) (, ,) (NP (PRP it)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (NP (DT a) (NN switch))) (. .)))"
[4],(ROOT (INTJ (UH Yeah) (. .)))
[9],(ROOT (INTJ (UH Yeah) (. .)))
[10],"(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (S (NP (DT the))) (, ,) (NP (PRP I)) (VP (VBP think) (NP (WP what)))))) (, ,)))"
[11],"(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHNP (WP what)) (S (VP (VBD happened) (NP (JJ last) (NN time))))))) (. .)))"
[12],(ROOT (S (NP (PRP I)) (VP (VBP remember) (SBAR (S (NP (PRP they)) (VP (VBD tried) (NP (PRP it)) (PP (IN in) (NP (DT the) (NNS seventies))) (PP (IN at) (NP (NP (CD one) (NN point)) (CC or) (NP (NN something))))))))))
[8],(ROOT (S (NP (DT The) (NN problem)) (VP (MD would) (ADVP (RB just)) (VP (VB be) (NP (DT the) (NN switch)) (ADVP (RB over)))) (. .)))
[14],(ROOT (INTJ (UH Right) (. .)))
[15],(ROOT (S (NP (DT That)) (VP (BES 's) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBD was) (PP (IN in) (NP (DT the) (JJ elementary) (NN school) (NNS years)))))))))
[13],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[17],"(ROOT (INTJ (UH Yeah) (, ,)))"
"[16, 19]","(ROOT (FRAG (CC and) (NP (NP (PRP we)) (SBAR (S (NP (DT all)) (, ,) (NP (PRP We)) (ADVP (DT all)) (VP (VBD learned) (ADJP (IN that) (JJ metric))))))))"
[20],"(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBD were) (ADJP (JJ ready))) (, ,))))"
[21],(ROOT (S (NP (PRP we)) (VP (VBD were) (VP (VBG going) (S (VP (TO to) (VP (VB be) (ADJP (JJ metric)))))))))
[18],(ROOT (S (NP (PRP me)) (VP (ADVP (RB too))) (. .)))
[23],"(ROOT (FRAG (PP (UH Right)) (, ,)))"
