[0],"(ROOT (S (VP (VBP Are) (NP (PRP you) (NP (NP (DT a) (NNP Vietnam) (NN veteran)) (, ,) (NP (NNP Dudley) (. ?))))) (. .)))"
[1],"(ROOT (INTJ (INTJ (UH Uh)) (, ,) (INTJ (UH no) (. .))))"
[2],(ROOT (INTJ (UH No) (. ?)))
[3],X
[5],"(ROOT (INTJ (INTJ (UH Uh)) (, ,) (INTJ (UH no) (. .))))"
[4],(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB have) (NP (NP (NN family)) (SBAR (WHNP (WP who)) (S (VP (VBD were) (PP (IN in) (NP (DT the) (NNP Vietnam) (NNP War)))))))) (. ?)))
[7],(ROOT (INTJ (UH Okay) (. .)))
[8],"(ROOT (S (NP (RB So) (PRP he)) (VP (VBD was) (ADJP (RB too) (JJ old))) (, ,)))"
[6],"(ROOT (S (NP (PRP$ My) (NN father)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (S (VP (VBD came) (ADVP (RB in) (RB right)) (PP (IN after) (NP (NNP World) (NNP War) (CD two)))))) (. .)))"
[9],"(ROOT (S (S (CC and) (NP (PRP you)) (VP (VBD were) (ADJP (RB too) (JJ young)))) (, ,) (FRAG (INTJ (UH right))) (. ?)))"
[11],(ROOT (FRAG (ADVP (RB All) (JJ right)) (. .)))
[10],"(ROOT (S (NP (PRP I)) (VP (VBP am) (ADJP (RB too) (JJ young)) (, ,) (NP (UH yeah))) (. .)))"
[12],(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB know) (NP (NP (DT some) (NNS folks)) (SBAR (WHNP (WP who)) (S (VP (VBP have) (VP (VBN been) (ADVP (RB there)))))))) (. ?)))
[13],"(ROOT (INTJ (INTJ (UH Uh)) (, ,) (INTJ (UH yes) (. .))))"
[14],(ROOT (INTJ (UH Okay) (. .)))
[16],(ROOT (INTJ (UH Okay) (. .)))
[15],(ROOT (NP (DT A) (NN couple) (. .)))
[18],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NP (NP (DT the)) (, ,) (NP (DT the) (CD one) (NN guy))) (SBAR (S (NP (PRP I)) (VP (VBD worked) (PP (IN with) (ADVP (IN down))) (PP (IN in) (NP (NNP Austin))))))) (VP (VBD hated) (NP (PRP it))) (. .)))"
[17],(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (PRP it)) (VP (VB influence) (NP (PRP them)))) (. ?)))
[19],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP he)) (VP (VBD was) (ADVP (NP (DT a) (NN lineman)) (IN down)) (ADVP (RB there))) (. .)))"
[20],(ROOT (INTJ (UH Uh-huh) (. .)))
[21],"(ROOT (S (CC And) (SBAR (IN while) (S (NP (PRP he)) (VP (VBD was) (ADVP (RB there))))) (, ,) (NP (PRP he)) (VP (VBD caught) (NP (NP (DT some) (NN kind)) (PP (IN of) (NP (DT a) (JJ strange) (NN disease))))) (. .)))"
[23],"(ROOT (S (CC And) (, ,) (S (FRAG (INTJ (UH uh)) (, ,) (NP (DT all))) (NP (PRP$ his) (NN hair)) (VP (VBD fell) (PRT (RP out)))) (, ,)))"
[24],(ROOT (PRN (CC and) (S (NP (PRP he)) (VP (VBD had) (NP (UH like)) (PP (NP (DT a) (CD hundred) (CC and) (CD five) (NN fever)) (IN for) (NP (DT a) (NN while)))))))
[22],(ROOT (INTJ (UH Uh-huh) (. .)))
[26],(ROOT (INTJ (UH Uh-huh) (. .)))
[28],"(ROOT (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (NP (WP what)) (PP (IN about))))) (PP (NP (JJ long) (VBG lasting) (NNS effects)) (PP (IN on) (FRAG (NP (PRP him)) (. ?)))))))"
"[25, 27]","(ROOT (FRAG (CC and) (S (VP (VP (, ,) (S (VP (CC And)))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[29],(ROOT (SQ (VBZ Has) (NP (PRP he)) (VP (ADJP (RB still) (S (VP (VBG suffering)))) (PP (IN from) (NP (DT those) (NNS problems)))) (. ?)))
[30],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB not) (VP (VB think) (SBAR (S (NP (PRP he)) (VP (VBD was) (PP (IN in) (NP (NN combat)))))))) (, ,)))"
[31],(ROOT (INTJ (UH Uh-huh) (. .)))
[33],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP have) (VP (VBN talked) (PP (IN with) (NP (NP (DT a) (NN number)) (PP (IN of) (NP (NNP Vietnam) (NNS veterans))))))) (, ,)))"
[34],"(ROOT (S (FRAG (CC and) (NP (NP (PRP I)) (ADVP (RB really)))) (, ,) (NP (PRP I)) (VP (VBD had) (NP (NP (DT no) (NN one)) (ADJP (RB directly) (JJ related)) (SBAR (IN to) (S (NP (PRP me)) (VP (JJ involved)))))) (. .)))"
