[1],(ROOT (INTJ (UH Okay) (. .)))
[2],(ROOT (SBARQ (WHNP (WP What)) (SQ (MD can) (NP (PRP we)) (VP (VB do) (PP (IN about) (NP (NN crime))))) (. ?)))
[3],(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .)))
[4],"(ROOT (S (NP (NP (DT The) (CD one) (NN thing)) (SBAR (WHNP (WDT that)) (S (VP (VBZ keeps) (S (VP (VBG coming) (PP (IN to) (NP (NN mind))) (PP (IN to) (NP (PRP me))))))))) (VP (VBZ is) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (PRN (, ,) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB have) (NP (JJ enough) (NN space)) (PP (IN in) (NP (DT the) (NNS prisons))) (S (VP (TO to) (VP (VB put) (NP (NNS people)))))))))))))))"
[0],(ROOT (INTJ (UH Okay) (. .)))
[5],"(ROOT (S (CC and) (NP (PRP they)) (VP (VBP keep) (S (VP (VBG letting) (PRT (RP out)) (NP (NP (NP (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP have))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (DT these) (JJ horrible) (NNS records)))))) (. .)))"
[7],(ROOT (S (RB So) (ADVP (RB maybe)) (NP (PRP we)) (VP (VBP need) (S (VP (TO to) (VP (VP (VB have) (NP (JJR more) (NNS prisons))) (CC or) (VP (VP (VB use) (NP (DT the) (JJ old) (NN army) (NNS bases))) (CC and) (VP (VB make) (NP (PRP them)) (PP (IN into) (NP (NNS prisons) (CC or) (NN something))))))))) (. .)))
[6],(ROOT (INTJ (UH Uh-huh) (. .)))
[8],(ROOT (S (NP (DT That)) (VP (BES 's) (NP (NP (CD one) (NN thing)) (SBAR (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP I)) (VP (MD could) (VP (VB think) (PP (IN of))))))))))) (. .)))
[9],(ROOT (INTJ (UH Uh-huh) (. .)))
[10],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP it)) (VP (BES 's) (ADVP (RB definitely)) (NP (DT a) (JJ big) (NN concern))) (, ,)))"
[12],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (NP (NP (DT every) (NN day)) (SBAR (S (NP (PRP it)) (VP (BES 's) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (DT all) (XX ar-))))))) (, ,)))"
[13],"(ROOT (S (NP (PRP we)) (VP (VBP live) (PP (IN in) (NP (DT a) (JJ little) (JJ small) (NN town)))) (, ,)))"
[14],(ROOT (S (CC and) (NP (EX there)) (VP (BES 's) (NP (NP (RB just) (NNS rapes) (CC and) (NNS murders)) (CC and) (NP (NNS burglaries) (CC and) (NN everything))) (NP (PDT all) (DT the) (NN time))) (. .)))
[11],X
[16],(ROOT (INTJ (UH Yeah) (. .)))
[15],(ROOT (S (CC And) (NP (PRP you)) (ADVP (RB just)) (VP (MD ca) (RB n't) (VP (VB get) (ADVP (RB away)) (PP (IN from) (NP (PRP it))) (ADVP (DT no) (NN matter) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP live))))))) (. .)))
[17],"(ROOT (FRAG (PP (UH Well) (NP (PRP I))) (, ,)))"
[19],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 'm) (PP (IN from) (NP (NNP Butler))))) (, ,)))))"
[18],(ROOT (S (RB So) (NP (PRP it)) (VP (BES 's) (ADJP (RB pretty) (JJ scary))) (. .)))
[20],(ROOT (S (CC and) (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB say) (SBAR (IN that) (S (NP (EX there)) (VP (BES 's) (ADJP (RB too) (JJ much) (PP (IN of) (NP (DT that)))) (ADVP (RB there))))))) (. .)))
[21],(ROOT (INTJ (UH Uh-huh) (. .)))
[22],"(ROOT (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (DT the) (JJR bigger) (NNS cities)) (VP (VBP have) (NP (NP (NNS problems)) (PP (IN with) (NP (PRP it)))))))) (. .)))"
[23],(ROOT (INTJ (UH Yeah) (. .)))
[24],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP I)) (ADVP (RB really)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (WHNP (WP what)) (S (NP (PRP we)) (VP (MD can) (VP (VB do) (PP (IN about) (NP (PRP it))))))))) (. .)))"
[25],(ROOT (INTJ (UH Yeah) (. .)))
"[26, 28]","(ROOT (SBAR (IN Unless) (S (NP (PRP they)) (VP (VBP start) (S (VP (VP (VBG enforcing) (NP (DT the))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))"
[29],"(ROOT (SINV (FRAG (INTJ (UH uh))) (, ,) (VP (VBP start) (S (VP (VBG giving) (NP (JJR more) (NNS people))))) (NP (NN death) (NNS sentences)) (. .)))"
[27],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADJP (JJ rough)) (PRN (, ,) (PP (IN because)) (, ,)))))"
[31],(ROOT (INTJ (UH Yeah) (. .)))
[32],"(ROOT (INTJ (UH Yeah) (, ,)))"
[33],(ROOT (INTJ (UH well) (PP (PP (RB even) (ADVP (DT some))) (SBAR (IN of) (S (NP (DT the) (NNS sentences)) (ADVP (RB just)) (VP (VBP seem) (ADJP (JJ ridiculous)))))) (. .)))
