[0],"(ROOT (S (ADVP (RB Basically)) (, ,) (S (INTJ (UH uh)) (, ,) (NP (NP (PRP$ my) (NN husband)) (CC and) (NP (PRP myself))) (VP (VBP use) (NP (DT the) (NN credit) (NNS cards)) (PP (IN in) (NP (NP (NNS regards)) (PP (IN to) (NP (JJ major) (NNS purchases))))))) (. .)))"
[1],(ROOT (S (NP (PRP We)) (ADVP (RB really)) (VP (VBP do) (RB n't) (VP (VB get) (PP (IN into) (NP (JJ small) (JJ little) (NNS purchases))))) (. .)))
[2],"(ROOT (SBAR (IN If) (S (NP (PRP we)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB purchase) (NP (NN something)) (ADVP (ADVP (RB quite) (JJ large)) (PRN (S (NP (PRP we)) (VP (MD might) (VP (VB put) (NP (PRP it)) (PP (IN on) (NP (DT a) (NN credit) (NN card)))))) (, ,)))))))))))"
[3],"(ROOT (S (CC but) (, ,) (ADVP (JJ other) (PP (IN than) (NP (DT that)))) (NP (PRP it)) (VP (BES 's) (RB not) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP use) (NP (NP (DT a) (NN lot)) (PP (IN of)))))))) (. .)))"
[4],"(ROOT (NP (S (S (INTJ (UH Uh)) (, ,) (NP (PRP we)) (VP (MD may) (VP (VB have) (NP (RB only) (CD two))))) (CC or) (S (NP (NP (CD three)) (PP (IN versus) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (PRP I)))) (VP (VBP know) (SBAR (S (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people)))) (VP (VBP have) (VP (PP (PP (ADVP (IN up)) (IN to) (NP (DT a) (QP (PDT half) (DT a) (NN dozen)))) (CC or) (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN up) (NP (QP (IN to) (DT a) (NN dozen)) (NN credit) (NNS cards))) (, ,)))))))))))"
[6],"(ROOT (INTJ (UH Yeah) (, ,)))"
[5],"(ROOT (S (CC but) (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP ours)) (VP (VBP are) (NP (RB just) (NX (NX (NP (JJ major) (NN credit) (NNS cards)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VP (VBP have)) (CC and) (PRN (, ,) (INTJ (UH uh)) (, ,)) (VP (VBP use)))))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))) (VP (VBP use) (ADVP (RB only)) (SBAR (WHADVP (WRB when)) (, ,) (S (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBP feel)))) (NP (PRP it)) (VP (BES 's) (ADJP (JJ necessary) (S (VP (TO to) (VP (VB make) (NP (DT a) (JJ big) (NN purchase)))))))))) (. .)))"
[8],(ROOT (INTJ (UH Yeah) (. .)))
"[7, 9]",(ROOT (S (VP (VBZ is) (UCP (NP (NP (DT that)) (PP (IN like) (NP (NNP Visa)))) (CC and) (PP (CC and) (NP (NNP Mastercard))))) (. .)))
[11],"(ROOT (FRAG (VP (VBP Do) (S (NP (PRP you)) (VP (VB have) (NP (NP (NN department) (NN store) (NN credit) (NNS cards)) (ADVP (RB too)))) (, ,)))))"
[10],(ROOT (INTJ (UH Yeah) (. .)))
[13],"(ROOT (S (VP (UH Uh) (PRN (, ,) (INTJ (UH yeah)) (, ,)))))"
[12],"(ROOT (FRAG (CC or) (ADVP (, ,))))"
[14],(ROOT (NP (NP (CD one)) (NP (NNP Sears)) (. .)))
[15],(ROOT (INTJ (UH Uh-huh) (. .)))
"[16, 18]","(ROOT (S (NP (NNP Sears)) (VP (VBZ is) (ADJP (RB pretty) (JJ major) (PP (IN with) (NP (PRP us)))) (ADVP (RB simply)) (SBAR (IN because) (S (NP (PRP we)) (VP (VBP do) (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (NP (NNS Appliances) (CC and) (NNS things)) (IN like) (NP (DT that)))))))))))"
[19],(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBP 're) (ADJP (RB real) (JJ good) (PP (IN with) (NP (PRP$ their) (NN appliance) (CC and) (NN stuff)))) (PP (IN like) (NP (DT that)))))))
[17],(ROOT (NP (NNS Appliances) (. .)))
[20],"(ROOT (NP (RB so) (, ,)))"
[22],"(ROOT (S (CC But) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP we)) (VP (VBP try) (S (VP (TO to) (VP (VB avoid) (NP (PRP them)) (PP (IN with) (NP (DT a) (NN passion))) (PP (IN because) (IN of) (NP (NP (DT the) (NN percent)) (PP (IN of) (NP (NN interest) (NN rate))))))))) (. .)))"
[23],"(ROOT (S (SBAR (IN If) (S (NP (PRP you)) (VP (VBP 've) (VP (VBN got) (NP (DT the) (NN cash) (S (VP (TO to) (VP (VB pay) (PP (IN for) (NP (NN something))))))))))) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (JJR better)) (S (VP (TO to) (VP (VB do) (NP (PRP it))))) (SBAR (ADVP (DT that) (NN way)) (IN than) (FRAG (PP (IN versus) (NP (NN credit) (NNS cards))))) (, ,) (SBAR (IN unless) (S (NP (PRP it)) (VP (BES 's) (NP (NP (DT a) (JJ small) (JJ enough) (NN sum)) (SBAR (WHNP (WDT that)) (S (NP (PRP you)) (VP (MD can) (VP (VB do) (NP (PRP it)) (PP (IN within) (NP (NP (DT a) (CD two)) (, ,) (NP (CD three) (NN month) (NN period)) (, ,))))))))))))))"
[21],(ROOT (INTJ (UH Yeah) (. .)))
[25],(ROOT (INTJ (UH Yeah) (. .)))
"[24, 26, 28]","(ROOT (S (CC but) (SBAR (IN if) (S (NP (PRP it)) (VP (BES 's) (, ,) (S (INTJ (UH uh)) (, ,) (NP (DT any) (JJ large) (NNS purchases)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP 've) (VP (VBN got))))))) (NP (TO to)) (ADVP (RB kind) (RB of)) (VP (VBP think) (PP (IN about) (PRN (, ,) (INTJ (UH uh)) (, ,))) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP you)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB put) (ADVP (RB down) (RB as) (RB far)) (PP (IN as) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NP (NNS payments)) (PP (IN on) (NP (PRP it))))) (SBAR (IN so) (IN that) (S (NP (PRP you)) (VP (VBP 're) (RB not) (VP (VBG getting) (NP (NP (CD eighteen) (NN percent)) (CC or) (NP (NP (CD twenty) (NN percent) (NN interest)) (VP (VBN taken) (PRT (IN off))))))))))))))))) (, ,)))"
[27],(ROOT (INTJ (UH Right) (. .)))
[30],"(ROOT (PRN (S (NP (NP (PRP$ My)) (, ,) (NP (PRP$ my) (NN husband)) (CC and) (NP (PRP I))) (VP (VBP do) (NP (RB basically) (DT the) (JJ same) (NN thing)))) (, ,)))"
[29],"(ROOT (NP (RB so) (, ,)))"
[31],"(ROOT (S (CC but) (NP (PRP we)) (, ,) (NP (PRP we)) (VP (VBP end) (PRT (RP up)) (S (VP (VBG sneaking) (NP (NP (DT a) (NN few)) (PP (IN in) (NP (RB there))) (SBAR (WHNP (WDT that)) (S (VP (VBP surprise) (NP (PRP us))))))))) (. .)))"
[32],(ROOT (INTJ (UH Uh-huh) (. .)))
[34],(ROOT (INTJ (UH Yeah) (. .)))
[36],"(ROOT (INTJ (UH Yeah) (, ,)))"
"[33, 35]",(ROOT (S (NP (PRP We)) (ADVP (RB still)) (VP (VBP pay) (NP (PRP it)) (PP (RP off)) (ADVP (DT every) (NN month) (SBAR (IN if) (S (NP (PRP it)) (VP (VBZ kills) (NP (PRP us))))))) (. .)))
[38],"(ROOT (S (ADVP (CC But)) (, ,) (NP (PRP we)) (VP (VBP do) (NP (PRP it)) (SBAR (ADVP (RB mainly)) (IN for) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know) (, ,) (S (NP (DT the) (NN cash)) (VP (NN flow))))) (, ,))))))"
[39],"(ROOT (SBARQ (WHNP (WP what)) (SQ (VBZ is) (NP (DT that))) (, ,) (FRAG (INTJ (UH oh)) (, ,) (NP (NN float))) (. .)))"
[37],(ROOT (INTJ (UH yeah) (. .)))
[41],(ROOT (INTJ (UH Uh-huh) (. .)))
[42],"(ROOT (FRAG (PP (UH Sure)) (, ,)))"
[40],"(ROOT (NP (NP (DT That)) (BES 's) (NP (NP (DT the) (NN word)) (, ,) (NP (NN float))) (. .)))"
[43],(ROOT (INTJ (UH sure) (. .)))
[45],(ROOT (INTJ (UH Uh-huh) (. .)))
[47],"(ROOT (FRAG (PP (UH Sure)) (, ,)))"
"[44, 46]","(ROOT (S (CC And) (, ,) (NP (PRP I)) (ADVP (RB often)) (VP (MD will) (VP (VP (VB keep) (NP (NP (NN tra-)) (, ,) (NP (NP (NN track)) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN charged))))))))) (CC and) (ADVP (RB sometimes)) (VP (VB deduct) (NP (PRP it)) (PP (IN from) (NP (PRP$ my) (NN checkbook))) (ADVP (RB already))))) (. .)))"
[49],"(ROOT (S (CC And) (ADVP (RB sometimes)) (VP (RB just)) (, ,)))"
[48],(ROOT (S (RB so) (NP (PRP you)) (VP (VBP know)) (. .)))
[51],(ROOT (INTJ (UH Sure) (. .)))
[53],(ROOT (INTJ (UH Yeah) (. .)))
[50],(ROOT (S (VP (CC and) (VP (VB keep) (NP (DT a) (NN list))) (CC and) (VP (VB make) (S (ADJP (JJ sure)) (NP (PRP I)))))))
[55],(ROOT (INTJ (UH Exactly) (. .)))
[56],(ROOT (INTJ (UH Oh) (. .)))
[58],"(ROOT (SBAR (IN If) (S (NP (PRP we)) (VP (VBP go) (ADVP (ADVP (IN out) (PP (IN to) (NP (DT a) (NN restaurant)))) (PRN (, ,) (INTJ (UH oh)) (, ,)) (SBAR (RB just) (S (VP (TO to) (VP (VB float) (NP (PRP it)))))))) (, ,))))"
[57],(ROOT (INTJ (UH Exactly) (. .)))
[59],"(ROOT (S (CC or) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .)))"
[61],(ROOT (INTJ (UH Yeah) (. .)))
[63],"(ROOT (INTJ (UH Yes) (, ,)))"
"[60, 62, 65]","(ROOT (S (CC Or) (, ,) (SBAR (IN if) (S (NP (PRP it)) (VP (BES 's) (NP (DT a) (NN business) (NN transaction)) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS times))))))) (NP (DT that)) (VP (BES 's) (ADJP (JJ important)) (, ,) (S (ADVP (RB too)) (VP (TO to) (VP (VB keep) (NP (NP (DT a) (JJR better) (NN receipt)) (PP (IN of) (NP (PRP it)))))))) (. .)))"
[64],"(ROOT (S (NP (PRP$ my) (NN husband)) (VP (VBZ has) (NP (DT a) (PRN (, ,) (ADVP (DT a)) (, ,))))))"
[66],"(ROOT (INTJ (INTJ (RB So)) (, ,) (INTJ (UH yeah) (. .))))"
[67],"(ROOT (S (CC Or) (ADVP (RB anytime) (PP (IN like) (NP (NP (NP (DT a) (NN plane)) (NP (NN ticket))) (, ,) (CC or) (, ,) (NP (PRP you))))) (VP (VBP know)) (, ,)))"
[69],"(ROOT (SBAR (RB Even) (IN if) (S (NP (PRP we)) (VP (VBP have) (NP (DT the))) (, ,))))"
[70],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sure) (SBAR (S (NP (PRP we)) (VP (MD 'd) (VP (VB have) (NP (DT the) (NN cash)) (SBAR (IN before) (S (NP (PRP we)) (VP (VBD got) (NP (PRP it))))))))))) (, ,)))"
[68],(ROOT (INTJ (UH Uh-huh) (. .)))
[72],(ROOT (INTJ (UH Uh-huh) (. .)))
[74],(ROOT (INTJ (UH Sure) (. .)))
[76],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH sure) (. .))))"
[77],(ROOT (FRAG (PP (IN For) (NP (NP (DT the) (NN month)) (PP (CC or) (NP (WDT whatever))))) (. .)))
[79],(ROOT (INTJ (UH Yeah) (. .)))
[81],(ROOT (INTJ (UH Exactly) (. .)))
"[71, 73, 75, 78, 80]",(ROOT (S (CC but) (NP (NP (DT the) (NN float)) (PP (IN for) (NP (QP (JJR more) (IN than) (DT a) (CD hundred) (NNS dollars))))) (VP (VP (VBZ seems) (NP (NP (RB real) (JJ nice)) (PP (IN for) (FRAG (NP (DT that)) (. .)))) (NP (DT That) (CD thirty) (NNS days))) (CC or) (VP (FRAG (WHNP (WDT whatever))))) (. .)))
[83],(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (DT a) (JJ new) (CD one)) (PP (IN from) (NP (NNP A) (NNP T) (CC AND) (NNP T))))))
[82],"(ROOT (INTJ (RB So) (, ,)))"
[85],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[84],"(ROOT (SINV (S (S (CC and) (NP (PRP we)) (VP (VBP have))) (, ,) (S (NP (PRP you)) (VP (VBP know)))) (, ,) (VP (VBP have) (RB n't) (VP (VBN used))) (NP (NP (DT that) (CD one)) (ADJP (RB too) (JJ much))) (. .)))"
[87],"(ROOT (VP (VB Be) (PRN (PP (JJ interesting)) (, ,))))"
[86],(ROOT (INTJ (UH yeah) (. .)))
[89],"(ROOT (FRAG (PP (UH Exactly)) (, ,)))"
[88],"(ROOT (S (NP (DT that)) (VP (BES 's) (ADJP (JJ nice)) (, ,) (SBAR (IN because) (S (NP (PRP you)) (VP (MD can) (VP (VB use) (NP (PRP it)) (PP (IN for) (NP (DT a) (NN calling) (NN card))) (ADVP (RB also))))))) (. .)))"
[91],"(ROOT (S (NP (PRP It)) (VP (BES 's) (NP (DT a) (NNP Mastercard)) (, ,) (ADVP (RB too))) (, ,)))"
[90],(ROOT (INTJ (UH sure) (. .)))
[93],"(ROOT (FRAG (PP (UH Sure)) (, ,)))"
[92],(ROOT (FRAG (ADVP (RB so)) (. .)))
[95],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADJP (ADVP (RB kind) (RB of)) (JJ fun) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[94],(ROOT (INTJ (UH yeah) (. .)))
[97],"(ROOT (INTJ (UH Oh) (, ,) (UH yeah)))"
[98],"(ROOT (PRN (CC and) (S (NP (PRP you)) (VP (ADVP (RB always)) (VBP get) (NP (DT these) (ADJP (ADJP (JJ preapproved)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NN credit) (NN card) (NNS things)) (S (VP (VBG coming) (PP (IN through) (PRN (, ,) (INTJ (UH uh)) (, ,)))))))))"
[99],"(ROOT (S (NP (PRP$ your) (NN credit)) (VP (VBZ is) (ADJP (JJ great))) (, ,)))"
