[0],"(ROOT (S (S (INTJ (UH Well)) (NP (NNP Brent) (, ,)) (VP (ADVP (PRP I)) (VP (VBP 've) (VP (VBN been))))) (, ,) (S (INTJ (UH um)) (, ,) (NP (PRP I)) (ADVP (RB kind) (RB of)) (VP (VBD gave) (PRT (RP up)) (NP (PRP$ my) (NN career)) (ADVP (NP (QP (RB about) (CD three)) (NNS years)) (RB ago)) (S (VP (TO to) (VP (VB stay) (ADVP (RB home)) (PP (IN with) (NP (PRP$ my) (NNS children))) (SBAR (IN because) (S (NP (PRP I)) (VP (VBD thought))))))))) (, ,) (S (INTJ (UH uh)) (, ,) (SBAR (IN if) (S (NP (PRP it)))) (, ,) (NP (PRP it)) (VP (BES 's) (ADVP (RB only)) (VP (VBG going) (S (VP (TO to) (VP (VB be) (NP (DT another) (NN year)) (SBAR (IN until) (S (NP (DT the) (JJS youngest)) (VP (VBZ is) (PP (IN in) (NP (NN school)))))))))))) (. .)))"
[1],(ROOT (INTJ (UH Right) (. .)))
"[2, 4]","(ROOT (S (CC And) (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP it)) (VP (VBD was) (NP (DT a) (JJ good) (NN sacrifice) (S (VP (TO to) (VP (VB make))))) (, ,) (SBAR (IN because) (, ,) (S (INTJ (UH um)) (, ,) (NP (PRP it)) (VP (VBD was) (ADJP (JJ important) (PP (IN to) (NP (PRP me)))) (PP (TO to)) (, ,) (S (VP (TO to) (VP (VB spend) (NP (DT some) (NN time)) (PP (IN with) (NP (NNS kids))))))))))))) (. .)))"
[5],"(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (IN that) (S (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBD was) (UCP (PP (IN in) (NP (NN school))) (CC and) (VP (VBG getting) (NP (PRP$ my) (NN degree)) (PP (IN at) (NP (NP (DT the) (JJ same) (NN time)) (SBAR (S (NP (PRP$ my) (NN husband)) (VP (VBD was) (, ,) (SBAR (S (NP (PRP it)) (VP (VBD was) (ADJP (RB really) (JJ hard) (PP (IN on) (NP (PRP$ our) (NN family)))) (SBAR (IN because) (S (NP (PRP I)) (VP (MD would))))))))))))))))) (, ,) (NP (PRP he)) (VP (MD would) (VP (VB come) (ADVP (RB home)))))))))"
[3],(ROOT (INTJ (UH Uh-huh) (. .)))
[6],"(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (MD would) (VP (VB leave))) (, ,))))"
[8],(ROOT (FRAG (CC and) (ADVP (ADVP (RB then)) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (MD would) (VP (VB come) (ADVP (RB home)))))))))
[9],"(ROOT (PRN (CC and) (S (NP (PRP he)) (VP (MD would) (VP (VB leave))) (, ,))))"
[10],"(ROOT (PRN (CC and) (S (S (SBAR (PRN (, ,) (INTJ (UH um)) (, ,)) (S (RB so) (NP (PRP I)) (VP (VBP think) (NP (CD one) (NN day))))) (NP (NP (CD one)) (PP (IN of) (NP (PRP$ our) (NNS kids)))) (VP (VBD said))) (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,))))"
[11],(ROOT (S (NP (NN someone)) (VP (VBD came) (ADVP (RB home)))))
[12],"(ROOT (S (CC and) (NP (PRP they)) (VP (VBD said) (PRN (, ,) (INTJ (UH well)) (, ,)) (SBAR (WHADVP (WRB when)) (S (VP (VBZ is) (NP (NP (NP (NN dad)) (VP (VBG leaving))) (CC or) (NP (NN something))))))) (. .)))"
[7],(ROOT (INTJ (UH Right) (. .)))
"[13, 15]","(ROOT (S (NP (PRP It)) (VP (VBD was) (PP (IN like) (SBAR (IN that) (S (NP (PRP they)) (VP (VBD thought) (SBAR (S (NP (NP (DT that)) (PP (BES 's) (NP (DT the) (NN way) (NN life)))) (VP (VBD was)))))))) (, ,) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD did) (RB n't) (VP (VB have) (NP (NP (CD two) (NNS parents)) (PP (IN at) (NP (NN home)))) (PP (IN at) (NP (DT the) (JJ same) (NN time)))))))) (. .)))"
[16],"(ROOT (S (CC And) (SBAR (RB so) (S (NP (PRP I)) (VP (VBP think)))) (, ,) (INTJ (UH um)) (, ,) (NP (PRP it)) (VP (HVS 's) (VP (VBN become) (ADJP (RB real) (JJ important) (PP (IN to) (NP (PRP me)))) (SBAR (IN that) (S (NP (PRP we)) (VP (VBP try) (S (VP (TO to) (VP (VB spend) (NP (NN time)) (ADVP (RB together)) (PP (IN as) (NP (DT a) (NN family))))))))))) (. .)))"
[17],"(ROOT (ADJP (RB So) (SBAR (S (NP (EX there)) (VP (BES 's) (NP (NP (CD one) (CC or) (CD two) (NNS nights)) (NP (DT a) (NN week))) (PRN (, ,) (S (NP (PRP we)) (VP (VBP have) (NP (DT a)))) (, ,)))))))"
[18],"(ROOT (S (PP (IN on) (NP (NNP Monday) (NNS nights))) (NP (PRP we)) (VP (VBP set) (ADVP (RB aside)) (NP (NP (NN time)) (SBAR (WHADVP (WRB where)) (S (NP (PRP it)) (VP (BES 's) (VP (VBN called)) (, ,) (INTJ (UH uh)) (, ,) (NP (NN family) (NN home) (NN evening)))))))))"
[19],"(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBP stay) (ADVP (RB home)) (NP (NP (DT that) (NN evening)) (, ,) (NP (NP (DT all)) (PP (IN of) (NP (PRP us)))) (, ,))))))"
[14],(ROOT (INTJ (UH Uh-huh) (. .)))
[21],(ROOT (INTJ (UH Uh-huh) (. .)))
[20],(ROOT (S (CC and) (NP (PRP we)) (VP (VBP do) (NP (NNS things)) (ADVP (RB together))) (. .)))
[22],(ROOT (S (NP (PRP You)) (VP (MD must) (VP (VB be) (NP (DT a) (XX MUMBLEx)))) (. .)))
[23],(ROOT (INTJ (UH Yes) (. .)))
[24],(ROOT (SINV (ADVP (RB So)) (VP (VBP am)) (NP (PRP I)) (. .)))
[26],"(ROOT (INTJ (UH Yes) (, ,)))"
[25],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBP are)) (. ?)))"
[27],(ROOT (FRAG (X (WP what)) (NP (DT a) (NN coincidence) (. .))))
[28],X
[30],(ROOT (INTJ (UH Yes)))
[29],X
[32],"(ROOT (INTJ (UH Yeah) (, ,)))"
[31],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[34],(ROOT (ADJP (RB So) (SBAR (S (NP (PRP you)) (VP (VBP do) (NP (DT that)))))))
[33],(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (WHNP (WP what)) (S (NP (NN family) (NN home) (NN evening)) (VP (BES 's) (ADVP (DT all) (IN about)))))) (. .)))
[36],(ROOT (INTJ (UH Uh-huh) (. .)))
[38],"(ROOT (FRAG (PP (UH Right)) (, ,)))"
"[35, 37]","(ROOT (S (ADVP (CC and)) (, ,) (FRAG (INTJ (UH right))) (, ,) (CC and) (S (ADVP (RB then)) (NP (PRP we)) (VP (VBP try) (S (VP (TO to) (VP (VB do) (NP (DT a) (NN family) (NN activity)) (PP (PP (IN on) (NP (NNP Saturday))) (, ,) (RB usually) (PP (IN in) (NP (DT the) (NN morning))))))))) (. .)))"
[40],"(ROOT (FRAG (PP (UH Right)) (, ,)))"
