[1],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP guess) (NP (NP (DT a) (NN lot)) (VP (PP (IN of) (NP (DT the))) (, ,) (NP (UH uh))))) (, ,)))"
[2],(ROOT (FRAG (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (ADVP (RB kind) (RB of)) (NP (NP (JJR more)) (PP (IN of) (NP (DT a) (NN comedy)))))))) (. .)))
[3],"(ROOT (S (NP (PRP We)) (VP (VBP do) (VP (VP (VB have)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (NN cable))))) (, ,)))"
[4],"(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBP have) (NP (NP (NP (JJ premium) (NNS stations)) (PP (IN like) (NP (NP (NNP H) (NNP B) (NNP O)) (CC and) (NP (NNP Showtime))))) (CC and) (NP (JJ such)) (, ,))))))"
[0],(ROOT (SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB watch) (PP (IN on) (NP (NN television) (XX MUMBLEx)))))))) (. ?)))
[5],"(ROOT (S (S (CC and) (NP (PRP I)) (VP (VBP guess) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS times)))) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (ADVP (RB first)) (VP (VBP turn) (NP (DT the) (NN T) (NN V)) (PRT (RP on))))) (, ,) (S (NP (PRP I))))) (, ,) (NP (PRP I)) (ADVP (RB normally)) (VP (VBP go) (PP (IN to) (NP (DT those))) (, ,) (SBAR (IN because) (S (NP (PRP I)) (VP (VBP pay) (PP (IN for) (NP (PRP them)))))))))"
[6],(ROOT (INTJ (UH Yes) (. .)))
[8],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[9],(ROOT (INTJ (UH uh-huh) (. .)))
[10],"(ROOT (PRN (UH Well) (S (NP (PRP we)) (VP (VBP have) (NP (NN cable)))) (, ,)))"
[11],"(ROOT (S (CC but) (NP (PRP we)) (ADVP (RB only)) (VP (VBP have) (NP (NNP Cinemax))) (, ,)))"
[7],"(ROOT (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP I)) (PRN (, ,) (S (NP (PRP I)) (VP (VBP want) (S (VP (TO to) (VP (VB see) (SBAR (IN if) (S (NP (EX there)) (VP (BES 's) (NP (NP (NN anything)) (SBAR (S (S (NP (PRP I)) (ADVP (RB really)) (VP (VBP want) (S (VP (TO to) (VP (VB see) (ADVP (RB there))))))) (, ,) (RB so) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB end) (PRT (RP up)) (S (VP (VBG watching) (NP (ADJP (DT the) (PRN (, ,) (INTJ (UH um)) (, ,))) (JJ prime) (NN time)) (PP (IN on) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (JJ standard) (NNS channels)) (PP (IN as) (NP (JJ much))))))))))))))))))))))) (, ,)) (NP (PRP I)) (VP (VBP tend) (S (VP (TO to) (VP (VB go) (PP (IN to) (NP (PRP$ my) (JJ premium) (NNS channels))) (ADVP (RB first))))))))) (, ,)))"
"[12, 14]","(ROOT (FRAG (PP (CC and) (NP (UH uh))) (, ,) (NP (NP (PRP I)) (SBAR (S (VP (VBP think) (SBAR (S (NP (PRP$ our) (JJ favorite) (NN night)) (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NNP Monday) (NN night))) (, ,)))))))))"
[13],(ROOT (INTJ (UH Uh-huh) (. .)))
"[15, 17]","(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBP start) (PRT (RP out)) (PP (IN with) (NP (NP (NNP EVENING) (NNP SHADE)) (CC and) (NP (NNP MAJOR) (NNP DAD))))) (, ,))))"
[16],(ROOT (INTJ (UH Uh-huh) (. .)))
"[18, 20]",(ROOT (S (CC and) (NP (PRP I)) (VP (VBP think) (NP (NP (DT that)) (PP (BES 's) (NP (DT the) (CD one) (NN night))) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (ADVP (RB really)) (VP (VBP try) (S (VP (TO to) (VP (VB watch) (NP (NN television)))))))))) (. .)))
[19],(ROOT (INTJ (UH Uh-huh) (. .)))
"[21, 23]",(ROOT (S (NP (PRP You)) (VP (VBP know) (SBAR (S (NP (PRP$ my) (NN husband)) (VP (HVS 's) (ADVP (RB always)) (VP (VBN got) (NP (PRP it)) (PRT (RP on))))))) (. .)))
[24],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADVP (RB always)) (VP (VBG sitting) (ADVP (RB down)))) (, ,)))"
[22],(ROOT (INTJ (UH Yeah) (. .)))
[25],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[27],(ROOT (INTJ (UH Yes) (. .)))
[29],"(ROOT (INTJ (UH Yes) (, ,)))"
[30],(ROOT (INTJ (UH yes) (. .)))
"[26, 28]",(ROOT (S (NP (NNP Monday)) (NP (NN night)) (VP (BES 's) (ADJP (RB pretty) (JJ good) (PP (IN with) (NP (NP (NNP MURPHY) (NNP BROWN)) (CC and) (NP (NNP DESIGNING) (NNP WOMEN)))))) (. .)))
[31],"(ROOT (FRAG (NP (NP (PRP I)) (SBAR (S (ADVP (RB just)) (, ,) (NP (PRP I)) (VP (VBP love) (NP (NP (DT that)) (, ,) (NP (PDT all) (DT those)) (, ,)) (NP (DT that) (CD two) (NNS hours))))))))"
[33],"(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (RB now)) (RB tonight) (NP (PRP I)) (ADVP (RB just)) (VP (VBD finished) (PRT (RP up)) (PP (IN with) (NP (DT that) (DT A) (NNP WOMAN) (NNP CALLED) (NNP JACKIE)))) (, ,)))"
[32],(ROOT (INTJ (UH Uh-huh) (. .)))
[35],(ROOT (INTJ (UH Uh-huh) (. .)))
[37],"(ROOT (S (NP (PRP We)) (VP (VBD had) (VP (VBN watched) (S (NP (PRP it)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP guess) (S (S (NP (NNP Sunday)) (NP (NN night))) (CC and) (S (NP (NNP Monday)) (NP (NN night)))))))) (, ,)))"
"[34, 36]",(ROOT (SQ (VBD did) (NP (PRP you)) (VP (VB watch) (SBAR (SINV (VBD did) (NP (PRP you)) (VP (VB watch) (NP (PRP it)))))) (. ?)))
[39],"(ROOT (INTJ (UH Yeah) (, ,)))"
[40],"(ROOT (PRN (S (NP (PRP it)) (, ,) (NP (PRP it)) (VP (VBD was) (ADJP (RB pretty) (JJ good)))) (, ,)))"
[41],"(ROOT (PRN (S (NP (NP (PRP it)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (ADVP (RB sometimes)) (NP (PRP I)))) (VP (VBP like) (NP (DT a) (NN dramatization)))) (, ,)))"
[38],(ROOT (S (CC but) (NP (PRP we)) (VP (VBD did) (RB n't) (VP (VB get) (S (VP (TO to) (VP (VB watch) (NP (PRP it)) (NP (RB tonight))))))) (. .)))
[43],(ROOT (INTJ (UH Uh-huh) (. .)))
"[42, 44]","(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP like) (S (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (NNP U)) (VP (NP (NP (NNP S) (NNP A)) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBD had) (NP (PRP$ their)))))) (PRN (, ,) (INTJ (UH uh) (, ,) (UH uh)) (, ,)))))) (NP (NP (NN mystery) (NNS movies) (CC and) (NNS things)) (, ,) (NP (PRP$ their) (ADJP (VBN made) (PP (IN for) (NP (NN T) (NN V)))) (NNS movies)))))))"
[46],"(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP like) (NP (DT those))) (. .)))"
