[0],(ROOT (INTJ (UH Okay) (. .)))
[2],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't)) (. .)))"
[1],"(ROOT (SBARQ (WHNP (WHNP (WDT What) (NN kind)) (PP (IN of) (NP (NN pet)))) (SQ (VBP do) (NP (PRP you)) (VP (VB have))) (FRAG (, ,) (NP (NNP Gail))) (. ?)))"
[3],(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (NNS children))) (. .)))
[5],(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (JJ little) (NNS children))) (. .)))
[6],"(ROOT (S (NP (NP (DT Both)) (PP (IN of) (NP (PRP$ my) (NNS kids)))) (VP (VBP are) (PP (IN under) (NP (CD two))) (SBAR (ADVP (RB so) (RB right)) (RB now) (S (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NNS pets))))))) (, ,)))"
[4],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBP have) (NP (NNS children))) (. .)))"
[7],(ROOT (S (CC but) (NP (PRP we)) (VP (VBP 've) (VP (VBN had) (NP (NP (NNS lots)) (PP (IN of) (NP (PRP them)))) (PP (IN in) (NP (DT the) (NN past))))) (. .)))
[8],(ROOT (S (VP (VBP Have) (NP (PRP you))) (. ?)))
[9],(ROOT (INTJ (UH Uh-huh) (. .)))
[11],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP we)) (VP (VBD had) (NP (DT a) (NN dog)) (SBAR (IN before) (S (NP (PRP we)) (VP (VBD moved) (ADVP (RB here)))))) (. .)))"
[12],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (CC and)) (NP (PRP we)) (VP (MD could) (RB n't) (VP (VB bring) (NP (PRP her)) (PP (IN with) (NP (PRP us))))) (. .)))"
[13],"(ROOT (S (NP (PRP We)) (VP (VBD came) (PP (IN from) (NP (NNP Colorado)))) (, ,)))"
[10],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (WP what)) (VP (VBP have) (NP (NP (PRP you)) (VP (VBN had)))) (. ?)))"
[14],(ROOT (S (CC and) (NP (PRP we)) (VP (VBP 've) (VP (VBN had) (NP (NP (NNS hamsters)) (CC and) (NP (NN fish) (CC and) (NNS birds))))) (. .)))
[16],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[15],(ROOT (INTJ (UH Oh) (. .)))
[17],"(ROOT (S (NP (PRP I)) (VP (VBP 've)) (, ,)))"
[18],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP you)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB have) (NP (NP (NNS lots)) (PP (IN of) (NP (NP (NNS pets)) (PP (IN with) (NP (NP (PRP$ your) (NNS children)) (VP (VBG growing) (PRT (RP up))))))))))))) (. .)))"
