[1],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))"
[2],"(ROOT (S (NP (PRP$ My) (NN dad)) (VP (VBZ has) (NP (DT a) (NN lake) (NN cabin))) (, ,)))"
[3],"(ROOT (S (CC and) (ADVP (RB so)) (NP (PRP we)) (VP (VBP go) (ADVP (ADVP (RB there) (PP (IN for) (NP (DT the) (JJ small) (NN lake)))) (PRN (, ,) (INTJ (UH uh)) (, ,))) (PP (ADVP (RB just)) (IN outside) (IN of) (NP (DT the) (NNP Dallas) (NNP Fort) (NNP Worth) (NN area)))) (. .)))"
[4],(ROOT (S (NP (PRP It)) (VP (VBZ takes) (NP (PRP us)) (ADVP (RB about) (NP (CD three) (NNS hours))) (S (VP (TO to) (VP (VB get) (ADVP (RB there)))))) (. .)))
[5],"(ROOT (S (CC And) (NP (PRP we)) (VP (VBP go) (PRN (, ,) (S (CC and) (NP (PRP we)) (VP (VBP fish))) (, ,)))))"
[6],"(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBP catch) (NP (NP (NP (DT a) (NN bunch)) (PP (IN of) (NP (NN junk))) (. .) (NP (NN Nothing)) (, ,)) (ADVP (NN nothing)) (S (VP (TO to) (VP (VB talk) (PP (IN about) (PP (IN for) (NP (DT the) (JJS most) (NN part))))))))) (, ,))))"
[0],"(ROOT (SINV (FRAG (INTJ (UH So))) (, ,) (VP (VBP do) (NP (PRP you))) (S (VP (VB fish))) (. ?)))"
[7],(ROOT (S (CC but) (NP (PRP it)) (VP (BES 's) (ADJP (JJ fun))) (. .)))
[8],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (PP (PP (IN from) (NP (DT a) (NN boat))) (CC or) (PP (IN from) (FRAG (NP (NN shore)) (. ?))))))"
[10],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (DT that)) (VP (BES 's) (ADJP (JJ nice))) (. .)))"
[11],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (NP (JJ mostly) (NN catfish))))"
[9],"(ROOT (FRAG (PP (IN From) (NP (NP (DT the) (NN dock)) (, ,) (PP (IN from) (NP (NN shore))))) (. .)))"
[13],"(ROOT (S (INTJ (UH Oh)) (, ,) (ADVP (RB mostly)) (NP (PRP we)) (VP (VBP catch) (NP (NN carp))) (. .)))"
[14],"(ROOT (S (SBAR (IN If) (S (NP (PRP we)) (VP (VBP 're) (VP (VBG doing) (NP (RB good)))))) (, ,) (NP (PRP we)) (VP (VBP catch) (NP (NP (DT a) (NN catfish)) (CC or) (ADVP (NP (CD two)) (RB once)) (PP (IN in) (NP (DT a) (NN while))))) (. .)))"
[15],"(ROOT (S (CC And) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (PRP we)) (VP (VP (VBP go) (ADVP (RB ahead))) (CC and) (VP (VBP eat) (NP (DT those)))) (. .)))"
[16],(ROOT (S (CC But) (NP (PRP we)) (VP (VBP 've) (ADVP (RB never)) (VP (VBN caught) (S (ADJP (RB enough) (PP (TO to))) (SBAR (SINV (ADVP (RB really)) (VP (VBP have)) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (MD 'd) (VP (VB call) (NP (DT a) (NN fish) (NN fry))))))))))) (. .)))
[17],"(ROOT (S (SBAR (WHNP (WP What)) (S (NP (PRP we)) (ADVP (RB normally)) (VP (VP (VB do) (SBAR (S (VP (VBZ is) (ADJP (RB just)) (, ,) (INTJ (UH uh)))))) (, ,) (VP (VB go) (UCP (ADVP (RB ahead)) (CC and) (ADJP (JJ clean)))) (NP (PRP it)) (PP (RP up))))) (, ,) (CC and) (ADVP (RB then)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (S (VP (VP (VB put) (NP (PRP it)) (PP (IN in) (NP (DT a) (NN bag)))) (CC and) (VP (VB freeze) (NP (PRP it)))))) (. .)))"
[18],"(ROOT (S (CC And) (, ,) (S (CC and) (NP (NN somebody)) (VP (VP (VBZ takes) (NP (PRP it)) (ADVP (NN home))) (CC and) (VP (VBZ eats) (NP (PRP it)) (ADVP (RB then))) (SBAR (WHADVP (WRB when)) (S (NP (EX there)) (VP (BES 's) (NP (QP (RB just) (DT a) (NN couple)) (NNS people)) (PP (IN instead) (PP (IN of) (NP (DT a) (JJ whole) (NN crowd))))))))) (. .)))"
[19],"(ROOT (S (ADVP (RB Usually)) (, ,) (NP (EX there)) (VP (BES 's) (NP (DT a) (RB pretty) (JJ good) (NN crowd)) (ADVP (RB there)) (, ,))))"
[20],(ROOT (S (RB so) (NP (PRP we)) (VP (VBP do) (RB n't) (ADVP (RB ever)) (VP (VB catch) (ADVP (RB enough)) (S (VP (TO to) (VP (VB eat)))))) (. .)))
[21],(ROOT (S (NP (NNP Carp)) (VP (VBZ is) (ADVP (RB usually)) (ADJP (RB pretty) (RB much) (JJ fun))) (. .)))
[22],"(ROOT (S (SBAR (IN Because) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN caught) (ADVP (IN up) (PP (IN to) (NP (QP (RB about) (DT an) (CD eight)) (NN pound) (NN carp)))) (PP (IN on) (NP (DT a) (JJ little))))))) (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (NP (DT a) (JJ little) (NN pole)) (PP (IN with) (NP (CD twenty) (NN pound) (NN test) (NN line)))) (. .)))"
[23],"(ROOT (S (CC And) (NP (DT that)) (, ,) (NP (DT that)) (VP (BES 's) (NP (DT a) (ADJP (RB pretty) (JJ good)) (NN fight))) (. .)))"
[12],"(ROOT (FRAG (CC or) (ADVP (, ,))))"
[25],(ROOT (INTJ (UH Yeah) (. .)))
[24],(ROOT (S (RB So) (NP (DT that)) (VP (BES 's) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN fun))))) (. .)))
[26],"(ROOT (NP (NP (DT A) (RB real) (JJ light) (NN line)) (, ,) (NP (RB real) (JJ light) (NN rig)) (. ?)))"
[27],(ROOT (INTJ (UH Yeah) (. .)))
