[1],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sure))) (, ,)))"
[2],"(ROOT (FRAG (INTJ (UH well)) (, ,) (PP (UH actually) (NP (NP (RB probably) (DT any) (NN government)) (, ,)))))"
[0],"(ROOT (SINV (S (NP (PRP They)) (VP (VBP 're) (VP (VBG talking) (ADVP (IN about)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (JJ federal) (NN government)))))) (, ,) (VP (VBP are) (RB n't)) (NP (PRP they)) (. ?)))"
"[3, 5]",(ROOT (S (CC but) (NP (DT the) (JJ federal) (NN one)) (VP (BES 's) (NP (DT the) (JJ big) (NN one))) (. .)))
[4],(ROOT (INTJ (UH Yeah) (. .)))
[7],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBD saw) (NP (DT a) (NN program)) (PP (IN on) (PRN (, ,) (INTJ (UH uh)) (, ,))) (ADVP (RB recently))) (, ,)))"
[8],"(ROOT (S (CC and) (PRN (, ,) (CC and) (S (NP (PRP it)) (VP (VBD said) (NP (DT every) (NN time)) (SBAR (S (NP (PRP they)) (VP (VBP cut) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (UH like)) (PP (NP (CD fifty-five) (NN million) (NNS dollars)) (IN on) (NP (DT a) (JJ certain) (NN thing)))))))) (, ,)) (NP (RB then)) (ADVP (PRP they)) (VP (VBP brag) (PP (IN about) (SBAR (WHNP (WHADJP (WRB how) (JJ much)) (NN money)) (S (NP (PRP they)) (VP (VBD cut)))))) (, ,)))"
[6],"(ROOT (S (S (INTJ (INTJ (UH So)) (, ,) (INTJ (UH uh) (, ,) (UH so))) (NP (WP what)) (VP (VBP do) (NP (NP (PRP you)) (, ,) (SBAR (WHNP (WP what)) (S (VP (VBP do) (S (NP (PRP you)) (VP (VB think) (PP (IN in) (NP (DT the) (JJ short) (NN term))))))))))) (NP (PRP we)) (VP (MD should) (VP (VB be) (VP (VBG doing) (PP (TO to)) (, ,) (S (VP (TO to) (VP (VB improve) (NP (PRP it)))))))) (. ?)))"
[9],(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP they)) (VP (VBP go) (CC and) (VBP spend) (NP (DT that) (NN money)) (ADVP (RB somewhere) (RB else))))))))
[10],(ROOT (INTJ (UH Right) (. .)))
[11],(ROOT (S (CC and) (NP (DT that)) (VP (BES 's) (SBAR (WHADVP (WRB why)) (S (NP (DT the) (NN budget)) (VP (VBZ is) (ADVP (RB never)) (VP (VBN balanced)))))) (. .)))
[13],(ROOT (S (NP (DT The) (NNP Gramm) (NNP Rudman) (NNP Act)) (VP (VBD did) (RB n't) (VP (VB solve) (NP (DT the) (NN problem)))) (. .)))
[14],(ROOT (S (NP (PRP They)) (VP (ADVP (RB just)) (VBP take) (NP (PDT all) (DT the) (NN money)) (SBAR (WHNP (WDT that)) (S (NP (PRP they)) (VP (VBP say) (SBAR (S (NP (PRP they)) (VP (VBD cut))))))))))
[12],(ROOT (INTJ (UH Right) (. .)))
[15],(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBP spend) (NP (PRP it)) (ADVP (RB somewhere) (RB else))))))
[16],(ROOT (INTJ (UH Yeah) (. .)))
