[0],(ROOT (INTJ (UH Okay) (. .)))
[1],(ROOT (S (NP (PRP I)) (VP (VBP hope) (SBAR (S (NP (PRP you)) (VP (VBP know) (NP (JJR more)) (PP (IN about) (NP (NP (DT the) (NN subject)) (PP (IN of) (NP (NN baseball)))))))))))
[3],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP I)) (VP (VBP know) (NP (NP (DT a) (JJ little) (NN bit)) (PP (IN about) (NP (PRP it))))) (. .)))"
[4],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (NP (DT a) (JJ die-hard) (NN fan)))))
[5],"(ROOT (PRN (CC but) (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP enjoy) (NP (DT the))) (, ,))))"
[2],"(ROOT (PRN (CC and) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBP 're) (VP (VBG going) (SBAR (IN than) (S (NP (PRP I)) (VP (VBP do) (PP (IN beca-))))))) (, ,)))))"
[7],"(ROOT (FRAG (INTJ (UH Well)) (, ,) (NP (PRP I)) (, ,)))"
[8],"(ROOT (S (PP (IN of) (NP (PDT all) (DT the) (NNS sports) (SBAR (IN that) (S (NP (EX there)) (VP (VP (VBP are)) (, ,) (SBAR (IN that) (S (NP (EX there)) (VP (VBZ is))))))))) (, ,) (NP (PRP I)) (VP (VBP like) (NP (NP (NN baseball)) (NP (DT the) (JJS best)))) (. .)))"
[9],"(ROOT (S (ADVP (RB However)) (, ,) (NP (PRP I)) (VP (VBP have) (RB n't) (VP (VBN been) (PP (IN to) (NP (DT a) (NN baseball) (NN game))) (PP (IN in) (NP (NNS years)) (, ,))))))"
[6],(ROOT (S (NP (PRP I)) (VP (VBP like) (S (NP (DT the) (NNP Boston) (NNP Red) (NNPS Sox)) (NP (PRP myself)))) (. .)))
[10],"(ROOT (S (CC but) (NP (PRP I)) (VP (VBP have) (VP (VBN kept) (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (NP (PRP$ my) (NN eye)) (IN on) (NP (DT the) (NNPS Rangers))))))) (. .)))"
[12],(ROOT (S (NP (PRP You)) (VP (VBP know))))
[13],"(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP they)) (VP (VBD were) (VP (VBG doing) (ADJP (RB pretty) (JJ good)) (ADVP (IN up) (PP (IN to) (NP (DT a) (NN point)))) (, ,)))))))))"
[11],(ROOT (INTJ (UH Uh-huh) (. .)))
[15],"(ROOT (VP (UH Well) (, ,) (PP (IN with) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
