[0],"(ROOT (FRAG (PP (UH Hi)) (, ,)))"
[1],(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB do) (PP (IN with) (NP (PRP$ your) (NN credit) (NNS cards))))) (. ?)))
[2],(ROOT (INTJ (UH Oh) (. .)))
[4],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (NP (PRP$ my) (NN husband)) (CC and) (NP (PRP I))) (VP (VBP have) (VP (VBN gotten) (PP (IN into) (NP (NP (DT some)) (, ,) (NP (NP (DT some) (NNS problems)) (PP (IN with) (NP (NN credit) (NNS cards)))))))) (. .)))"
[3],X
[5],(ROOT (S (NP (PRP We)) (VP (VBP do) (RB n't) (VP (VB handle) (NP (PRP them)) (ADVP (RB very) (RB well)))) (. .)))
[6],X
[7],"(ROOT (S (NP (PRP We)) (, ,) (NP (PRP we)) (VP (VBP tend) (S (VP (TO to) (VP (VP (VB run) (NP (PRP them)) (PRT (RP up)) (PP (IN to) (NP (DT the) (NN maximum)))) (CC and) (ADVP (RB then)) (VP (VB ask) (PP (IN for) (NP (JJR more)))))))) (. .)))"
[9],"(ROOT (S (NP (PRP They)) (, ,) (PRN (S (NP (PRP they)) (VP (VBP 're)))) (, ,) (NP (PRP they)) (VP (VBP 're) (ADJP (RB really) (JJ bad) (PP (IN for) (NP (PRP us))))) (. .)))"
[8],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH jeez) (. .))))"
[10],"(ROOT (S (NP (NP (FRAG (INTJ (UH Um)) (, ,) (NP (NN matter)))) (PP (IN of) (NP (NP (NN fact)) (PRN (, ,) (S (NP (PRP we)) (VP (VBP 've) (VP (VBN gotten) (S (VP (VBN rid) (PP (IN of) (NP (NP (DT all)) (PP (IN of) (NP (PRP$ our) (NN credit) (NNS cards))))) (PP (IN except) (IN for) (NP (NP (DT a) (NNP MasterCard)) (CC and) (NP (DT a) (NNP Visa))))))))) (, ,)))))))"
[11],X
[13],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP I)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB say) (SBAR (IN that) (, ,) (S (NP (DT that)) (VP (VBZ sounds) (PP (IN like)) (, ,) (PP (IN like) (ADJP (RB pretty) (JJ many))))))))))) (. .)))"
[14],"(ROOT (S (CC But) (NP (PRP I)) (VP (VBP see) (SBAR (WHNP (WP what)) (S (NP (PRP you)) (VP (VBD meant)) (, ,))))))"
[12],(ROOT (S (CC and) (NP (PRP we)) (ADVP (RB pretty) (RB much)) (VP (VBP keep) (NP (NP (DT those)) (VP (VBN maxed) (PRT (RP out))))) (. .)))
[16],"(ROOT (INTJ (UH Yeah) (, ,)))"
[15],(ROOT (S (NP (PRP you)) (VP (VBD had) (NP (PRP them)) (PP (IN for) (NP (NP (DT each)) (PP (IN of) (NP (DT the) (JJ individual) (NNS stores)))))) (. .)))
[18],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
"[17, 20]","(ROOT (S (NP (PRP we)) (VP (VBD had) (NP (NP (NN cre-)) (PRN (, ,) (S (NP (PRP I)) (VP (VBD had) (ADVP (RB probably)) (NP (NP (CD twenty) (NN credit) (NNS cards)) (PP (IN for))))) (, ,))))))"
[19],(ROOT (INTJ (UH uh-huh) (. .)))
[21],"(ROOT (S (S (NP (PRP I)) (VP (VBD had))) (, ,) (NP (PRP I)) (VP (VBD had) (NP (DT an) (NP (NNP American) (NNP Express)) (, ,) (NP (NNP American) (NNP Express) (NNP Gold)) (, ,) (NP (DT an) (NNP Optima)) (, ,) (NP (NP (PDT all) (DT the) (JJ different) (NN department) (NNS stores)) (SBAR (S (VP (PRN (, ,) (INTJ (UH um)) (, ,)) (PP (NP (CD two)) (NP (NP (NNPS Visas)) (, ,) (NP (CD two) (NNPS MasterCards)))))))))) (. .)))"
[23],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP I)) (VP (VBD had))) (, ,)))))"
[24],"(ROOT (S (NP (DT any) (NN time) (NN anybody)) (VP (MD would) (VP (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (VB send) (NP (PRP me)) (NP (NP (DT an) (NN application)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know) (, ,) (S (VP (VBN preapproved)))))) (CC or) (SBAR (WHNP (WP whatever)) (, ,) (S (S (NP (PRP I)) (VP (VBD went))) (PRN (, ,) (S (NP (PRP I)) (VP (VBD took) (NP (PRP it)))) (, ,)))))))))"
[22],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH gee) (. .))))"
[25],(ROOT (S (CC and) (NP (PRP it)) (ADVP (RB really)) (VP (VBD ended) (PRT (RP up)) (S (VP (VBG getting) (NP (PRP us)) (PP (IN in) (NP (DT some) (ADJP (RB real) (JJ serious)) (NN trouble)))))) (. .)))
[26],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH sure) (. .))))"
[28],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[27],"(ROOT (S (S (INTJ (UH Um)) (, ,) (PP (IN because)) (, ,) (S (S (VP (VP (VB see)) (, ,) (NP (DT the) (ADJP (JJR more)) (NN credit) (NNS cards)))) (NP (PRP you)) (VP (VBP have))) (, ,) (S (X (DT the) (RBR more)) (NP (NNS people)) (VP (VBP offer) (NP (PRP them)) (PP (IN to) (NP (PRP you)))))) (. .)))"
[29],(ROOT (INTJ (UH uh-huh) (. .)))
[30],"(ROOT (S (CC And) (SBAR (X (DT the) (RBR more)) (S (NP (PRP you)) (VP (VBP use) (NP (PRP them))))) (, ,) (X (DT the) (RBR more)) (NP (PRP they)) (VP (VBP send) (NP (PRP them)) (PP (IN to) (NP (PRP you)))) (. .)))"
[32],(ROOT (INTJ (UH Exactly) (. .)))
[33],"(ROOT (S (NP (DT The) (NNP American) (NNP Express)) (VP (VBD was) (ADVP (RB probably)) (ADJP (ADJP (ADJP (DT the) (JJS worst)) (PRN (, ,) (INTJ (UH um)) (, ,))) (PP (IN because) (PP (IN with) (NP (DT the) (NNP Gold) (NN card)))))) (, ,)))"
[31],"(ROOT (S (CC But) (NP (NP (DT each)) (PP (IN of) (NP (DT these)))) (VP (VBD had) (NP (DT an) (JJ annual) (NN fee)) (ADVP (RB also)) (, ,) (ADVP (JJ right))) (. .)))"
[34],(ROOT (S (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB remember) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP it)) (VP (VBD was) (SBAR (IN because) (S (NP (PRP I)) (VP (VBD did) (RB n't) (ADVP (RB even)) (VP (VB have) (NP (PRP it)) (SBAR (ADVP (RB very) (RB long)) (IN before) (S (NP (PRP I)) (VP (VBD gave) (NP (PRP it)) (PRT (RP up))))))))))))))))
[35],(ROOT (INTJ (UH Uh-huh) (. .)))
[37],"(ROOT (INTJ (UH Yeah) (, ,)))"
[38],(ROOT (FRAG (NP (CD forty) (CD five)) (. .)))
[39],"(ROOT (S (VP (UH Right) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
[36],"(ROOT (S (CC but) (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (DT the) (NNP Green) (NN card)) (VP (VBD was) (PP (IN like) (NP (NP (CD thirty-five)) (, ,) (NP (QP (CD forty-) (CD five)) (NNS dollars)))) (NP (DT a) (NN year)))))) (. .)))"
[41],"(ROOT (S (NP (WDT Which)) (VP (VBD was) (NP (DT a) (NN lot))) (, ,)))"
[40],"(ROOT (S (NP (PRP I)) (VP (, ,))))"
[43],"(ROOT (S (INTJ (UH Exactly)) (, ,) (ADVP (PRP you)) (VP (VBP know)) (, ,)))"
