[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[1],"(ROOT (S (NP (NP (FRAG (INTJ (UH well) (, ,) (UH uh)) (, ,) (NP (DT some)))) (PP (IN of) (NP (NP (DT the) (NNS books)) (SBAR (S (NP (PRP I)) (VP (VBP 've) (VP (VBN read) (S (VP (VP (ADVP (RB lately)) (VB have) (S (VP (TO to) (VP (VB do) (PP (IN with) (NP (JJ crafty) (NN type) (NNS things))) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP 've)))))))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP 've) (VP (PRN (, ,) (INTJ (UH um)) (, ,)) (VBN learned)))))) (NP (NP (NNS things)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG going) (S (VP (TO to) (VP (VB do) (PP (IN for) (NP (PRP$ my) (NNS children))) (PP (IN for) (NP (NNP Christmas)))))))))))))))))))))"
[3],"(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBD were) (ADVP (RB really)) (ADJP (PRN (, ,) (INTJ (UH uh)) (, ,)) (JJ helpful)) (, ,) (SBAR (IN because) (S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB do) (NP (DT this) (CD one) (NN stitching))))))))))) (, ,))))"
[4],"(ROOT (S (CC and) (ADVP (RB so)) (, ,) (NP (DT that)) (VP (VBD was) (ADJP (RB very) (JJ helpful) (PP (IN to) (NP (PRP me)))) (PP (ADVP (RB as) (RB far)) (IN as) (NP (NNS books)))) (. .)))"
[5],"(ROOT (S (ADVP (RB Otherwise)) (, ,) (INTJ (UH um)) (, ,) (NP (PRP I)) (VP (VBP like) (S (VP (TO to) (VP (VB read) (NP (NP (NP (NNS children) (POS 's)) (NNS books)) (, ,) (CC and) (NP (NP (NNS things)) (PP (IN like) (NP (DT that))))))))) (. .)))"
[2],(ROOT (INTJ (UH Uh-huh) (. .)))
[7],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH goodness) (, ,))))"
[8],"(ROOT (PRN (UH well) (S (NP (PRP I)) (VP (VBD was) (NP (NP (DT an) (NNP English)) (JJ major)))) (, ,)))"
[6],(ROOT (FRAG (WHNP (WP What)) (PP (IN about) (NP (PRP you))) (. ?)))
[9],(ROOT (S (RB so) (NP (PRP I)) (VP (VBP like) (S (VP (TO to) (VP (VB read) (NP (NN period)))))) (. .)))
