[0],X
[1],(ROOT (INTJ (UH Uh-huh) (. .)))
[2],"(ROOT (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP we)) (VP (VBP 're) (VP (VBN supposed) (S (VP (TO to) (VP (VB talk) (PP (IN about) (NP (NN music))))))))))) (. .)))"
[4],"(ROOT (FRAG (CC And) (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (VB let) (NP (PRP me)) (SBAR (SBAR (S (VP (VB go) (ADVP (RB ahead))))) (CC and) (SBAR (S (VP (VB push) (NP (CD one)) (ADVP (RB here))))))) (. .)))"
[5],"(ROOT (S (NP (UH Uh) (, ,)) (VP (VBP do) (S (NP (PRP you)) (VP (VB ha)))) (, ,)))"
[3],(ROOT (INTJ (UH Okay) (. .)))
[6],(ROOT (S (VP (VBP are) (NP (PRP you) (NP (NP (DT a) (NN musician)) (NP (PRP yourself))))) (. ?)))
[7],"(ROOT (S (INTJ (UH Uh) (, ,) (UH well)) (, ,) (NP (PRP I)) (VP (VBP sing)) (. .)))"
[8],(ROOT (INTJ (UH Uh-huh) (. .)))
[10],(ROOT (INTJ (UH Uh-huh) (. .)))
[11],"(ROOT (FRAG (WHADVP (WRB Where)) (ADJP (, ,))))"
[9],(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB play) (NP (DT an) (NN instrument)))) (. .)))
[12],"(ROOT (SQ (VBP do) (NP (PRP you)) (VP (VB sing) (PP (IN in)) (, ,) (PP (IN in) (NP (NP (DT a) (NN choir)) (CC or) (NP (DT a) (JJ choral) (NN group))))) (. ?)))"
[14],(ROOT (INTJ (UH Uh-huh) (. .)))
[13],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (RB not) (RB right) (RB now)) (. .)))"
[15],(ROOT (SBARQ (WHNP (WHNP (WDT What) (NN kind)) (PP (IN of) (NP (NN singing)))) (SQ (VBP do) (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB do)))))) (. ?)))
[17],"(ROOT (INTJ (UH Yeah) (, ,)))"
[18],(ROOT (INTJ (UH uh-huh) (. .)))
[19],"(ROOT (SINV (FRAG (INTJ (UH Um))) (VP (S (VP (VP (, ,) (S (VP (VBP are) (NP (PRP you)) (, ,) (INTJ (UH uh)) (, ,) (S (VP (VP (VBP are)) (, ,) (VP (VBP are))))))) (, ,) (VP (VBP have) (NP (PRP you))))) (, ,) (VP (VBP have) (NP (NP (PRP you)) (VP (VBN been) (VP (VBG singing)))))) (NP (DT a) (JJ long) (NN time))))"
[16],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (RB pretty) (NP (JJ much) (NN anything))) (. .)))"
[20],(ROOT (SBARQ (CC or) (SQ (VBP have) (NP (PRP you)) (VP (VBN studied))) (. ?)))
[21],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))"
[22],(ROOT (INTJ (UH Uh-huh) (. .)))
[23],"(ROOT (S (NP (NP (DT A) (JJ long) (NN time)) (ADVP (RB out))) (, ,) (ADVP (RB all) (PP (IN through) (NP (NN college) (CC and) (NN everything)))) (NP (PRP I)) (VP (VBD was) (PP (IN in) (NP (DT the) (NNS choirs)))) (. .)))"
[24],(ROOT (INTJ (UH Right) (. .)))
[25],(ROOT (S (CC And) (NP (PRP I)) (VP (VBP 've) (VP (VBN had) (NP (DT some) (JJ classical) (JJ vocal) (NN training)))) (. .)))
[26],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really) (. ?))))"
[28],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (JJ great)) (. .)))"
[27],(ROOT (INTJ (UH Uh-huh) (. .)))
[30],"(ROOT (INTJ (UH No) (, ,)))"
[29],"(ROOT (S (VP (VBD Did) (, ,) (SQ (VBD did) (NP (PRP you)) (VP (VB do) (NP (NP (NP (DT that)) (PP (IN in) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NNP Texas)))) (, ,) (CC or) (NP (RB somewhere) (RB else)))))) (. ?)))"
[32],(ROOT (INTJ (UH Oh) (. .)))
[31],(ROOT (S (NP (PRP I)) (VP (VBD was) (PP (IN in) (NP (NNP Europe)))) (. .)))
[33],(ROOT (FRAG (WHADVP (WRB Whereabouts) (. ?))))
[35],(ROOT (INTJ (UH Uh-huh) (. .)))
[36],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (DT that)) (VP (BES 's) (ADJP (JJ wonderful))) (. .)))"
[37],"(ROOT (S (INTJ (UH Um) (, ,) (UH well)) (, ,) (NP (PRP I)) (ADVP (RB likewise)) (VP (VBD sang) (PP (PP (IN in) (NP (JJ high) (NN school))) (CC and) (PP (IN in) (NP (NN college)))) (PP (IN in) (NP (NNS choirs)))) (, ,)))"
[38],"(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB sing) (PP (PP (IN in) (NP (DT a) (JJ choral) (NN group))) (PRN (, ,) (INTJ (UH um)) (, ,))) (SBAR (IN until) (IN after) (S (NP (PRP I)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (ADJP (JJ married))))) (, ,))))))))"
[39],"(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VP (VBD sang) (PP (IN in) (NP (NP (DT a) (NN couple)) (PP (IN of) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NN community) (NNS choirs)))))) (, ,) (CC and) (VP (ADVP (RB then)) (NP (UH um))) (, ,) (VP (VBD waited) (PP (IN for) (NP (DT a) (NN while))))) (, ,))))"
[34],"(ROOT (S (VP (PP (IN In) (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN in) (NP (NNP Germany))))))) (. .)))"
"[40, 42]","(ROOT (S (CC and) (ADVP (RB now)) (NP (PRP I)) (VP (VBP 've) (, ,) (PP (IN for) (NP (NP (RB about) (DT the) (JJ last) (CD eight) (NNS years)) (SBAR (S (NP (PRP I)) (VP (VBP 've) (VP (VBN sung) (PP (IN in) (NP (DT a) (NN church) (NN choir))) (ADVP (RB here)))))))) (, ,) (PP (IN in) (NP (NNP Texas)))) (. .)))"
[41],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))"
[44],X
"[43, 45, 47]","(ROOT (S (CC And) (, ,) (INTJ (UH um)) (, ,) (PP (RB so) (NP (PRP I))) (, ,) (NP (PRP I)) (VP (VBP enjoy) (, ,) (S (NP (RB just) (DT the) (NNS chorals)) (VP (VBG singing) (NP (DT a) (NN lot)) (, ,) (PP (IN as) (NP (INTJ (UH well))))))) (. .)))"
[46],(ROOT (INTJ (UH Uh-huh) (. .)))
[48],"(ROOT (SINV (ADVP (UH Um)) (, ,) (VP (VBP are) (NP (PRP you))) (NP (NP (DT a) (NN soprano)) (, ,) (NP (NP (NN alto)) (, ,) (ADVP (CC or))) (, ,))))"
[50],(ROOT (NP (DT A) (NN soprano) (. .)))
[51],"(ROOT (S (INTJ (UH Yeah)) (, ,) (ADVP (RB so)) (VP (VBP am) (NP (PRP I))) (. .)))"
[52],"(ROOT (FRAG (PP (VBP Do) (NP (PRP you))) (, ,)))"
[53],"(ROOT (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (WDT what)) (VP (ADVP (NN kind) (PP (IN of) (NP (NN music)))) (VBP do) (SBAR (S (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB sing)))))))) (. ?)))"
[54],"(ROOT (S (INTJ (UH Um)) (, ,) (NP (PRP you)) (VP (VBD were) (VP (VBG saying) (SBAR (S (NP (PRP you)) (VP (VBD had) (NP (JJ classical) (NN training))))))) (. .)))"
[49],(ROOT (NP (NN Soprano) (. .)))
[56],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH well) (, ,))))"
"[55, 57]","(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB have) (NP (NP (DT a) (JJ particular) (NN composer)) (SBAR (WHNP (WDT that)) (S (NP (PRP you)) (VP (VP (VBP like)) (CC or) (, ,) (NP (DT a) (JJ particular) (NN type))))))) (. ?)))"
[58],"(ROOT (S (ADVP (RB as) (RB far) (SBAR (IN as) (S (NP (NN opera)) (VP (VBZ goes))))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 'm))) (, ,)) (NP (PRP I)) (VP (VBP think) (ADJP (ADJP (RBS most) (JJ fond)) (PP (IN of) (NP (NNP Verdi))))) (. .)))"
[59],(ROOT (INTJ (UH Uh-huh) (. .)))
[61],"(ROOT (S (NP (PRP I)) (VP (VBP 've) (VP (VBN been) (VP (VBG listening) (PP (IN to) (PRN (, ,) (INTJ (UH um)) (, ,)) (NP (ADJP (DT some) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NP (NP (DT some) (NNS advertisements)) (PP (IN for) (NP (NNP MADAM) (NNP BUTTERFLY))))))))) (, ,)))"
