[0],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (EX there)) (VP (HVS 's) (VP (VBN been) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NN publicity)) (PP (ADVP (RB lately)) (IN about) (NP (NP (DT that) (JJ new) (NNP Nancy) (NNP Reagan) (NN book)) (ADVP (RP out))))))) (PP (IN by) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NP (NNP Kitty) (NNP Kelly)) (, ,) (NP (DT the) (JJ unauthorized) (NN biography)))))) (. .)))"
[2],(ROOT (FRAG (RB Not) (ADVP (RB really) (. .))))
[3],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADJP (JJ much) (PP (IN of) (NP (NP (DT a) (NN fan)) (PP (IN of) (NP (NNP Nancy) (NNP Reagan))))))) (, ,)))"
[1],(ROOT (SQ (VBP Are) (NP (PRP you)) (PP (NP (ADJP (JJ interested) (PP (IN in) (NP (DT that))))) (IN at) (NP (DT all))) (. ?)))
[4],"(ROOT (S (S (ADVP (RB so)) (NP (PRP I))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB particularly)) (VP (VB read) (, ,) (INTJ (UH um)) (, ,) (NP (NNS biographies) (CC or) (NNS autobiographies)))) (. .)))"
[6],(ROOT (S (NP (PRP I)) (VP (VBP have) (RB n't) (VP (VBN read) (S (ADJP (RB too) (JJ many))))) (. .)))
[5],(ROOT (INTJ (UH Uh-huh) (. .)))
[8],(ROOT (INTJ (UH Uh-huh) (. .)))
[9],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (, ,) (NP (NP (DT the) (NN reason)) (SBAR (WHADVP (WRB why)) (S (NP (PRP I)) (VP (VBD was) (VP (VBG thinking) (PP (IN about) (S (VP (VBG looking) (PP (IN at) (NP (PRP it))))))))))) (VP (VBZ is) (SBAR (IN because) (S (NP (PRP it)) (VP (BES 's) (VP (VBN supposed) (PP (TO to)) (, ,))))))))"
[10],"(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (NP (NP (DT a) (NN fan)) (PP (IN of) (NP (NNP Nancy) (NNP Reagan))))) (, ,)))"
[11],(ROOT (S (CC and) (ADVP (RB so)) (NP (PRP it)) (VP (BES 's) (VP (VBN supposed) (S (VP (TO to) (VP (VB have) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (JJ unflattering) (NNS things)) (PP (IN in) (NP (PRP it))))))))))) (. .)))
[12],"(ROOT (S (S (CC And) (NP (PRP I)) (VP (VBD thought) (NP (RB just) (RB purely)) (PP (IN for) (NP (NN entertainment))))) (, ,) (NP (PRP I)) (VP (MD might) (VP (VB enjoy) (NP (DT that)))) (. .)))"
[7],"(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP 'm) (NP (NP (NP (JJR more)) (PP (IN of) (NP (NP (NP (DT a) (NN fiction) (CC and) (NN nonfiction) (NN reader)) (NP (DT that)) (, ,) (ADVP (RB n-))) (, ,) (ADVP (RB n-))))) (, ,) (CONJP (RB not) (IN of)) (NP (DT that) (NN nature))) (ADVP (RB though))) (. .)))"
[13],"(ROOT (S (CC But) (NP (PRP I)) (, ,) (NP (PRP I)) (VP (MD would) (RB n't) (VP (VB want) (S (VP (TO to) (VP (VP (VB go) (ADVP (RB out))) (CC and) (VP (VB buy) (NP (PRP it)) (SBAR (S (INTJ (UH like)) (, ,) (NP (PRP you)) (VP (VBP know))))) (, ,) (NP (NP (DT the) (JJ hard) (NN back) (NN copy)) (PP (IN of) (NP (PRP it))))))))) (. .)))"
[14],(ROOT (INTJ (UH Yeah) (. .)))
[15],"(ROOT (S (CC But) (ADVP (PRP I)) (VP (MD might) (VP (VB check))) (, ,)))"
[16],"(ROOT (S (PP (IN If) (NP (PRP they))) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBD had) (NP (PRP it))))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB even)) (VP (VB know) (SBAR (IN that) (S (NP (PRP I)) (VP (MD 'd) (ADVP (RB probably)) (VP (VB read) (NP (PRP it)) (SBAR (RB even) (IN if) (S (NP (PRP it)) (VP (VBD was) (PP (IN at) (NP (DT the) (NN library))) (ADVP (RB though))))))))))) (. .)))"
[17],(ROOT (INTJ (UH Really) (. .)))
[18],"(ROOT (S (NP (PRP I)) (, ,) (NP (PRP I)) (ADVP (RB just)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (PRP I)) (VP (VBP 'm) (ADVP (RB just)) (RB not) (VP (ADVP (RB really)) (JJ interested) (PP (IN in) (S (VP (VBG reading) (PP (IN about) (NP (NP (JJ other) (NNS people) (POS 's)) (NNS lives))) (PP (IN to) (NP (DT that) (NN degree)))))))) (. .)))"
[20],"(ROOT (S (NP (PRP You)) (VP (VP (VBP know)) (, ,) (SBAR (IN unless) (S (ADVP (RB maybe)) (NP (PRP they)) (VP (VBD lived) (NP (DT a) (JJ long) (, ,) (JJ long) (NN time) (RB ago)))))) (. .)))"
