[0],(ROOT (INTJ (UH Okay) (. .)))
[1],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (NNP Carolyn)) (, ,) (NP (NP (DT the)) (, ,) (SBAR (S (INTJ (UH uh)) (, ,) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (JJ main) (NNS things)) (NP (PRP I))))) (VP (MD 'd) (VP (VB like))))) (, ,)) (VP (VB like) (UCP (S (VP (TO to) (VP (VB know) (S (S (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,)))) (SBARQ (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (ADVP (IN about) (DT the)) (, ,) (S (VP (VBG knowing) (PP (IN about) (NP (NP (DT the) (NN environment)) (PP (IN of) (NP (DT a) (NN nursing) (NN home))))) (SBAR (IN before) (S (NP (PRP you)) (VP (MD would) (VP (VB send) (NP (NN someone)) (ADVP (RB there)) (S (VP (TO to) (VP (VB live))))))))))))))))) (CC and) (ADVP (RB so) (RB forth)))) (. .)))"
[2],(ROOT (INTJ (UH Well) (. .)))
[4],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (MD 'll) (VP (VB tell) (NP (PRP you)))) (, ,)))"
[5],"(ROOT (PRN (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBD watched) (SBAR (WHNP (WP what)) (S (VP (VBD went) (PRT (RP on)) (, ,) (FRAG (INTJ (UH um)) (, ,) (PP (IN with) (NP (DT the) (ADJP (QP (CD TWENTY) (CD TWENTY))) (NN show)))) (, ,) (SBAR (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (IN if) (S (NP (PRP you)) (VP (VBD saw) (NP (NP (DT that)) (ADVP (NP (DT a) (JJ few) (NNS days)) (RB ago)) (SBAR (WHNP (WDT that)))) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBD talked) (PP (IN about) (NP (NN nursing) (NNS homes)))))))))))))))))) (, ,)))"
[6],"(ROOT (SINV (PP (CC and) (NP (UH actually))) (VP (ADVP (PRP they)) (VP (ADVP (RB specifically)) (VBD talked) (PP (IN about)))) (NP (NP (DT some)) (PP (IN in) (NP (NP (DT the) (NN area)) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP am) (, ,) (ADVP (RB here)) (PP (IN in) (NP (NNP Texas)))) (, ,))))))))"
[3],"(ROOT (SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (SBAR (S (VP (MD would) (VP (VB be) (VP (VP (VBN required)) (, ,) (CC and) (VP (ADVP (RB so) (RB forth)))))))))) (. ?)))"
[7],(ROOT (NP (CC and)))
[8],"(ROOT (S (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBD knew) (PP (IN of) (NP (DT the) (NNS homes))))) (, ,) (FRAG (INTJ (UH then))) (. .)))"
[9],(ROOT (FRAG (NP (NN Pardon)) (. ?)))
[11],"(ROOT (FRAG (INTJ (UH Well)) (, ,) (NP (PRP I)) (, ,)))"
[12],"(ROOT (INTJ (UH no) (, ,)))"
[10],(ROOT (S (NP (PRP You)) (VP (VBD knew) (PP (IN of) (NP (NP (DT the) (NNS homes)) (ADVP (PRP themselves))))) (. ?)))
[14],(ROOT (INTJ (UH Uh-huh)))
[13],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADJP (JJ familiar) (PP (IN with) (NP (DT those) (NNS homes)))) (ADVP (FW per) (FW se)))))
[15],(ROOT (NP (. .)))
"[16, 18]","(ROOT (S (CC but) (, ,) (ADVP (UH um)) (, ,) (NP (PRP they)) (VP (VBD were) (PP (IN in) (NP (DT the) (NN area))) (SBAR (WHADVP (WRB where)) (S (NP (PRP I)) (VP (VBP live) (VP (FRAG (INTJ (UH uh))))) (, ,))))))"
[19],"(ROOT (PRN (CC and) (S (NP (PRP it)) (VP (VBD was) (ADJP (RB really) (JJ revealing) (S (VP (TO to) (VP (VB see) (NP (NP (DT some)) (PP (IN of) (NP (DT the)))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (DT the) (NNS things)) (SBAR (WHNP (WDT that)) (S (VP (VBP go) (PRT (RP on)))))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP guess))) (, ,)) (PP (IN in) (NP (NP (DT some)) (PP (IN of) (NP (DT these) (NNS homes)))))))))) (, ,))))"
[20],"(ROOT (S (SBAR (RB so) (S (NP (PRP I)) (VP (MD would) (ADVP (RB definitely))))) (, ,) (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (VP (VP (VB want) (S (VP (TO to) (ADVP (RB really)) (VP (VB check) (NP (NNS things)) (PRT (RP out)))))) (CC and) (PRN (, ,) (INTJ (UH uh)) (, ,)) (VP (VB go)))) (, ,)))))"
[17],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))"
"[21, 23]","(ROOT (S (NP (PRP I)) (VP (VBP guess) (SBAR (IN that) (S (NP (DT the) (JJ big) (NN thing)) (VP (MD would) (VP (VB be) (SBAR (RB once) (S (NP (PRP you)) (VP (VBD got) (NP (NN someone)) (PP (IN in) (NP (DT a) (NN home))) (PP (IN like) (NP (DT that))) (, ,) (PP (TO to)) (, ,) (S (VP (TO to) (VP (VB make) (ADJP (JJ sure)) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD went) (ADVP (RB daily)) (PRN (, ,) (S (NP (PRP you)) (VP (VP (VBP know)) (CC and) (VP (VBD made) (ADJP (JJ sure) (SBAR (IN that) (S (NP (PRP they)) (VP (VBD were) (VP (VBN cared) (PP (IN for)))))))))) (, ,))))))))))))))))))"
[22],(ROOT (INTJ (UH Yeah) (. .)))
[25],"(ROOT (SBARQ (FRAG (INTJ (UH Well)) (, ,) (PP (IN from) (NP (NP (PRP$ your) (NN point)) (PP (IN of) (NP (NN view)))))) (, ,) (SBARQ (WHADVP (WRB how)) (SQ (MD would) (NP (PRP you)) (VP (VP (VB feel) (PP (IN about) (S (ADVP (RB actually)) (VP (VBG sending) (NP (NP (NN someone)) (SBAR (WHNP (WHNP (WDT that)) (, ,) (NP (WDT that) (BES 's)) (, ,)) (S (NP (PRP you)) (VP (VBP know))))))))) (, ,) (VP (VBZ means) (NP (NN something)) (PP (IN to) (NP (PRP you)))) (PP (IN to) (NP (NP (CD one)) (PP (IN of) (NP (DT those) (NNS homes)))))))) (. .)))"
[24],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[26],(ROOT (S (NP (PRP I)) (VP (VBP realize) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD indicated) (SBAR (S (NP (PRP you)) (VP (VBD wanted) (S (VP (TO to) (VP (VB check) (PRT (RP out)) (ADVP (ADVP (RB as) (JJ much)) (SBAR (IN as) (S (NP (PRP you)) (VP (MD can) (VP (IN about) (S (NP (PRP it))))))))))))))))))))
[28],"(ROOT (S (CC and) (, ,) (PP (IN of) (NP (NN course))) (, ,) (ADVP (DT that)) (VP (VBZ makes) (NP (NN sense))) (, ,)))"
[27],(ROOT (INTJ (UH Uh-huh) (. .)))
[30],"(ROOT (S (INTJ (UH Well) (, ,) (UH actually)) (, ,) (ADVP (PRP I)) (VP (VBP have) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN situation)))) (, ,) (SBAR (IN because) (S (NP (PRP$ my) (NN mother)) (VP (VBP lives) (PP (IN with) (NP (PRP me))))))) (, ,)))"
[29],"(ROOT (SBARQ (CC but) (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB think) (S (NP (PRP they)) (VP (MD would) (VP (VB feel)))) (PRN (, ,) (S (NP (PRP I)) (VP (MD should) (VP (VB say)))) (, ,)) (PP (IN about) (S (VP (VBG moving) (PP (IN from) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBP have) (VP (VBN lived) (NP (NP (JJS most)) (PP (IN of) (NP (PRP$ their) (NN life)))) (PP (IN into) (NP (DT a) (JJ whole) (JJ new) (, ,) (JJ new) (NN home) (NN situation))))))))))))) (. ?)))"
[32],(ROOT (INTJ (UH Uh-huh) (. .)))
"[31, 33]",(ROOT (FRAG (CC and) (NP (NP (PRP she)) (ADJP (BES 's) (CD eighty-seven)))))
[34],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))"
[35],"(ROOT (S (S (CC and) (S (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (PP (IN from) (NP (NP (DT the) (NN time)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBD were) (ADJP (JJ tiny))))))) (, ,) (NP (PRP she)) (VP (VBD said)))) (, ,) (NP (PRP you)) (VP (VBP know)))) (, ,) (NP (PRP I)) (VP (VBP want) (S (NP (PRP you)) (VP (TO to) (VP (VB promise) (SBAR (IN that) (S (NP (PRP you)) (VP (MD 'll) (ADVP (RB never)) (VP (VB put) (NP (PRP me)) (PP (IN in) (NP (DT a) (NN rest) (NN home))))))))))) (. .)))"
