[1],"(ROOT (FRAG (PP (UH Hi)) (, ,)))"
[0],(ROOT (S (VP (NP (INTJ (UH Okay)) (NP (NNP Brian)))) (. .)))
[2],(ROOT (SBARQ (WHADVP (WRB how)) (S (NP (PRP you)) (VP (VBG doing) (NP (NNP Kevin)))) (. ?)))
[4],"(ROOT (FRAG (PP (UH Good)) (, ,)))"
[5],"(ROOT (FRAG (PP (UH good)) (, ,)))"
[6],(ROOT (FRAG (ADJP (JJ glad)) (S (VP (TO to) (VP (VB hear) (NP (DT that))))) (. .)))
[3],"(ROOT (NP (NP (JJ Fine)) (, ,) (NP (NNS thanks)) (. .)))"
[7],"(ROOT (S (NP (PRP I)) (VP (VBP understand)) (, ,)))"
[8],(ROOT (SQ (VBP Are) (NP (NP (PRP you)) (NP (DT a) (JJ total))) (ADJP (NN banner)) (. ?)))
[9],(ROOT (NP (JJ Total) (NN banner) (. ?)))
[11],"(ROOT (INTJ (UH No) (, ,)))"
[12],"(ROOT (NP (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP believe) (SBAR (IN that) (, ,) (S (INTJ (UH uh)) (, ,) (NP (NP (DT the) (JJ American) (JJ public)) (CC and) (NP (NP (PRP I)) (, ,) (PP (IN as) (NP (DT an) (JJ individual) (CC and) (JJ private) (NN citizen))))) (VP (VBP have) (NP (DT a) (NN right)) (PP (TO to)) (, ,) (S (VP (VP (TO to) (VP (VB bear) (NP (NNS arms)))) (CC and) (VP (TO to) (VP (VB have) (NP (NP (DT a) (NN gun)) (SBAR (S (VP (VP (ADVP (ADVP (ADVP (RB as) (RB long)) (PP (IN as) (NP (PRP I)))) (PRN (, ,) (INTJ (UH uh)) (, ,))) (VBP am) (ADJP (JJ responsible) (PP (IN with) (NP (PRP it))))) (CC and) (VP (VBP protect) (NP (NP (DT the) (NN safety) (CC and) (NN welfare)) (PP (IN of) (NP (PRP$ my) (NNS kids))))))))))))))))))))"
[13],"(ROOT (S (CC and) (S (FRAG (, ,) (CC and) (ADVP (IN so)) (PP (IN that))) (NP (PRP they)) (VP (VBP 're) (RB not) (VP (VBG playing) (UCP (PP (IN with) (NP (PRP it))) (CC and) (ADVP (IN so)) (SBAR (IN that) (S (NP (PRP they)) (VP (MD ca) (RB n't) (VP (VB hurt) (NP (PRP themselves)))))))))) (CC or) (S (NP (NN anyone) (RB else)) (VP (VBG playing) (PP (IN with) (NP (PRP it))))) (. .)))"
[14],"(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (NP (NN education)) (PP (IN with) (NP (DT a) (NN gun)))) (VP (VBZ is) (, ,) (SQ (VBZ is) (ADJP (JJ critical) (CC and) (JJ important))))))) (. .)))"
[15],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (RB however)) (, ,) (NP (PRP I)) (VP (VP (VBP do) (VP (VB believe) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (NNS guns)) (VP (MD ought) (S (VP (TO to) (VP (VB be) (VP (VP (VBN maintained) (ADVP (CC and))) (, ,) (CC and) (VP (VBN controlled) (SBAR (IN that) (S (NP (PRP you)) (VP (MD ca) (RB n't) (VP (VP (VB go) (ADVP (RB out))) (CC and) (ADVP (RB just)) (VP (VP (VB buy) (NP (CD one)) (PP (IN off) (NP (DT the) (NN corner)))) (CC and) (VP (VB do) (SBAR (WHNP (WP whatever)) (S (NP (PRP you)) (VP (VP (VBP want) (PP (IN with) (NP (PRP it))) (PP (IN because) (NP (NP (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADJP (JJ angry)))))))) (CC or) (VP (VBP have) (NP (NNS concerns)))))))))))))))))))))) (CC or) (VP (VBP want) (S (VP (TO to) (VP (VB seek) (NP (NN vengeance)))))) (ADVP (RB right) (RB away)) (VP (VBP have) (NP (NP (JJ easy) (NN access)) (PP (IN to) (NP (NNS guns))))))))"
[16],"(ROOT (PRN (S (CC and) (PP (IN in) (NP (NP (DT the) (NN heat)) (PP (IN of) (NP (DT the) (NN moment))))) (, ,) (NP (PRP they)) (VP (MD can) (VP (VB go) (CC and) (VB do) (NP (NP (DT some) (NN damage)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB hurt) (NP (NP (PRP themselves)) (CC and) (NP (JJ other) (NNS people))))))))))) (, ,)))"
[10],(ROOT (INTJ (UH Yeah) (. .)))
[17],"(ROOT (S (ADVP (RB so) (PP (IN on) (NP (NP (DT a) (NN scale)) (PP (IN of) (NP (NP (CD one)) (PP (IN to) (NP (CD ten)))))))) (, ,) (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP I)) (VP (MD would) (VP (VB rate) (NP (PRP myself)) (ADVP (IN as) (DT a)) (, ,) (PP (IN in) (NP (NP (DT the) (CD six)) (CC or) (NP (CD seven) (CC or) (CD eight))))))))) (. .)))"
[19],"(ROOT (S (ADVP (CC But)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (EX there)) (VP (MD ought) (S (VP (TO to) (VP (VB be) (NP (DT some) (NN control)))) (, ,))))))))"
[20],"(ROOT (S (CC but) (NP (PRP I)) (ADVP (RB still)) (VP (VBP think) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (NNS individuals)) (VP (VBP have) (NP (DT a) (NN right)))))) (. .)))"
[18],(ROOT (INTJ (UH Okay) (. .)))
[22],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (RB so)) (VP (, ,) (VP (VB let) (S (NP (PRP me)) (VP (VB make) (ADJP (JJ sure)))))) (, ,)))"
[21],(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (PP (IN about) (NP (PRP it))))) (. ?)))
[24],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (IN if) (S (NP (DT a) (CD five) (NN day) (NN waiting) (NN period)) (VP (MD would) (VP (VB be) (ADJP (JJ legitimate)))))))) (. .)))"
[25],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (DT that)) (, ,) (INTJ (UH uh)) (, ,) (NP (DT that)) (VP (MD might) (VP (VB cool) (PRT (RP down)) (NP (DT some) (NNS tempers)))) (. .)))"
[26],"(ROOT (S (S (NP (PRP I)) (VP (VBP think) (NP (DT a)))) (, ,) (NP (DT a) (CD one) (NN day)) (VP (MD would) (VP (VB be) (ADJP (JJ sufficient)))) (. .)))"
[27],(ROOT (FRAG (NP (DT The) (NN reason) (SBAR (S (NP (PRP I)) (VP (VBP say) (SBAR (S (NP (DT that)) (VP (VBZ is) (SBAR (S (NP (EX there)) (VP (VBZ is) (NP (NP (DT an) (JJ awful) (NN lot)) (PP (IN of) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP go) (PP (IN to) (NP (NN gun) (NNS shows)))))))))))))))))))))
[23],"(ROOT (S (S (INTJ (UH so)) (NP (PRP you)) (VP (VBP think) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (ADVP (RB maybe)) (NP (NP (DT a) (CD five) (NN day) (NN waiting) (NN period)) (PP (IN for) (NP (NP (NNS handguns)) (CC or) (NP (DT that) (NN stuff))))) (VP (MD would) (VP (VB be) (ADJP (JJ legitimate)))))))) (. ?)))"
[29],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NP (PRP you)) (ADVP (RB just))) (, ,) (ADVP (PRP you)) (VP (MD would) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB buy) (NP (PRP it)))))))) (, ,)))"
[28],"(ROOT (S (CC and) (SBAR (SBAR (IN if) (S (NP (PRP you)) (VP (VBP see) (NP (NP (DT an) (JJ awful) (NN lot)) (PP (IN of) (NP (NNS exhibits) (CC and) (NNS things))))))) (CC and) (SBAR (IN if) (S (NP (PRP you)) (VP (MD would) (VP (VB like) (S (VP (TO to) (VP (VB purchase) (NP (DT a) (NN gun))))) (, ,) (SBAR (IN if) (S (NP (DT that) (CD five) (NN day) (NN waiting) (NN period)) (VP (VBD were) (PP (IN in) (NP (NN effect))))))))))) (, ,) (NP (PRP you)) (VP (MD would) (RB n't) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB purchase) (NP (CD one)) (PP (IN at) (NP (DT that) (NN gun) (NN show))))))))) (. .)))"
[31],"(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB think) (SBAR (S (NP (PRP you)) (VP (MD can) (VP (VB mail) (NP (NN thing)) (, ,) (NP (NP (NNS guns)) (PP (IN through) (NP (DT the) (NN mail)))))))))) (. .)))"
[30],"(ROOT (S (CC but) (NP (PRP they)) (VP (MD 'd) (ADVP (RB just)) (VP (VB have) (S (VP (TO to) (VP (VP (VB mail) (NP (PRP it)) (PP (IN to) (NP (PRP you)))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP suppose))) (, ,)) (NP (UH huh))))))) (. .)))"
[32],(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .)))
[33],(ROOT (INTJ (UH Oh) (. .)))
[34],X
[35],(ROOT (INTJ (UH Okay) (. .)))
[36],"(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT that) (BES 's) (DT a)) (, ,) (PP (IN against) (NP (DT the) (NN law)))) (SBAR (RB ever) (IN since) (S (NP (NNP Kennedy)) (VP (VBD was) (VP (VBN assassinated)))))) (. .)))"
[37],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. ?))))"
[39],"(ROOT (S (VP (VB Let) (S (NP (PRP 's)) (VP (VB see)) (, ,)))))"
[40],(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (IN that) (S (NP (NN gun) (NN control)) (VP (VBZ has) (VP (VBN come) (PRT (RP up)) (SBAR (IN because) (S (NP (EX there)) (VP (VBZ has) (VP (VBN been) (NP (NP (DT some) (NNS crazies)) (SBAR (WHNP (WDT that)) (S (VP (VBD killed) (NP (NNS people)) (PP (IN with) (NP (NNS guns))))))))))))))))))
[38],"(ROOT (SBARQ (SBAR (RB So)) (, ,) (WHADVP (WRB how)) (SQ (VBP do) (NP (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS guns))))) (. ?)))"
