[1],"(ROOT (S (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (VBP 've) (ADVP (RB only)))) (, ,) (NP (PRP I)) (VP (VBP 've) (VP (VBN got) (NP (QP (RB about) (CD four)) (RB maybe)))) (. .)))"
[2],"(ROOT (S (S (NP (PRP I)) (VP (VBP try) (S (VP (TO to) (VP (VB limit) (NP (PRP them)) (PP (IN because) (NP (PRP I))) (, ,) (NP (INTJ (UH well)) (NP (CD one)))))))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB use) (NP (PRP them)) (ADVP (RB too) (RB much)))) (. .)))"
[3],"(ROOT (S (CC And) (NP (PRP I)) (VP (VBP use) (NP (PRP$ my) (NNP Visa)) (ADVP (ADVP (RB just) (PP (IN for) (ADVP (RB abou-)))) (PRN (, ,) (PP (IN for) (NP (RB about) (NN everything))) (, ,))))))"
[4],(ROOT (S (CC and) (NP (PRP I)) (VP (VBP pay) (NP (PRP it)) (ADVP (RB all) (RP off))) (. .)))
[5],"(ROOT (S (NP (RB So) (PRP I)) (VP (VBP try) (S (RB not) (VP (TO to)))) (, ,)))"
[0],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (WRB how)) (NP (JJ many) (NN credit) (NNS cards)) (VP (VBP do) (S (NP (PRP you)) (VP (VB have)))) (. ?)))"
[7],(ROOT (S (VP (VBZ Sounds) (SBAR (IN like) (S (NP (PRP we)) (VP (VBP have) (NP (DT no) (NN conflict)))))) (. .)))
[8],"(ROOT (S (NP (PRP We)) (VP (VBD had)) (, ,)))"
[9],(ROOT (S (PP (IN for) (NP (DT a) (NN while))) (NP (PRP I)) (VP (VBD was) (VP (VBG carrying) (NP (CD one) (NN card))))))
[10],(ROOT (S (CC and) (NP (PRP$ my) (NN wife)) (VP (VBD was) (VP (VBG carrying) (NP (DT a) (JJ different) (NN one)))) (. .)))
[11],"(ROOT (FRAG (CC And) (PP (IN since) (NP (NP (DT the) (NNS slips)) (SBAR (S (NP (RB all)) (VP (VBP look) (S (ADVP (RB alike)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP commingle) (NP (PRP them)))))))))))"
[12],(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP you)) (VP (VBP get) (NP (DT the) (NN statement))))))))
[13],"(ROOT (PRN (CC and) (S (NP (PRP you)) (VP (VBP try) (S (VP (TO to) (VP (VB sort) (NP (PRP them)) (PP (RP out)) (PRN (, ,) (INTJ (UH uh)) (, ,)))))))))"
[14],"(ROOT (S (CC and) (NP (PRP it)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP it)) (VP (VBD caused) (NP (JJR more) (NN confusion)) (PP (IN about) (NP (PRP it)))) (. .)))"
[15],"(ROOT (S (NP (PRP I)) (ADVP (RB finally)) (VP (VBD said) (, ,) (S (INTJ (UH Gee)) (, ,) (NP (DT this)) (VP (VBZ is) (ADVP (RB kind) (RB of)) (NP (NP (DT a) (NN waste)) (PP (IN of) (NP (NN time))))))) (. .)))"
[16],"(ROOT (FRAG (CC And) (RB then) (SBAR (WHADVP (WRB when)) (S (S (NP (NNP A) (NNP T) (CC and) (NNP T)) (VP (VP (VBD came) (PRT (RP along))) (CC and) (VP (VBD offered) (NP (DT a) (JJ free) (NN one))))) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBD accepted) (NP (DT that))) (, ,))))))"
[17],(ROOT (S (CC and) (NP (PRP we)) (VP (VBP 've) (VP (VBN been) (VP (VBG using) (NP (DT that) (NN one))))) (. .)))
[18],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (DT the) (JJ interesting) (NN thing)) (VP (VBZ is) (, ,) (SBAR (S (VP (VBZ is) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (NP (DT the) (NN amount)) (PP (IN of) (NP (NP (NN money)) (SBAR (S (NP (PRP you)) (VP (MD can))))))) (VP (MD can) (VP (VB run) (PRT (RP up)) (PP (IN on) (NP (PRP them))))))))))) (. .)))"
[19],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (, ,)))"
[6],(ROOT (S (NP (PRP I)) (ADVP (RB just)) (VP (VBP use) (NP (PRP it)) (PP (IN for) (NP (NP (JJ free) (NN money)) (PP (IN for) (NP (CD thirty) (NNS days))))) (ADVP (RB basically))) (. .)))
