[0],"(ROOT (S (FRAG (INTJ (UH Well)) (, ,) (NP (NNP Wayne))) (, ,) (NP (PRP I)) (VP (VBP 've) (ADVP (RB never)) (VP (VBN done) (NP (ADJP (DT any) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NN auto) (NNS repairs)) (NP (NP (PRP myself)) (ADVP (IN at) (DT all))))) (. .)))"
[2],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (, ,) (SBAR (S (NP (PRP I)) (VP (MD may) (VP (VB have) (VP (VBN screwed) (PP (IN in) (NP (NP (DT a) (JJ little)) (, ,) (NP (NP (NN screw)) (SBAR (WHNP (WDT that)) (S (VP (VBD looked) (SBAR (IN like) (S (NP (PRP it)) (VP (VBD was) (VP (VBG falling) (ADVP (RB out)) (PP (IN on) (NP (DT the) (NN door) (CC or) (NN something)))))))))))))))))))))"
[3],"(ROOT (S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (ADVP (RB personally)) (VP (VBP have) (RB n't) (VP (VBN done) (NP (NN anything)))) (. .)))"
[4],"(ROOT (SINV (ADVP (RB Maybe)) (VP (ADVP (PRP I)) (VBP 've) (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (VBN changed))) (NP (NP (NN win-)) (, ,) (NP (NP (NN wiper) (NNS blades)) (CC or) (NP (NN something))))))"
[5],"(ROOT (S (CC but) (NP (PRP I)) (VP (VBP have) (VP (VBN noticed) (SBAR (IN since) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBD got) (VP (VBN married) (PP (IN that) (NP (PRP$ my) (NN husband))) (PRN (, ,) (S (NP (PRP he)) (VP (VBZ hates) (S (VP (TO to) (VP (VB do) (NP (NN auto) (NNS repairs))))))) (, ,))))))))))"
[6],"(ROOT (S (CC but) (NP (PRP he)) (VP (MD would) (RB rather) (VP (VB do) (S (NP (PRP them)) (NP (PRP himself))) (ADVP (IN than)) (, ,) (SBAR (IN than) (S (VP (TO to) (VP (VB pay) (S (NP (NN someone)) (ADJP (RB else))))))))) (. .)))"
[7],"(ROOT (S (NP (PRP I)) (VP (VBP guess) (SBAR (S (, ,) (S (NP (PRP he)) (VP (MD ca) (RB n't) (VP (VB make) (S (NP (PRP himself)) (VP (VB pay) (NP (NN someone)) (S (VP (TO to) (VP (VB do) (NP (DT the) (NNS repairs)) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBZ knows)))))))))))) (, ,) (NP (PRP he)) (VP (VBZ knows) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB do) (NP (PRP it)))))))))) (, ,)))"
[8],(ROOT (S (CC and) (NP (PRP he)) (VP (MD 'll) (VP (VB do) (NP (PRP it)))) (. .)))
[9],"(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP he)) (, ,) (ADVP (PRP he)) (VP (VBZ hates) (NP (NP (DT the) (NN time)) (SBAR (WHNP (WDT that)) (S (NP (PRP he)) (VP (VBZ takes)))))) (, ,)))"
[10],"(ROOT (SINV (PP (CC but) (NP (PRP he))) (VP (VBZ has) (VP (VBN changed) (PRN (, ,) (INTJ (UH um)) (, ,)))) (NP (DT the) (NNS brakes))))"
[11],(ROOT (PRN (CC and) (S (NP (PRP he)) (VP (VBZ has) (VP (VBN done) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (NNS tune-ups)))))))))
[12],(ROOT (PRN (CC and) (NP (NP (DT the) (XX MUMBLEx)) (PP (IN like) (NP (DT that))))))
[13],(ROOT (S (CC and) (ADVP (RB recently)) (NP (PRP he)) (VP (VBD changed) (NP (DT the) (NN steering) (NN mechanism)) (PP (IN in) (NP (DT the) (NN car)))) (. .)))
[14],(ROOT (S (NP (PRP I)) (VP (VBD was) (ADJP (RB really) (JJ impressed)) (PP (IN with) (NP (DT that)))) (. .)))
[15],"(ROOT (S (NP (PRP We)) (VP (VBD had) (S (VP (TO to) (VP (VB have) (S (NP (PRP it)) (VP (TO to) (VP (VB get) (NP (NP (DT the) (NN car)) (VP (VBN inspected)))))))))) (, ,)))"
[16],(ROOT (S (NP (PRP it)) (VP (MD would) (RB n't) (VP (VB pass) (NP (NN inspection))))))
[17],"(ROOT (S (CC and) (, ,) (CC and) (ADVP (RB so)) (, ,) (NP (PRP he)) (VP (VBD priced) (ADVP (RB around)))))"
[18],(ROOT (FRAG (CC and) (NP (NP (NN everyone)) (SBAR (S (VP (VBD wanted) (NP (QP (JJ several) (CD hundred)) (NNS dollars)) (PP (IN for) (NP (PRP it)))))))))
[19],"(ROOT (S (ADVP (RB so)) (, ,) (NP (PRP he)) (VP (VBD thought) (, ,) (S (INTJ (UH well)) (, ,) (NP (PRP I)) (VP (MD can) (VP (VB get) (NP (CD one)) (PP (IN in) (NP (DT a) (NN junkyard))) (, ,) (PP (IN for) (IN like) (NP (NP (CD fifty) (NNS dollars)) (, ,) (SBAR (WHNP (WDT which)) (S (NP (PRP he)) (VP (VBD did))))))))))))"
[20],"(ROOT (S (CC and) (ADVP (RB then)) (, ,) (NP (PRP he)) (VP (VBD did) (NP (PRP it)))))"
[21],"(ROOT (S (CC and) (, ,) (ADVP (RB so)) (, ,) (NP (PRP I)) (VP (VBP guess) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP he)) (VP (HVS 's) (VP (VBN been) (ADJP (RB pretty) (JJ good) (PP (IN about) (S (VP (VBG keeping) (NP (PRP$ our) (NNS cars)) (PRT (RP up))) (, ,))))))))))"
[1],(ROOT (INTJ (UH Uh-huh) (. .)))
