[1],(ROOT (INTJ (UH Okay) (. .)))
[2],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NP (JJ short)) (VP (PP (NN term)) (, ,) (NP (UH uh)))) (, ,) (NP (NP (PRP it)) (VP (VBZ works) (PRT (RP out)) (ADVP (RB pretty) (RB well)) (PP (IN because) (NP (PRP we))))) (VP (VBP have) (ADVP (RB just)) (S (ADJP (JJ enough) (S (VP (TO to) (VP (VB cover) (NP (NNS expenses)) (PP (IN with) (NP (NP (DT a) (JJ little)) (VP (VBN left) (PRT (RP over)))))))))))))"
[0],"(ROOT (SBARQ (WHADVP (UH Uh)) (, ,) (WHADVP (WRB why)) (SQ (VBP do) (RB n't) (NP (PRP you)) (VP (VB go) (ADVP (RB ahead)) (ADVP (RB first)))) (. .)))"
"[3, 5]","(ROOT (S (ADVP (RB so)) (NP (NP (NN budgeting)) (PP (IN in) (NP (DT the) (JJ short) (NN term)))) (VP (VBZ is) (RB n't) (ADJP (RB too) (JJ much) (PP (IN of) (NP (DT an) (NN issue)))) (SBAR (IN because) (S (NP (EX there)) (VP (BES 's) (ADJP (RB not) (RB that) (JJ much)) (, ,) (INTJ (UH uh)))))) (S (ADJP (JJ extra) (S (VP (TO to) (VP (VB go) (ADVP (RB around))))))) (. .)))"
[6],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (JJ long)) (PRN (NP (NN term)) (VP (VBZ is))) (NP (NN something)) (ADVP (PRP we)) (VP (VBP 're) (VP (VBG starting) (S (VP (TO to) (VP (VB think) (PP (IN about) (IN because) (NP (NP (PRP$ our) (JJR older) (NN child)) (SBAR (S (VP (MD will) (VP (VB be) (ADJP (JJ ready) (PP (IN for) (NP (NN college))) (PP (IN in) (ADVP (RB about)))) (PRN (, ,) (INTJ (UH uh) (, ,) (UH gee)) (, ,)))))))))))))))"
[7],(ROOT (S (NP (PRP she)) (VP (BES 's) (NP (CD eight)) (ADVP (RB now)))))
[4],(ROOT (INTJ (UH Sure) (. .)))
[8],(ROOT (S (RB so) (NP (PRP I)) (VP (VBP guess) (NP (QP (RB about) (CD ten)) (NNS years))) (. .)))
[10],(ROOT (FRAG (NP (JJ Good) (NNS heavens)) (. .)))
[11],"(ROOT (S (S (RB So) (NP (PRP we)) (VP (VBP 're))) (, ,) (NP (PRP we)) (VP (VBP 're) (VP (VBG starting) (S (VP (TO to) (VP (VB think) (PP (IN about) (NP (NP (FRAG (X (ADVP (JJ long)) (NP (NN term) (NNS considerations)) (. .)) (NP (NN College)))) (CC and) (NP (NN retirement))))))))) (. .)))"
[9],(ROOT (INTJ (UH Uh-huh) (. .)))
[12],"(ROOT (S (CC But) (PP (IN with) (NP (NP (RB not) (DT a) (JJ whole) (NN lot)) (PP (IN of) (NP (JJ discretionary) (NN money))))) (, ,) (NP (PRP it)) (VP (BES 's) (ADVP (RB kind) (RB of)) (ADJP (JJ hard) (S (VP (TO to) (VP (VB figure) (PRT (RP out)) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB do) (NP (PRP it))))))))))) (. .)))"
[13],(ROOT (INTJ (UH Sure) (. .)))
[15],"(ROOT (S (NP (DT That)) (VP (BES 's) (ADVP (ADVP (RB kind) (RB of)) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[16],"(ROOT (S (SBAR (IN to) (S (SBAR (WHNP (WP what)) (S (NP (PRP we)) (VP (VBP 're) (VP (VBG doing))))) (VP (VBZ is) (VP (VBG budgeting))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))"
[17],"(ROOT (FRAG (NP (NN Month)) (PP (IN to) (NP (NP (NN month)) (SBAR (S (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,))))) (VP (ADVP (RB kind) (RB of)) (VBG taking) (PP (IN into) (NP (NN consideration))) (SBAR (SBAR (WHNP (WP what)) (S (NP (DT the) (NNS bills)) (VP (VBP are)))) (CC and) (SBAR (WHNP (WP what)) (S (VP (BES 's) (ADJP (JJ extra)))))))))))"
[14],(ROOT (FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you)) (. ?))))
[18],"(ROOT (S (RB so) (NP (DT that)) (VP (BES 's) (ADVP (RB kind) (RB of)) (SBAR (WHADVP (WRB how)) (S (NP (PRP we)) (VP (VBP do) (NP (PRP it))))) (, ,) (INTJ (UH uh)) (, ,) (PP (IN from) (S (NP (NP (NN month)) (PP (IN to) (NP (NN month)))) (VP (VBG depending) (SBAR (SBAR (WHPP (IN on) (WHNP (WP what))) (S (NP (NN insurance)) (VP (VBZ is) (ADJP (JJ due))))) (CC or) (FRAG (WHNP (WP whatever)))))))) (. .)))"
[19],(ROOT (INTJ (UH Uh-huh) (. .)))
