[0],(ROOT (INTJ (UH Okay) (. .)))
[1],"(ROOT (S (NP (PRP I)) (VP (VBD was) (VP (VBG thinking) (PP (IN about) (NP (NP (NN camping) (CC and) (JJ different) (NNS i-)) (, ,) (NP (NP (NP (NNS people) (POS 's)) (NNS ideas)) (PP (IN about) (NP (PRP it)))))))) (. .)))"
[3],(ROOT (S (NP (PRP We)) (VP (VBP 've) (ADVP (RB even)) (VP (VBN seen) (NP (NNS people)) (PP (IN with) (NP (DT these) (NNS campers)))))))
[2],(ROOT (INTJ (UH Uh-huh) (. .)))
[4],(ROOT (S (CC and) (S (NP (PRP they)) (VP (VBN got) (NP (DT the) (JJ big) (JJ old) (NNS antennas)) (ADVP (RB up)))) (IN so) (S (NP (PRP they)) (VP (MD can) (VP (VB watch) (NP (PRP$ their) (NN T) (NN V)) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBP 're) (VP (VBG going)))))))) (. .)))
[6],"(ROOT (S (NP (DT That)) (VP (BES 's) (RB not)) (, ,)))"
[8],(ROOT (INTJ (UH Yeah)))
"[5, 7]",(ROOT (S (VP (PP (NP (UH Right)) (NP (NP (ADVP (CC or)) (NP (PRP$ their) (NX (NN satellite)))) (NP (NN dish))))) (. .)))
[9],(ROOT (SQ (VP (. .) (NP (DT A) (NN satellite) (NN dish))) (. ?)))
[10],(ROOT (FRAG (PP (IN On) (NP (NP (NN top)) (PP (IN of) (NP (DT the) (JJ recreational) (NNS vehicles))))) (. .)))
[11],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (ADVP (UH golly) (. !)) (. .)))"
[13],(ROOT (S (NP (DT That)) (VP (BES 's) (RB not) (NP (NP (DT the) (NN kind)) (SBAR (S (NP (PRP we)) (VP (VBP do)))))) (. .)))
[12],X
[15],(ROOT (INTJ (UH Yeah) (. .)))
[16],(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (DT a) (JJ little) (NN bit)))))
[14],(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB go) (S (VP (VBG camping)))) (. ?)))
"[17, 19]","(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBP 've) (ADVP (RB just)) (VP (VBN gotten) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT those) (JJ little) (NNS tents)) (, ,) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP throw) (PRT (IN out)) (PP (IN on) (NP (DT the) (NN ground))))))))))))))"
[20],(ROOT (S (CC and) (NP (DT that)) (VP (BES 's) (SBAR (WHNP (WP what)) (S (NP (PRP we)) (VP (VBP camp) (PP (IN in)))))) (. .)))
[18],X
[22],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (RB so)) (VP (VBP do) (NP (PRP we))) (. .)))"
[21],(ROOT (S (S (INTJ (UH So)) (NP (PRP we)) (VP (ADVP (RB kind) (RB of)) (VBP rough) (NP (PRP it)))) (. .)))
[23],"(ROOT (S (PP (IN In) (NP (NN fact))) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (ADVP (JJ first)) (VP (VBD got) (ADJP (VBN married))))) (, ,) (NP (PRP we)) (VP (MD would) (VP (VB try) (S (VP (TO to) (VP (VB take) (NP (DT these) (NNS trips)) (PP (IN to) (NP (NNP Minnesota))) (S (VP (TO to) (VP (VB see) (NP (PRP$ his) (NN family))))))))))))"
[25],(ROOT (PRN (CC and) (S (NP (PRP we)) (VP (VBD did) (RB n't) (VP (VB have) (NP (NP (DT a) (NN tent)) (CC or) (NP (DT any) (NN camping) (NNS supplies))))))))
[24],(ROOT (INTJ (UH Uh-huh) (. .)))
[26],(ROOT (S (RB so) (NP (PRP we)) (VP (MD 'd) (VP (VB sleep) (PP (IN on) (NP (DT those) (NN picnic) (NNS tables))) (PP (IN at) (NP (JJ roadside) (NNS parks))))) (. .)))
[28],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (PRP it)) (VP (BES 's) (ADJP (JJ dangerous))))))) (, ,)))))"
[29],(ROOT (S (NP (PRP I)) (VP (MD would) (RB n't) (VP (VB do) (NP (PRP it)) (ADVP (RB now))))))
[27],(ROOT (FRAG (UH Oh) (INTJ (UH no)) (. .)))
[30],(ROOT (S (CC but) (NP (PRP we)) (VP (VBD did)) (. .)))
[32],(ROOT (S (CC And) (NP (CD one) (NN time)) (ADVP (PRP we)) (VP (VBD went) (PP (IN to) (NP (NNP Yellowstone))))))
[33],(ROOT (S (CC and) (NP (PRP we)) (VP (VBD were) (VP (VBG doing) (NP (DT the) (JJ same) (NN thing)))) (. .)))
[34],(ROOT (S (NP (PRP We)) (VP (MD could) (RB n't) (VP (VB find) (NP (DT a) (NN place) (S (VP (TO to) (VP (VB camp)))))))))
[35],"(ROOT (S (CC and) (SBAR (RB so) (S (NP (PRP we)) (VP (VBD were) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (DT a) (NN picnic) (NN table))))) (PP (IN with) (NP (PRP$ our))) (, ,) (NP (PRP$ our) (NN sleeping) (NNS bags))))) (NP (PRP I)) (VP (VBP guess)) (. .)))"
[31],X
[37],(ROOT (INTJ (UH Oh) (. .)))
[39],(ROOT (INTJ (UH Uh-huh) (. .)))
"[36, 38, 40]","(ROOT (FRAG (CC And) (NP (NP (DT this) (NN ranger)) (SBAR (S (VP (VP (VBZ comes) (PRT (RP up)) (PP (IN with) (NP (DT this) (NN light)))) (, ,) (VP (VBZ shines) (NP (PRP it)) (PP (IN on) (NP (PRP us)))) (CC and) (VP (VBD said) (SBAR (IN that) (S (NP (PRP we)) (VP (VBP 're) (ADVP (RB just)) (NP (NN bear) (NN bait)) (PP (IN out) (NP (RB there)))))))))) (. .)) (SBAR (S (NP (PRP We)) (VP (VP (VBD had) (NP (NP (PRP$ our) (NN food)) (SBAR (S (NP (PRP you)) (VP (VBP know)) (. .))))) (CC and) (VP (VBD told) (NP (PRP us)) (PP (IN to) (S (VP (VB get) (PP (IN inside) (NP (PRP$ our) (NN car)))))))))) (. .)))"
[41],(ROOT (S (VP (NP (INTJ (UH Gosh) (. .)) (NP (NN Bear) (NN bait)))) (. .)))
[42],(ROOT (NP (NP (NN Bear)) (NP (NN bait)) (. .)))
[43],(ROOT (S (NP (DT That)) (VP (MD would) (VP (VB make) (S (NP (PRP me)) (ADJP (JJ nervous))))) (. .)))
[44],(ROOT (INTJ (UH Yeah) (. .)))
[46],(ROOT (INTJ (UH Yeah) (. .)))
[45],(ROOT (SQ (VBP Have) (NP (PRP you)) (VP (VBN done) (NP (DT any) (NN camping)) (PP (IN around) (NP (RB here)))) (. ?)))
"[47, 49]",(ROOT (S (NP (PRP We)) (VP (VBP 've) (VP (VBN got) (NP (DT some) (NN land)) (PP (IN at) (NP (NP (NNP Holly) (NNP Lake)) (ADVP (IN outside)) (PP (IN of) (NP (NNP Tyler))))))) (. .)))
[50],(ROOT (S (CC And) (NP (PRP we)) (VP (VBP go) (ADVP (IN up) (RB there)) (ADVP (RB fairly) (RB often))) (. .)))
[48],(ROOT (INTJ (UH Uh-huh) (. .)))
[52],(ROOT (INTJ (UH Yeah) (. .)))
[51],(ROOT (S (ADVP (RB Sometimes)) (NP (PRP we)) (VP (VBP get) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people)))) (ADVP (RB together)) (S (VP (TO to) (VP (VB do) (NP (PRP it)))))) (. .)))
[54],"(ROOT (S (CC And) (NP (PRP we)) (VP (VBP 've) (VP (VBN done) (NP (NNS things)) (PP (IN like) (FRAG (WHADVP (WRB when)))) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP it)) (VP (BES 's) (ADVP (RB kind) (RB of)) (ADJP (JJ cold))))))) (. .)))"
[55],(ROOT (S (NP (PRP We)) (VP (VBP take) (NP (NN extension) (NNS cords)))))
[53],(ROOT (S (NP (DT That)) (VP (VBZ sounds) (ADJP (JJ fun))) (. .)))
[56],(ROOT (S (CC and) (NP (PRP we)) (VP (VBP 've) (ADVP (DT all)) (VP (VBN got) (NP (NP (NNS heaters)) (PP (IN in) (NP (PRP$ our) (NNS tents)))))) (. .)))
[58],(ROOT (FRAG (CC And) (SBAR (IN in) (S (NP (DT the) (NN Summer)) (VP (XX MUMBLEx)))) (. .)))
[59],"(ROOT (NP (S (NP (JJ Same) (NN thing)) (, ,) (NP (PRP we)) (VP (VBP get) (NP (PRP$ our) (NN extension) (NNS cords)) (S (VP (VBG running) (PP (IN from) (NP (PDT all) (DT these) (NNS tents)))))))))"
[57],X
[60],(ROOT (S (CC but) (NP (PRP we)) (VP (VBP 've) (VP (VBN got) (NP (NP (DT the) (NNS fans)) (VP (VBG going))))) (. .)))
[61],(ROOT (INTJ (UH Right) (. .)))
[62],(ROOT (S (S (INTJ (UH So)) (NP (PRP we)) (VP (VBP 're) (RB not) (VP (VBG roughing) (NP (PRP it)) (ADVP (RB too) (RB much))))) (. .)))
[63],(ROOT (INTJ (UH Yeah) (. .)))
[64],(ROOT (S (CC And) (NP (PRP we)) (VP (VBP have) (VP (VBN taken) (NP (NN T) (NN V) (NNS -s)) (PP (IN out) (NP (RB there))) (PP (IN for) (NP (DT the) (NNS kids))))) (. .)))
[66],(ROOT (S (CC And) (NP (PRP they)) (VP (VBP 've) (VP (VBN got) (NP (PRP$ their) (JJ electrical) (NNS hookups)))) (. .)))
[65],(ROOT (INTJ (UH Yeah) (. .)))
[68],(ROOT (INTJ (UH Yeah) (. .)))
[69],(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB go) (PP (IN on) (ADJP (JJ long)))) (. ?)))
[67],(ROOT (S (S (INTJ (UH So)) (NP (PRP it)) (VP (BES 's) (RB not) (ADJP (RB so) (JJ bad)))) (. .)))
[70],(ROOT (FRAG (PP (IN Like) (NP (NP (DT a) (NN week)) (PP (IN at) (NP (NP (DT a) (NN time)) (CC or) (NP (RB just) (NNS weekends)))))) (. ?)))
[71],(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NP (DT the) (JJS longest)) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBN stayed) (PP (IN out) (NP (RB there)))))))) (VP (VBZ is) (PP (IN like) (NP (CD five) (NNS days))))))) (. .)))
[72],(ROOT (INTJ (UH Uh-huh) (. .)))
[73],"(ROOT (S (FRAG (CC And) (NP (NP (PRP they)) (ADVP (RB even)))) (, ,) (NP (PRP they)) (VP (VBD had) (NP (NP (DT a) (NN library)) (PP (IN at) (NP (CD one) (NN time)))) (PP (IN out) (NP (RB there)))) (. .)))"
[75],(ROOT (SINV (FRAG (INTJ (UH So))) (VP (ADVP (DT that)) (BES 's) (ADVP (RB really) (RB not)) (VP (VBG roughing) (NP (PRP it)) (ADVP (RB so)))) (NP (RB much))))
[74],(ROOT (INTJ (UH Oh) (. .)))
[77],(ROOT (INTJ (UH Yeah) (. .)))
"[76, 78]",(ROOT (S (CC but) (NP (PRP we)) (VP (VBP have) (VP (VBN gone) (PP (IN on) (NP (NP (NNS trips)) (SBAR (WHADVP (WRB where)) (S (NP (PRP we)) (VP (VBD bathed) (PP (IN in) (NP (NNS streams)))))))))) (. .)))
[79],(ROOT (INTJ (UH Uh-huh) (. .)))
[81],(ROOT (INTJ (UH Yeah)))
[80],(ROOT (S (NP (DT That)) (VP (BES 's) (ADVP (RB kind) (RB of)) (ADJP (JJ different))) (. .)))
[82],(ROOT (S (. .) (NP (PRP I)) (VP (VBP like) (NP (NP (DT the) (NNS campgrounds)) (SBAR (WHNP (WDT that)) (S (VP (VBP have) (NP (DT a) (JJ nice) (NN shower))))))) (. .)))
[83],(ROOT (FRAG (CC And) (NP (DT a) (NN pool) (SBAR (S (VP (TO to) (VP (VB go) (PP (IN to))))))) (. .)))
