[0],(ROOT (INTJ (UH Okay) (. .)))
[1],"(ROOT (S (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (DT any))))) (, ,) (NP (PRP I)) (VP (VBP guess) (, ,) (NP (JJ definite) (NNS views)) (PP (IN about) (NP (JJ elderly) (NN care)))) (. .)))"
[3],(ROOT (INTJ (UH Uh-huh) (. .)))
"[2, 4]","(ROOT (S (INTJ (UH Um)) (, ,) (NP (NP (DT the) (JJ first) (NN thing)) (SBAR (WHNP (WDT that)) (S (VP (VBZ comes) (PP (IN to) (NP (NN mind))))))) (VP (VBZ is) (ADVP (RB kind) (RB of)) (NP (NP (DT those) (NN horror) (NNS movies)) (SBAR (WHNP (WDT that)) (S (NP (PRP you)) (VP (VBP see))))) (, ,) (SBAR (WHADVP (WRB where)) (S (S (NP (JJ elderly) (NNS people)) (VP (VBP are) (VP (VBN abused)))) (CC and) (S (NP (NNS things)) (PP (IN like) (NP (DT that))))))) (. .)))"
[5],(ROOT (INTJ (UH Yeah) (. .)))
[8],(ROOT (INTJ (UH Right) (. .)))
[10],(ROOT (INTJ (UH Yeah) (. .)))
[11],(ROOT (INTJ (UH Yeah) (. .)))
[12],(ROOT (S (NP (PRP I)) (VP (VBP agree) (PP (IN with) (NP (PRP you)))) (. .)))
[13],"(ROOT (NP (NP (PRP I)) (PRN (, ,) (ADVP (UH um)) (, ,))))"
[6],"(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT that) (BES 's) (CD one) (NN thing)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (MD would) (VP (VB look) (PP (IN at) (SBAR (IN if) (S (NP (PRP I)) (VP (VBD was) (VP (VBG putting) (NP (NP (NP (NP (PRP$ my) (NN grandmother)) (CC or) (NP (PRP$ my) (NN mother))) (, ,) (INTJ (UH uh)) (, ,) (PP (IN in) (NP (DT some) (NN sort)))) (PP (IN of) (NP (NN home))))))))))))))) (. .)))"
[14],"(ROOT (S (NP (NP (DT a) (NN group)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBP 'm) (NP (NP (DT a) (NN part)) (PP (IN of))))))) (VP (VBZ goes) (ADVP (RB once)) (NP (DT a) (NN month)) (PP (IN to) (SBAR (WHNP (NP (DT a)) (PRN (, ,) (INTJ (UH um)) (, ,))) (S (NP (PRP they)) (VP (VBP call) (S (NP (PRP it)) (NP (DT the) (NNP Heritage) (NNP House)))))))) (. .)))"
[15],(ROOT (INTJ (UH Uh-huh) (. .)))
[16],"(ROOT (S (S (NP (PRP It)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (NP (DT a) (NN nursing) (NN home)) (PP (IN for) (NP (JJ elderly) (NNS people)))) (. .)))"
[17],(ROOT (INTJ (UH Uh-huh) (. .)))
[19],(ROOT (INTJ (UH Uh-huh) (. .)))
[18],(ROOT (S (CC And) (NP (DT this) (JJ particular) (CD one)) (VP (VBZ has) (NP (NP (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (PP (IN in) (NP (ADJP (RB pretty) (JJ bad)) (NN shape)))))))) (. .)))
[23],"(ROOT (S (CC And) (, ,) (INTJ (UH um)) (, ,) (NP (PRP I)) (VP (VBD watched)) (, ,)))"
[24],(ROOT (S (NP (DT the) (JJ interesting) (NN thing)) (VP (VBD was) (SBAR (S (NP (PRP I)) (VP (VBD watched) (NP (DT this) (JJ particular) (CD one) (NN change) (NNS hands)))))) (. .)))
[21],(ROOT (INTJ (UH Uh-huh) (. .)))
[25],"(ROOT (S (NP (PRP It)) (VP (VBD started) (PRT (RP out)) (ADVP (RB just)) (S (VP (VBG being) (NP (NP (DT a) (JJ terrible) (NN place)) (PP (IN for) (NP (DT the) (NNS people))))))) (, ,)))"
[26],(ROOT (INTJ (UH Uh-huh) (. .)))
[28],(ROOT (INTJ (UH Uh-huh) (. .)))
"[27, 29]","(ROOT (S (CC and) (ADVP (RB then)) (NP (DT a) (JJ new) (NN company)) (VP (VP (VBD bought) (NP (PRP it))) (, ,) (CC and) (VP (VP (VBD came) (ADVP (RB in))) (CC and) (VP (VBD remodeled) (NP (DT the) (JJ whole) (NN place))))) (. .)))"
[30],(ROOT (INTJ (UH Uh-huh) (. .)))
[31],"(ROOT (S (S (NP (NP (JJ Hired) (NX (NX (JJ new) (NNS nurses)) (CC and))) (PRN (, ,) (FRAG (INTJ (UH uh)) (, ,) (ADVP (RB just) (RB really))) (, ,))) (ADVP (RB just)) (VP (VBD redid) (NP (PRP it)))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))"
[32],"(ROOT (SBARQ (FRAG (ADVP (RB Just)) (ADVP (IN out) (PP (IN of) (NP (NN curiosity))))) (, ,) (SBARQ (WHNP (WDT what)) (, ,) (WHNP (WHNP (WDT what) (NNS kinds)) (PP (IN of) (NP (NNS things)))) (SQ (VBD were) (NP (PRP they)) (VP (VBG doing) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBD were) (VP (VBN considered) (NP (DT a) (JJ bad) (NN place))))))))) (. ?)))"
[33],"(ROOT (S (FRAG (INTJ (UH Well)) (, ,) (PP (IN to) (NP (PRP me)))) (, ,) (NP (PRP it)) (VP (VBD was) (ADJP (JJ dirty)) (, ,) (PP (IN for) (NP (CD one) (NN thing)))) (. .)))"
[34],(ROOT (INTJ (UH Uh-huh) (. .)))
"[35, 37]","(ROOT (S (S (INTJ (UH Uh)) (, ,) (PRN (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (MD would) (VP (VB walk) (PP (IN in)) (, ,) (S (NP (DT the) (NN smell)))))))) (VP (VBD was) (ADVP (RB just)))) (, ,) (FRAG (ADJP (JJ awful))) (. .)))"
[36],(ROOT (INTJ (UH Uh-huh) (. .)))
[39],(ROOT (INTJ (UH Uh-huh) (. .)))
"[38, 40]","(ROOT (S (NP (DT The)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know) (PRN (, ,) (S (NP (DT the) (NNS floors)) (, ,) (NP (PRP you)) (VP (MD could) (ADVP (RB just)))) (, ,)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (VP (VBG walking) (PP (IN on) (NP (PRP them))))))))) (, ,)) (VP (VBP feel) (SBAR (WHADVP (WRB how) (ADJP (JJ filthy))) (S (NP (PRP they)) (VP (VBD were))))) (. .)))"
[41],(ROOT (INTJ (UH Uh-huh) (. .)))
[42],"(ROOT (PRN (S (S (INTJ (UH Um)) (, ,) (NP (EX there)) (VP (VBD were) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people)))) (ADVP (RB just) (RB kind) (RB of) (RB up)))) (CC and) (S (NP (ADVP (RB down)) (DT the) (NNS halls)) (VP (VBG laying) (PP (IN in) (NP (NP (PRP$ their) (NNS beds)) (VP (VP (VBG hollering)) (CC and) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (VP (VBG crying)))))))) (, ,)))"
[43],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (NP (PRP$ my) (NN goodness)) (. .)))"
[45],(ROOT (INTJ (UH Uh-huh) (. .)))
"[44, 46]","(ROOT (S (PP (IN Of) (NP (NN course))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (SBAR (WHADVP (WRB how)) (S (NP (NP (NN many)) (PP (IN of) (NP (PRP them)))) (VP (VP (VBD were)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (ADVP (RB not) (PP (IN in) (NP (PRP$ their) (JJ right) (NN mind)))))) (. .)) (CC or) (SBAR (WHADVP (WRB how)) (S (NP (NN many)) (VP (VBD were)) (, ,))))))))"
[48],(ROOT (INTJ (UH Yeah) (. .)))
[49],(ROOT (INTJ (UH Yeah) (. .)))
[50],"(ROOT (S (NP (PRP I)) (ADVP (RB just)) (ADVP (RB really)) (VP (VBP do) (RB n't) (VP (VB know))) (, ,)))"
[47],(ROOT (FRAG (PP (IN In) (NP (NN pain) (CC or) (NN something))) (. .)))
[51],(ROOT (S (CC but) (NP (PRP I)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP they)) (VP (VBD were) (ADJP (JJ neglected)))))) (. .)))
[53],"(ROOT (S (VP (CC And) (PRN (, ,) (INTJ (UH um) (, ,) (UH yeah)) (, ,)))))"
[54],(ROOT (S (NP (DT that)) (VP (VBD was) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB say))))))))) (. .)))
[52],(ROOT (INTJ (UH Uh-huh) (. .)))
[55],(ROOT (S (NP (PRP It)) (VP (VBZ sounds) (PP (IN like) (NP (NP (RB just) (NN neglect)) (ADVP (DT all) (IN over))))) (. .)))
[56],(ROOT (INTJ (UH Right) (. .)))
[57],"(ROOT (S (NP (PRP You)) (VP (VBP know) (, ,) (S (NP (NN neglect)) (VP (TO to) (VP (VB cleanup))))) (. .)))"
[58],(ROOT (INTJ (UH Right) (. .)))
"[59, 61]","(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB think) (SBAR (S (NP (NN anyone)) (VP (VBD was) (VP (VP (VBG being)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know) (, ,) (NP (JJ cruel)) (ADVP (CC or)))) (, ,)) (CC or) (VP (VBG trying) (S (VP (TO to) (VP (VB mistreat) (NP (NP (PRP them)) (CC or) (NP (NN anything))))))))))))) (. .)))"
[62],"(ROOT (S (NP (PRP I)) (ADVP (RB just)) (VP (VBP think) (S (S (NP (PRP they)) (VP (VBD were) (RB not) (VP (VBG doing) (ADVP (RB anymore))))) (, ,) (S (NP (PRP you)) (VP (VBP know)))) (, ,) (SBAR (IN than) (S (NP (PRP they)) (VP (VBD had) (S (VP (TO to) (VP (VB do)))))))) (. .)))"
[60],(ROOT (INTJ (UH Uh-huh) (. .)))
[63],"(ROOT (S (CC And) (SBAR (PRN (, ,) (INTJ (UH um)) (, ,)) (S (NP (RB just)) (VP (ADVP (RB kind) (RB of)) (VBG letting) (NP (NN everybody))))) (VP (VB live) (PP (IN in) (NP (DT a) (ADJP (RB not) (RB very) (JJ good)) (NN environment)))) (. .)))"
[65],(ROOT (S (CC But) (NP (DT this) (JJ new) (NN company)) (VP (VBD came) (ADVP (RB in)))))
[64],(ROOT (INTJ (UH Uh-huh) (. .)))
[66],"(ROOT (S (CC and) (NP (PRP they)) (, ,) (PP (IN like) (S (NP (PRP I)) (VP (VBD said)))) (, ,) (NP (PRP they)) (VP (VBD remodeled) (NP (DT the) (NN place))) (. .)))"
[68],(ROOT (S (CC And) (NP (PRP it)) (VP (VBZ smells) (ADJP (JJ nice)) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP walk) (ADVP (RB in)))))) (. .)))
[69],(ROOT (S (CC And) (NP (PRP it)) (VP (VBZ looks) (ADJP (JJ nice))) (. .)))
[67],(ROOT (INTJ (UH Uh-huh) (. .)))
[71],(ROOT (INTJ (UH Uh-huh) (. .)))
"[70, 72]","(ROOT (S (CC And) (S (NP (PRP they)) (VP (VBD got) (NP (INTJ (UH like)) (NP (JJ several) (JJ new) (NN color) (NN T) (NN V) (NNS 's))) (PP (IN for) (NP (DT the) (NNS people))))) (, ,) (CC And) (S (S (VP (VBD redid) (NP (DT the) (NN dining) (NN room)))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBD made) (NP (PRP it))))) (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (S (NP (NP (DT a) (ADJP (NN lot) (JJR more)) (NN place)) (PP (IN for) (NP (PRP them)))) (VP (TO to) (VP (VB be)))))) (. .)))"
[73],(ROOT (INTJ (UH Uh-huh) (. .)))
