[0],(ROOT (S (VP (ADVP (RB All) (ADJP (JJ righty)))) (. .)))
[2],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP I)) (VP (VBP 'm) (ADVP (RB maybe)) (ADJP (JJ naive)))))) (, ,)))"
[1],"(ROOT (SINV (FRAG (INTJ (UH So) (, ,) (UH uh))) (, ,) (VP (VBP do) (S (NP (PRP you)) (VP (VB think) (NP (NNP Russia) (BES 's)) (ADVP (RB still))))) (NP (DT a) (NN threat)) (. ?)))"
[3],(ROOT (S (CC but) (NP (PRP I)) (ADVP (RB never)) (VP (VBD did) (VP (VB feel) (SBAR (IN that) (S (NP (NNP Russia)) (VP (VBD was) (NP (NP (DT a) (JJ big) (NN threat)) (PP (IN to) (NP (PRP us))))))))) (. .)))
[5],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (, ,) (ADVP (RB obviously)) (NP (EX there)) (VP (VP (BES 's) (NP (NP (DT the)) (, ,) (NP (DT the)) (, ,) (NP (NP (DT the) (NN possibility)) (PP (IN of))) (, ,))) (CC or) (, ,) (VP (VBD was) (NP (DT the) (NN possibility)) (PP (IN of) (NP (NN war))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))))))"
[6],"(ROOT (S (CC but) (, ,) (NP (PRP I)) (ADVP (RB somehow)) (VP (VBP think) (SBAR (S (NP (DT that) (NN war)) (VP (VBZ is) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT those) (NNS things)) (SBAR (WHNP (WDT that)) (S (ADVP (RB maybe)) (VP (VBZ is) (ADJP (JJ inevitable)))))))))))) (, ,)))"
[7],"(ROOT (S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB look) (PP (IN at) (NP (PRP it))) (PP (IN as) (NP (NP (DT a) (NN threat)) (PP (IN in) (NP (NP (DT the) (JJ same) (NN sense)) (SBAR (WHNP (IN that))))))) (, ,) (SBAR (IN that) (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (DT this) (NN question)) (VP (VBD was) (VP (VBN meant)))))))))) (. .)))"
[4],(ROOT (S (ADVP (RB There)) (NP (PRP you)) (VP (VBP go)) (. .)))
[9],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP think)) (, ,)))"
[8],(ROOT (FRAG (WHNP (WP What)) (PP (IN about) (NP (PRP you))) (. ?)))
[10],"(ROOT (S (S (VP (VBP h))) (, ,) (VP (VBP have) (NP (PRP you)) (ADVP (RB ever)) (VP (VBN read) (NP (DT the) (NN book) (QP (CD NINETEEN) (CD EIGHTY-FOUR))))) (. ?)))"
[12],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[11],(ROOT (INTJ (UH Yes) (. .)))
"[13, 15]","(ROOT (S (NP (PRP you)) (VP (VBP know) (, ,) (S (INTJ (UH like)) (, ,) (INTJ (WRB how)) (, ,) (INTJ (UH uh)) (, ,) (NP (DT these) (CD two)) (, ,) (NP (EX there)) (VP (VBD was) (NP (INTJ (UH like)) (NP (CD three) (NNS continents))) (SBAR (WHNP (WDT that)) (S (VP (VBD were) (ADVP (RB always)) (VP (VBG fighting) (PP (IN with) (NP (NP (DT each) (JJ other)) (FRAG (INTJ (UH right)))))))))))) (, ,)))"
[14],(ROOT (INTJ (UH Uh-huh) (. .)))
"[16, 18]","(ROOT (PRN (CC and) (S (NP (PRP you)) (VP (MD could) (VP (VB picture) (NP (PRP it)) (PP (IN as) (S (VP (VBG being) (NP (NP (NNP Russia)) (PP (FW versus) (NP (DT the) (NNP U) (NNP S)))) (PP (IN d-))))) (, ,) (PP (IN during) (NP (DT the) (JJ whole) (NN time))))))))"
[19],"(ROOT (PRN (CC and) (S (S (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (MD would) (VP (VB do))))) (VP (VBZ is) (SBAR (S (NP (PRP they)) (VP (MD would) (VP (VP (VB get) (NP (PRP$ their) (NNS prisoners))) (CC and) (VP (VB kill) (NP (PRP them)) (ADVP (ADVP (RB as) (RB soon)) (SBAR (IN as) (S (NP (PRP they)) (VP (VBD got) (NP (PRP them)) (SBAR (IN because) (S (NP (DT the) (NNS people)) (ADVP (RB there)) (VP (MD could) (VP (VB realize) (SBAR (IN that) (S (NP (PRP they)) (VP (VBD were) (NP (DT the) (JJ same)) (PP (IN as)))))))))))))))))))) (, ,) (S (PP (IN as) (NP (PRP themselves))) (, ,) (NP (PRP you)) (VP (VBP know))) (, ,))))"
[17],(ROOT (INTJ (UH Right) (. .)))
[20],"(ROOT (S (NP (NP (DT the) (NNS prisoners)) (PP (IN of) (NP (NNS wars)))) (VP (VP (VBD were)) (, ,) (VP (VBD were) (NP (DT the) (JJ same)) (NP (PP (IN as) (NP (NP (DT the) (NNS people)) (VP (VBG living) (PP (IN in) (NP (DT that) (NN country))))))))) (. .)))"
[22],(ROOT (S (CC And) (NP (PRP you)) (VP (VBD did) (RB n't) (VP (VB want) (S (NP (DT that)) (VP (TO to) (VP (VB happen)))))) (. .)))
[23],"(ROOT (S (CC And) (PP (IN to) (NP (PRP me))) (, ,) (NP (PRP it)) (VP (VBD had) (ADVP (RB always)) (VP (VBN been) (NP (DT that) (NN way)))) (. .)))"
[24],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (WHNP (WP what)) (S (VP (VBZ happens) (SBAR (S (VP (VBZ is) (, ,) (SBAR (S (NP (PRP you)) (VP (VBP have) (NP (DT a) (NP (NN government))) (PRN (, ,) (INTJ (UH right)) (, ,))))))))))))))"
[21],(ROOT (INTJ (UH Right) (. .)))
[25],"(ROOT (FRAG (CC and) (NP (DT this) (NN government) (SBAR (S (VP (VBZ controls) (VP (PP (NN everything)) (, ,) (NP (UH right)))))))))"
[27],(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP you)) (VP (VBP have) (NP (NP (DT the) (NNS people)) (VP (VBG inhabiting) (NP (DT the) (NN country))))))))))
[26],(ROOT (INTJ (UH Yeah) (. .)))
[28],(ROOT (S (CC and) (NP (DT these) (NNS people)) (VP (VBP have) (ADVP (NN nothing)) (S (VP (TO to) (VP (VB do) (PP (IN with) (NP (NP (DT the) (NN government)) (ADVP (PRP itself)))))))) (. .)))
[29],(ROOT (INTJ (UH Right) (. .)))
[30],(ROOT (S (CC And) (NP (DT these) (NNS people)) (VP (VBP are) (NP (DT the) (JJ same)) (SBAR (IN as) (S (NP (PRP you)) (VP (VBP are))))) (. .)))
[32],"(ROOT (S (CC And) (SBAR (WHNP (WP what)) (S (VP (VBZ goes) (PRT (RP on))))) (VP (VBZ is) (SBAR (IN that) (S (S (NP (DT every) (NN time) (NN somebody)) (VP (VBZ attacks) (NP (DT a) (NN country)))) (, ,) (S (ADVP (RB supposedly)) (NP (NNP U) (NNP S) (CC or) (NNP Russia)) (VP (VBZ attacks) (NP (DT a) (NN country)))) (, ,) (S (NP (PRP it)) (VP (BES 's) (RB not) (VP (VBG going) (S (VP (TO to) (VP (VB be) (PP (IN within) (NP (NP (DT the) (NNS borders)) (PP (IN of) (NP (DT the) (NNP U) (NNP S))))))))))) (CC or) (S (NP (NNP Russia)) (NP (PRP itself)))))) (. .)))"
[33],"(ROOT (S (PP (IN Like) (S (S (NP (PRP I)) (VP (VBD was) (VP (VBG telling) (NP (NNS people))))) (, ,) (S (NP (PRP I)) (VP (VBP 'm) (ADJP (RB really) (JJ mad) (PP (IN because) (NP (DT the) (JJ whole) (NN thing)))))) (PP (IN in) (NP (DT the) (NNP Middle) (NNP East))))) (NP (DT this)) (VP (VBD was) (VP (VBG going) (PRT (RP on)))) (. .)))"
