[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[2],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (RB mostly)) (, ,) (INTJ (UH uh)) (, ,) (NP (DT a)) (, ,) (NP (NP (DT a) (JJ little) (JJ fresh) (NN water)) (NP (NN fish))) (VP (, ,))))"
[1],(ROOT (SBARQ (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NN fishing))) (SQ (VBP do) (NP (PRP you)) (VP (VB do))) (. ?)))
[3],(ROOT (X (CC but) (NP (JJ mostly) (NN lake)) (NP (NP (NN fishing)) (PP (IN like) (NP (NN rainbow) (NN trout) (CC and) (NN stuff)))) (SBAR (IN because) (S (NP (PRP I)) (VP (VBD used) (S (VP (TO to) (VP (VB live) (PP (IN in) (NP (NNP Utah))))))))) (. .)))
[4],(ROOT (INTJ (UH Uh-huh) (. .)))
[5],"(ROOT (S (CC But) (, ,) (INTJ (UH uh)) (, ,) (PP (IN down) (NP (RB here))) (NP (PRP I)) (VP (VBP have) (RB n't) (VP (VBN fished) (ADVP (RB much)) (PP (IN in) (NP (NNP Texas))))) (. .)))"
[7],"(ROOT (S (INTJ (UH Oh)) (, ,) (ADVP (PRP they)) (VP (VBP 're) (ADJP (RB really) (RB not))) (, ,)))"
[6],(ROOT (S (NP (NP (DT That)) (PP (BES 's) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (JJ few) (NNS things)) (SBAR (S (NP (PRP I)) (VP (VBP 've) (ADVP (RB ever)) (VP (VBN fished) (PP (IN for))))))))))) (VP (VBZ is) (NP (NN rainbow) (NN trout))) (. .)))
[8],(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBP 're) (ADJP (JJ good) (S (VP (TO to) (VP (VB eat))))))))) (. .)))
[10],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (NP (NP (RB just)) (, ,) (NP (RB usually) (NNS worms)) (, ,) (NP (NN night) (NNS crawlers))) (. .)))"
[9],"(ROOT (SBARQ (WHNP (WDT What)) (, ,) (WHNP (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NN bait)))) (SQ (VBP do) (NP (PRP you)) (VP (VB use) (S (VP (TO to) (VP (VB catch) (NP (PRP them)))))) (. ?))))"
[11],(ROOT (FRAG (ADVP (RB Sometimes)) (NP (NN fish) (NNS eggs)) (. .)))
[12],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really) (. ?))))"
[13],(ROOT (FRAG (ADVP (RB Sometimes)) (. .)))
[14],(ROOT (NP (NN Fish) (NNS eggs) (. ?)))
[16],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB know) (NP (DT that)))) (. .)))"
[15],(ROOT (INTJ (UH Yeah) (. .)))
[17],(ROOT (INTJ (UH Huh) (. .)))
[18],"(ROOT (NP (NP (RB Just) (JJ little)) (, ,) (NP (NP (QP (RB just) (JJ little))) (NP (NN fish) (NNS eggs))) (. .)))"
[20],"(ROOT (S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP (EX there)) (BES 's) (NP (NP (DT this) (CD one) (NN kind)) (PP (IN of) (NP (NP (NN cheese)) (SBAR (WHNP (WDT that)) (S (NP (PRP you))))))) (VP (MD can) (VP (VB put) (PP (IN on) (NP (NP (DT the) (NN end)) (PP (IN of) (NP (DT a) (NN hook)))))))))"
