[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[1],"(ROOT (S (S (INTJ (UH so)) (NP (PRP I)) (VP (VBP think))) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (WHNP (WP what)) (S (NP (PRP we)) (VP (MD should) (VP (VB talk) (SBAR (IN about) (S (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NP (DT the) (NN war))))))))) (. .)))"
[3],(ROOT (NP (DT The) (NN war) (SBAR (WHNP (WDT that)) (S (ADVP (RB just)) (VP (VBD went) (PRT (RP on))))) (. .)))
[4],"(ROOT (S (FRAG (INTJ (UH See)) (, ,) (NP (PRP I))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB agree) (PP (IN with) (NP (PRP it))))) (. .)))"
[2],(ROOT (INTJ (UH Okay) (. .)))
[5],(ROOT (S (ADVP (JJ First) (PP (IN of) (NP (DT all)))) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB believe) (PP (IN in) (NP (NN war))))) (. .)))
[7],"(ROOT (S (CC And) (ADVP (RB then)) (, ,) (NP (DT the) (NNP United) (NNPS States)) (VP (VBZ has) (NP (NP (DT this) (NN attitude)) (PP (IN by) (S (VP (VBG saying) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (S (VP (VB thank) (NP (PRP you)) (PP (IN for) (S (VP (VBG keeping) (NP (PRP us)))))) (NP (NP (PRP$ our) (NN freedom) (CC and) (NN stuff)) (PP (IN like) (NP (DT that)))))))))) (. .)))"
[8],"(ROOT (S (CC And) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (BES 's) (RB all) (ADJP (JJ independent)) (SBAR (IN because) (PRN (, ,) (S (NP (PRP it)) (VP (BES 's))) (, ,)) (S (NP (PRP it)) (VP (VBZ has) (NP (NN nothing) (S (VP (TO to) (VP (VB do) (PP (IN with) (NP (DT the) (NNP United) (NNPS States)))))))))))))) (. .)))"
[6],(ROOT (INTJ (UH Uh-huh) (. .)))
[9],(ROOT (S (NP (PRP You)) (VP (VBD did) (RB n't) (VP (VB gain) (NP (NN anything)) (PP (IN from) (NP (PRP it))))) (. .)))
[11],(ROOT (S (CC And) (NP (PRP it)) (VP (VBD was) (RB n't) (NP (NP (PRP$ our) (NN freedom)) (SBAR (WHNP (WDT that)) (S (NP (PRP you)) (VP (VBD were) (VP (VBG saving))))))) (. .)))
