[0],"(ROOT (SINV (FRAG (INTJ (UH Well))) (, ,) (VP (VBP do) (S (NP (PRP you)) (VP (VB exercise) (ADVP (RB regularly))) (, ,))) (NP (NNP Judy)) (. ?)))"
[1],"(ROOT (S (INTJ (UH Um)) (, ,) (NP (PRP I)) (VP (VBP try) (S (VP (TO to) (VP (VB ride) (NP (NP (DT the) (ADJP (JJ stationary)) (NN bicycle)) (NP (DT every) (NN day)) (QP (RB about) (CD five))))))) (NNS miles)))"
[3],"(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP love) (S (VP (TO to) (VP (VB walk))))) (, ,))))"
[4],"(ROOT (S (SBAR (RB so) (IN if) (S (NP (PRP I)) (VP (VBP have) (NP (DT a) (NN lunch) (NN hour)) (PP (IN with) (NP (JJ nice) (NN weather)))))) (NP (PRP I)) (VP (VP (VBP get) (ADVP (RB out))) (CC and) (, ,) (CC and) (VP (VBP walk))) (. .)))"
[2],(ROOT (INTJ (UH Uh-huh)))
[6],"(ROOT (S (INTJ (UH Well) (, ,) (UH um)) (, ,) (NP (PRP I)) (, ,) (INTJ (UH uh)) (, ,) (NP (NN exercise)) (VP (RB regularly)) (. .)))"
[7],"(ROOT (S (NP (PRP I)) (VP (VBP work) (PP (IN at) (NP (DT a) (NN university)))) (, ,)))"
[5],(ROOT (FRAG (WHNP (WP What)) (PP (IN about) (NP (PRP you))) (. ?)))
"[8, 10]","(ROOT (PRN (CC and) (S (NP (PRP I)) (VP (VBP swim) (NP (NP (RB almost) (DT every) (NN day)) (PP (ADVP (RB upwards)) (IN of) (NP (DT a) (NN mile))))) (, ,))))"
[11],(ROOT (S (CC but) (NP (NNP Washington)) (VP (VBZ is) (NP (NP (CD one)) (PP (IN of) (NP (PRP$ my) (JJ favorite) (NNS places))) (S (VP (TO to) (VP (VB visit)))))) (. .)))
[12],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (PP (NP (PRP$ my) (NN daughter) (NNS lives)) (PP (IN in) (NP (NP (NNP Arlington)) (, ,))))))"
[13],"(ROOT (S (CC and) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (VP (VBP go) (S (VP (TO to) (VP (VB visit) (NP (PRP$ her)))))))) (, ,) (NP (PRP I)) (VP (VBP love) (S (VP (TO to) (VP (VP (VB get) (PRT (IN out)) (PP (IN on) (NP (DT that) (NN bike) (NN trail)))) (, ,) (CC and) (ADVP (DT either)) (VP (VB ride) (NP (DT the) (NN bike)) (PRN (, ,) (INTJ (UH oh)) (, ,)))))))))"
[9],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (NP (RB very) (JJ good)) (. .)))"
[15],(ROOT (INTJ (UH Uh-huh) (. .)))
"[14, 16]","(ROOT (S (INTJ (UH gosh)) (, ,) (NP (PRP you)) (VP (MD can) (VP (VP (VB ride) (NP (DT a) (NN bike)) (ADVP (RB practically) (NP (PDT all) (DT the) (NN way)) (PP (IN to) (NP (NNP Southern) (NNP Virginia))))) (CC or) (ADVP (RB just)) (VP (VP (VB get) (ADVP (RB out))) (CC and) (VP (VB walk) (PRN (, ,) (INTJ (UH uh)) (, ,))) (CC or) (ADVP (RB even)) (VP (VB jog) (NP (DT a) (JJ little)) (, ,) (SBAR (IN although) (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB do) (NP (DT that)) (ADVP (RB regularly)))))))))) (. .)))"
[17],(ROOT (INTJ (UH Uh-huh) (. .)))
[19],"(ROOT (INTJ (UH Yeah) (, ,)))"
[20],"(ROOT (S (S (NP (EX there)) (VP (VBP are))) (, ,) (NP (EX there)) (VP (VBP are) (NP (NP (NNS lots)) (PP (IN of) (NP (NN bike) (NNS paths))))) (. .)))"
