[0],"(ROOT (S (INTJ (UH Okay) (. .)) (VP (VP (UH Uh)) (, ,) (VP (VB let) (S (NP (PRP me)) (VP (VB see))))) (. .)))"
[1],"(ROOT (S (ADVP (RB Unfortunately)) (, ,) (NP (PRP we)) (VP (VBP are) (RB not) (ADJP (JJ much) (PP (IN into) (NP (NN recycling))))) (. .)))"
[3],"(ROOT (S (S (NP (PRP We)) (VP (VBP do) (RB n't))) (, ,) (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB do) (NP (RB enough)))) (. .)))"
[4],(ROOT (S (NP (PRP I)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP do) (RB n't)) (ADVP (RB so))))) (. .)))
[5],"(ROOT (S (NP (NP (FRAG (INTJ (UH Uh)) (, ,) (PP (IN although)))) (PP (RB lately) (S (VP (NP (NP (PRP I)) (SBAR (S (VP (VBP 've) (VP (VBN been)))))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))"
[6],(ROOT (S (NP (NP (DT a) (NN friend)) (PP (IN of) (NP (PRP mine))) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (VBP spend) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN time)))) (PP (IN with)))))) (VP (VBZ does) (VP (VB recycle) (NP (PDT quite) (DT a) (NN bit))))))
[7],"(ROOT (FRAG (CC and) (NP (NP (PRP it)) (SBAR (S (SBAR (BES 's) (, ,) (S (NP (PRP it)) (VP (BES 's)))) (, ,) (NP (PRP it)) (VP (BES 's) (, ,) (INTJ (UH uh)) (, ,) (S (ADJP (JJ interesting) (S (VP (TO to) (VP (VB watch) (NP (NP (DT some)) (PP (IN of) (NP (DT the) (NNS things)))))))) (SBAR (WHNP (WDT that)) (S (NP (PRP she)) (VP (VBZ does)))))))))))"
[2],(ROOT (INTJ (UH Uh-huh) (. .)))
"[8, 10]","(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP she)) (VP (HVS 's) (ADVP (RB almost)) (VP (VBN had) (NP (NP (DT an) (NN impact)) (PP (IN on) (NP (PRP me))))) (, ,) (S (INTJ (UH uh)) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP she)) (VP (VBZ does) (RB n't) (VP (VB say) (NP (NN anything)) (PP (IN to) (NP (PRP me))) (SBAR (WHADVP (WRB when)) (S (S (NP (PRP she)) (VP (VBZ comes) (PP (IN to) (NP (PRP$ my) (NN house))))) (CC but) (S (S (NP (PRP I)) (VP (MD can) (ADVP (RB kind) (RB of)) (VP (VB tell) (SBAR (S (NP (PRP it)) (VP (VBZ bothers) (NP (PRP$ her)) (ADVP (RB so)))))))) (, ,) (ADVP (RB just)) (S (ADVP (RB unconsciously)) (NP (PRP I)) (VP (VBP 've)))))))))) (, ,) (NP (PRP I)) (VP (VBP 've) (VP (VBN stopped) (S (VP (VBG buying) (NP (NP (DT a) (NN lot)) (PP (IN of) (PRN (, ,) (INTJ (UH uh) (, ,) (UH uh)) (, ,)) (NP (NN paper) (NNS plates) (CC and) (NN paper) (NNS cups)))))))))))))))"
[11],(ROOT (S (CC and) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB do) (NP (DT that)) (ADVP (RB anymore)))) (. .)))
[12],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBARQ (WHADVP (WRB why))))) (, ,)))"
[13],"(ROOT (NP (NP (NP (NP (NP (PRP I)) (RB just) (SBAR (S (VP (VBP do) (RB n't))))) (. .) (NP (NP (PRP I)) (ADVP (RB just)))) (PRN (, ,) (ADVP (RB just)) (PP (IN from) (NP (NN socializing))))) (PP (IN with) (NP (PRP$ her)))))"
[9],X
[15],"(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBP do) (NP (PRP you)) (VP (PRN (, ,) (INTJ (INTJ (WRB how)) (, ,) (INTJ (UH uh))) (, ,)) (VBZ is) (NP (NP (NN recycling)) (VP (VBN done) (PP (IN in) (NP (PRP$ your) (NN community))))))) (. ?)))"
[14],(ROOT (FRAG (ADVP (RB so)) (. .)))
[17],"(ROOT (FRAG (NP (NP (NP (PRP It)) (ADVP (RB really))) (, ,) (NP (NP (PRP it)) (PRN (, ,) (S (NP (EX there)) (VP (BES 's) (RB not) (NP (DT a) (JJ whole) (NN lot)))) (, ,))))))"
[18],(ROOT (S (NP (EX there)) (ADVP (RB really)) (VP (VBZ is) (RB n't)) (. .)))
[19],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP I)) (VP (VBP know) (SBAR (S (PP (IN in) (NP (NP (NP (PRP$ my) (NN mother) (POS 's)) (NN neighborhood)) (PP (IN in) (NP (NP (NNP San) (NNP Antonio)) (, ,) (NP (DT each)))))) (, ,) (NP (DT each) (NN house)) (VP (VBZ has))))) (, ,)))"
[16],"(ROOT (FRAG (PP (VBZ Is)) (, ,)))"
[20],"(ROOT (S (NP (PRP they)) (VP (VBP 're) (PRN (, ,) (S (NP (PRP they)) (VP (VBP 're) (VP (VBN given) (NP (CD three) (NNS baskets)))))))))"
[21],(ROOT (INTJ (UH Uh-huh) (. .)))
[22],(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBP put) (NP (PRP them)) (PP (RB out) (IN on) (NP (NP (DT a) (JJ certain) (NN day)) (PP (IN of) (NP (DT the) (NN week)))))))))
[24],"(ROOT (PRN (CC and) (S (NP (NP (DT each)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (NN home)))) (VP (VBZ does) (VP (VB participate))))))"
