[0],X
[2],"(ROOT (INTJ (INTJ (UH Well)) (, ,) (INTJ (UH uh) (, ,) (UH no))))"
[3],"(ROOT (S (S (NP (PRP I)) (VP (XX don-))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VP (VB get) (NP (ADJP (RB as) (JJ much)) (NN exercise)) (PP (IN as) (NP (PRP I))) (, ,) (SBAR (SBAR (IN as) (S (NP (PRP I)) (VP (MD should) (PP (IN as))))) (, ,) (CC or) (SBAR (IN as) (S (NP (PRP I)) (VP (MD would) (PP (IN like) (PP (IN to)))))))) (, ,) (FRAG (INTJ (UH uh) (, ,) (UH uh)) (, ,) (NP (DT these) (NNS days))))) (. .)))"
[4],"(ROOT (S (NP (PRP I)) (VP (, ,))))"
[5],(ROOT (S (VP (VBZ seems) (S (VP (TO to) (VP (VB be) (PP (TO to) (ADJP (JJ easy))) (S (VP (TO to) (VP (VB get) (ADJP (JJ busy)) (PP (IN with) (NP (JJ other) (NNS things)))))))))) (. .)))
[6],"(ROOT (PRN (S (S (INTJ (UH Uh)) (, ,) (NP (PRP I)) (VP (VBP have) (, ,) (PP (PP (IN in) (NP (DT the) (NN past))) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (VP (VBN jogged) (ADVP (CC and)))))) (, ,) (ADVP (CC and)) (S (VP (VB run)))) (, ,)))"
[7],"(ROOT (S (NP (NP (NP (ADVP (CC and)) (DT every)) (, ,) (NP (DT every) (NNP January))) (CC and) (NP (NP (DT every) (NNP September)) (, ,) (NP (PRP I)))) (VP (VBP start) (PRT (RP out)) (ADVP (RB again)))))"
[1],(ROOT (S (NP (PRP You)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (NP (JJ first)))))) (. .)))
[8],(ROOT (S (CC and) (ADVP (RB then)) (NP (PRP it)) (VP (VBZ tapers) (PRT (RP off))) (. .)))
[9],(ROOT (INTJ (UH Really) (. ?)))
[11],"(ROOT (INTJ (INTJ (UH Well)) (, ,) (INTJ (UH yeah) (, ,))))"
[12],(ROOT (S (NP (PRP I)) (VP (VBP do) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN exercise))))) (. .)))
[13],"(ROOT (S (INTJ (UH Right)) (INTJ (UH now)) (, ,) (NP (PRP I)) (VP (VBP 'm) (PP (IN into) (NP (NP (NN jazzercise)) (, ,) (SBAR (WHNP (WDT which)) (S (NP (PRP I)) (ADVP (RB absolutely)) (VP (VBP love))))))) (. .)))"
[14],"(ROOT (SINV (FRAG (INTJ (UH Uh))) (VP (PRN (, ,) (S (NP (PRP I)) (VP (VBD started) (ADVP (NP (RB about) (CD two) (NNS years)) (RB ago)) (PP (IN because) (NP (PRP I)))))) (VBD gained) (NP (NP (DT some) (NN weight)) (PP (IN over) (NP (DT the) (JJ past))))) (NP (JJ few) (NNS years))))"
[10],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (NP (NP (WP what)) (PP (IN about) (NP (PRP you)))) (. ?)))"
