swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KC9.xml,KC9RE018,014602,0,,A,1,1,Good Morning  --,good/AJ0 morning/NN1 ,
K/KC/KC9.xml,KC9RE018,014602,1,,A,1,2,--could you tell me where Prima are?,could/VM0 you/PNP tell/VVI i/PNP where/AVQ prima/NP0 be/VBB ?/PUN ,
K/KC/KC9.xml,KC9RE018,014602,2,,B,2,1,Prima?,prima/NN1-NP0 ?/PUN ,
K/KC/KC9.xml,KC9RE018,014602,3,,A,3,1,Prima.,prima/NN1-NP0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,4,,B,4,1,This is Prima.,this/DT0 be/VBZ prima/NP0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,5,,A,5,1,Is it you?,be/VBZ it/PNP you/PNP ?/PUN ,
K/KC/KC9.xml,KC9RE018,014602,6,,B,6,1,Yes.,yes/ITJ ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,7,,A,7,1,It's usually on the doors.,it/PNP be/VBZ usually/AV0 on/PRP the/AT0 door/NN2 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,8,,B,8,1,Erm it's a  (()) is it  (()) or,erm/UNC it/PNP be/VBZ a/AT0 be/VBZ it/PNP or/CJC ,
K/KC/KC9.xml,KC9RE018,014602,9,,A,9,1,No it's returning a  --,no/ITJ it/PNP be/VBZ return/VVG a/AT0 ,
K/KC/KC9.xml,KC9RE018,014602,10,,A,9,2,--a gizmo  --,a/AT0 gizmo/NN1 ,
K/KC/KC9.xml,KC9RE018,014602,11,,A,9,3,--I'll go t- --,i/PNP will/VM0 go/VVI t/UNC ,
K/KC/KC9.xml,KC9RE018,014602,12,,A,9,4,--(()) yesterday,yesterday/AV0 ,
K/KC/KC9.xml,KC9RE018,014602,13,,B,10,1,Right erm,right/AV0 erm/UNC ,
K/KC/KC9.xml,KC9RE018,014602,14,,A,11,1,and since I live in <<REDACTED (address)>> ,and/CJC since/CJS i/PNP live/VVB in/AVP-PRP ,
K/KC/KC9.xml,KC9RE018,014602,15,,B,12,1,Yeah,yeah/ITJ ,
K/KC/KC9.xml,KC9RE018,014602,16,,A,13,1,instead of sending it through the post at Christmas I thought I'd bring it.,[instead/AV0 of/PRF]/PRP send/VVG it/PNP through/PRP the/AT0 post/NN1 at/PRP christmas/NN1 i/PNP think/VVD i/PNP would/VM0 bring/VVI it/PNP ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,17,,B,14,1,Right  --,right/AV0 ,
K/KC/KC9.xml,KC9RE018,014602,18,,B,14,2,--okay  --,okay/AV0 ,
K/KC/KC9.xml,KC9RE018,014602,19,,B,14,3,"--I'm not quite sure who you've gotta see, but erm  --","i/PNP be/VBB not/XX0 quite/AV0 sure/AJ0 who/PNQ you/PNP have/VHB get/VVN ta/TO0 see/VVI ,/PUN but/CJC erm/UNC ",
K/KC/KC9.xml,KC9RE018,014602,20,,B,14,4,--if we go back round that way  --,if/CJS we/PNP go/VVB back/AVP round/PRP that/DT0 way/NN1 ,
K/KC/KC9.xml,KC9RE018,014602,21,,B,14,5,--it's only so you ,it/PNP be/VBZ only/AV0-AJ0 so/CJS you/PNP ,
K/KC/KC9.xml,KC9RE018,014602,22,,B,14,6,It's ever so cold out there.,it/PNP be/VBZ [ever/AV0 so/AV0]/AV0 cold/AJ0 out/AVP-PRP there/AV0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,23,,B,14,7,I know.,i/PNP know/VVB ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,24,,A,15,1,No I just couldn't see the name Prima actually just ,no/ITJ i/PNP just/AV0 could/VM0 not/XX0 see/VVI the/AT0 name/NN1 prima/NP0-NN1 actually/AV0 just/AV0 ,
K/KC/KC9.xml,KC9RE018,014602,25,,B,16,1,"Alright, alright, who's going.","alright/AV0 ,/PUN alright/AV0 ,/PUN who/PNQ be/VBZ go/VVG ./PUN ",
K/KC/KC9.xml,KC9RE018,014602,26,,A,17,1,'till I saw the van.,'till/VVB-NN1 i/PNP see/VVD the/AT0 van/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,27,,B,18,1,Right.,right/AV0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,28,,A,19,1,It really is cold  --,it/PNP really/AV0 be/VBZ cold/AJ0 ,
K/KC/KC9.xml,KC9RE018,014602,29,,A,19,2,--it keeps trying to freeze again doesn't it?,it/PNP keep/VVZ try/VVG to/TO0 freeze/VVI again/AV0 do/VDZ not/XX0 it/PNP ?/PUN ,
K/KC/KC9.xml,KC9RE018,014602,30,,B,20,1,I know  --,i/PNP know/VVB ,
K/KC/KC9.xml,KC9RE018,014602,31,,B,20,2,--(()) ,,
K/KC/KC9.xml,KC9RE018,014602,32,,A,21,1,That's right  --,that/DT0 be/VBZ right/AJ0 ,
K/KC/KC9.xml,KC9RE018,014602,33,,A,21,2,--just walk the dog and   (()) --,just/AV0 walk/VVB the/AT0 dog/NN1 and/CJC ,
K/KC/KC9.xml,KC9RE018,014602,34,,A,21,3,--don't you ,do/VDB not/XX0 you/PNP ,
K/KC/KC9.xml,KC9RE018,014602,35,,B,22,1,round here this is the,round/AVP-PRP here/AV0 this/DT0 be/VBZ the/AT0 ,
K/KC/KC9.xml,KC9RE018,014602,36,,A,23,1,Can't see anything that says Prima,can/VM0 not/XX0 see/VVI anything/PNI that/CJT say/VVZ prima/NP0 ,
K/KC/KC9.xml,KC9RE018,014602,37,,B,24,1,Er    --,er/UNC ,
K/KC/KC9.xml,KC9RE018,014602,38,,B,24,2,--(()) --,,
K/KC/KC9.xml,KC9RE018,014602,39,,B,24,3,--that's it  --,that/DT0 be/VBZ it/PNP ,
K/KC/KC9.xml,KC9RE018,014602,40,,B,24,4,--only a very small one though  <laugh> ,only/AV0 a/AT0 very/AV0 small/AJ0 one/PNI though/AV0 ,
K/KC/KC9.xml,KC9RE018,014602,41,,A,25,1,Oh it does too!--,oh/ITJ it/PNP do/VDZ too/AV0 !/PUN ,
K/KC/KC9.xml,KC9RE018,014602,42,,A,25,2,"--be- well being a bit low down, you see, you can't see the cars.","be/UNC well/AV0 be/VBG [a/AT0 bit/NN1]/AV0 low/AJ0 down/AVP ,/PUN you/PNP see/VVB ,/PUN you/PNP can/VM0 not/XX0 see/VVI the/AT0 car/NN2 ./PUN ",
K/KC/KC9.xml,KC9RE018,014602,43,,B,26,1,<laugh> I have the same trouble.,i/PNP have/VHB the/AT0 same/DT0 trouble/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,44,,A,27,1,Thank you very much.,thank/VVB you/PNP very/AV0 much/AV0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,45,,B,28,1,Let me just ask Gill  --,let/VVB i/PNP just/AV0 ask/VVI gill/NP0 ,
K/KC/KC9.xml,KC9RE018,014602,46,,B,28,2,--see if she knows about it.,see/VVB if/CJS she/PNP know/VVZ about/PRP it/PNP ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,47,,A,29,1,Hello I spo- ,hello/ITJ i/PNP spo/UNC ,
K/KC/KC9.xml,KC9RE018,014602,48,,B,30,1,Is it an (()) ?,be/VBZ it/PNP an/AT0 ?/PUN ,
K/KC/KC9.xml,KC9RE018,014602,49,,A,31,1,That's right  --,that/DT0 be/VBZ right/AJ0 ,
K/KC/KC9.xml,KC9RE018,014602,50,,A,31,2,"--yes I spoke to someone yesterday on the phone and they said to pop it in, since I lived so close.","yes/ITJ i/PNP speak/VVD to/PRP someone/PNI yesterday/AV0 on/PRP the/AT0 phone/NN1 and/CJC they/PNP say/VVD to/TO0 pop/VVI it/PNP in/AVP-PRP ,/PUN since/CJS i/PNP live/VVD so/AV0 close/AJ0 ./PUN ",
K/KC/KC9.xml,KC9RE018,014602,51,,B,32,1,Right.,right/AV0 ./PUN ,
K/KC/KC9.xml,KC9RE018,014602,52,,A,33,1,Seemed silly to send it by post  --,seem/VVD silly/AJ0 to/TO0 send/VVI it/PNP by/PRP post/NN1 ,
K/KC/KC9.xml,KC9RE018,014602,53,,A,33,2,--I ,i/PNP ,
K/KC/KC9.xml,KC9RE018,014602,54,,B,34,1,(()) ,,
K/KC/KC9.xml,KC9RE018,014602,55,,B,34,2,(()) ,,
