swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBK.xml,KBKRE01H,002217,0,,A,1,1,"In Belgium, Netherlands and Luxembourg, drivers will have to use dipped headlights in daylight from nineteen ninety two.","in/PRP belgium/NP0 ,/PUN netherlands/NP0 and/CJC luxembourg/NP0 ,/PUN driver/NN2 will/VM0 have/VHI to/TO0 use/VVI dip/VVN-AJ0 headlight/NN2 in/PRP daylight/NN1 from/PRP nineteen/CRD ninety/CRD two/CRD ./PUN",
K/KB/KBK.xml,KBKRE01H,002217,1,,B,2,1,Where in Luxembourg did you say?,where/AVQ-CJS in/PRP luxembourg/NP0 do/VDD you/PNP say/VVI ?/PUN,
K/KB/KBK.xml,KBKRE01H,002217,2,,A,3,1,"(()) Belgium, Netherlands, Luxembourg.","belgium/NP0 ,/PUN netherlands/NP0 ,/PUN luxembourg/NP0 ./PUN",
K/KB/KBK.xml,KBKRE01H,002217,3,,B,4,1,Head- headlights in daylight.,head/UNC headlight/NN2 in/PRP daylight/NN1 ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,4,,A,5,1,In daylight.,in/PRP daylight/NN1 ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,5,,A,5,2,"It's, it's very normal in Scandinavia, most drivers there use their dipped headlights in daylight.","it/PNP be/VBZ ,/PUN it/PNP be/VBZ very/AV0 normal/AJ0 in/PRP scandinavia/NP0 ,/PUN most/DT0 driver/NN2 there/AV0 use/VVB they/DPS dipped/AJ0 headlight/NN2 in/PRP daylight/NN1 ./PUN",
K/KB/KBK.xml,KBKRE01H,002217,6,,B,6,1,"Well yes, we all know they live in the land of the midnight sun when it's dark all the time.","well/AV0 yes/ITJ ,/PUN we/PNP all/DT0 know/VVB they/PNP live/VVB in/PRP the/AT0 land/NN1 of/PRF the/AT0 midnight/NN1 sun/NN1 when/CJS it/PNP be/VBZ dark/AJ0 all/DT0 the/AT0 time/NN1 ./PUN",
K/KB/KBK.xml,KBKRE01H,002217,7,,A,7,1,"No, they, they're not talking about that , not talking about that.","no/ITJ ,/PUN they/PNP ,/PUN they/PNP be/VBB not/XX0 talk/VVG about/PRP that/DT0 ,/PUN not/XX0 talk/VVG about/PRP that/DT0 ./PUN",
K/KB/KBK.xml,KBKRE01H,002217,8,,B,8,1,Oh you'll be happy darling.,oh/ITJ you/PNP will/VM0 be/VBI happy/AJ0 darling/NN1 ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,9,,A,9,1,Sure.,sure/AV0 ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,10,,A,9,2,Mind you anybody would think that I sold headlights.,mind/VVB you/PNP anybody/PNI would/VM0 think/VVI that/CJT i/PNP sell/VVD headlight/NN2 ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,11,,B,10,1,Probably do that's why.,probably/AV0 do/VDB that/DT0 be/VBZ why/AVQ ./PUN,
K/KB/KBK.xml,KBKRE01H,002217,12,,A,11,1,"Ah yes, that's right, I'm not going to tell you about it.","ah/ITJ yes/ITJ ,/PUN that/DT0 be/VBZ right/AJ0 ,/PUN i/PNP be/VBB not/XX0 go/VVG to/TO0 tell/VVI you/PNP about/PRP it/PNP ./PUN",
