swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBK.xml,KBKRE073,003012,0,,A,1,1,"I didn't know the Ethiopians had an imperial family, I suppose it was Haile Selassie's relatives is it?","i/PNP do/VDD not/XX0 know/VVI the/AT0 ethiopian/NN2 have/VHD an/AT0 imperial/AJ0 family/NN1 ,/PUN i/PNP suppose/VVB it/PNP be/VBD haile/NP0 selassie/NP0 's/POS relative/NN2 be/VBZ it/PNP ?/PUN ",
K/KB/KBK.xml,KBKRE073,003012,1,,B,2,1,Mhm  --,mhm/ITJ ,
K/KB/KBK.xml,KBKRE073,003012,2,,B,2,2,--that's right   <yawn> --,that/DT0 be/VBZ right/AJ0 ,
K/KB/KBK.xml,KBKRE073,003012,3,,B,2,3,--yes some of the women were locked up for fifteen years.,yes/ITJ some/DT0 of/PRF the/AT0 woman/NN2 be/VBD lock/VVN up/AVP for/PRP fifteen/CRD year/NN2 ./PUN ,
K/KB/KBK.xml,KBKRE073,003012,4,,A,3,1,Really   --,really/AV0 ,
K/KB/KBK.xml,KBKRE073,003012,5,,A,3,2,--(()) do to you.,do/VDB to/PRP you/PNP ./PUN ,
K/KB/KBK.xml,KBKRE073,003012,6,,B,4,1,<yawn> ,,
K/KB/KBK.xml,KBKRE073,003012,7,,A,5,1,Some kind of brain.,some/DT0 kind/NN1 of/PRF brain/NN1 ./PUN ,
K/KB/KBK.xml,KBKRE073,003012,8,,B,6,1,Not enough of it is the conclusion there.,not/XX0 enough/DT0 of/PRF it/PNP be/VBZ the/AT0 conclusion/NN1 there/AV0 ./PUN ,
K/KB/KBK.xml,KBKRE073,003012,9,,A,7,1,(()) ,,
