swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KCN.xml,KCNRE018,027408,0,,A,1,1,Oh they're used to it then.,oh/ITJ they/PNP be/VBB used/AJ0 to/PRP it/PNP then/AV0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,1,,B,2,1,Oh what are they all cooking?,oh/ITJ what/DTQ be/VBB they/PNP all/DT0 cook/VVG-NN1 ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,2,,A,3,1,(()) sold in the shop I expect.,sell/VVN in/PRP the/AT0 shop/NN1 i/PNP expect/VVB ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,3,,B,4,1,(()) the rubber trees is it?,the/AT0 rubber/AJ0-NN1 tree/NN2 be/VBZ it/PNP ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,4,,A,5,1,Mm.,mm/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,5,,B,6,1,Or  (()) ,or/CJC ,
K/KC/KCN.xml,KCNRE018,027408,6,,A,7,1,"Look there, he's just chipping round the bark.","look/VVB there/AV0 ,/PUN he/PNP be/VBZ just/AV0 chip/VVG round/PRP-AVP the/AT0 bark/NN1 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,7,,A,7,2,(()) er sap out of the bark.,er/UNC sap/VVB-NN1 [out/AVP of/PRF]/PRP the/AT0 bark/NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,8,,A,7,3,(()) running out.,run/VVG out/AVP ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,9,,B,8,1,Rubber.,rubber/AJ0-NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,10,,B,8,2,That'd kill a tree won't it?,that/DT0 would/VM0 kill/VVI a/AT0 tree/NN1 will/VM0 not/XX0 it/PNP ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,11,,A,9,1,No.,no/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,12,,A,9,2,No.,no/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,13,,A,9,3,"They only just touch the bark, they don't cut the trees.","they/PNP only/AV0 just/AV0 touch/VVB the/AT0 bark/NN1 ,/PUN they/PNP do/VDB not/XX0 cut/VVI the/AT0 tree/NN2 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,14,,B,10,1,Yeah but if you run the sap all out.,yeah/ITJ but/CJC if/CJS you/PNP run/VVB the/AT0 sap/NN1 all/DT0 out/AVP ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,15,,A,11,1,Well er the tree makes the sap.,well/AV0 er/UNC the/AT0 tree/NN1 make/VVZ the/AT0 sap/NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,16,,A,11,2,It's a rubber tree.,it/PNP be/VBZ a/AT0 rubber/AJ0-NN1 tree/NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,17,,B,12,1,It doesn't look like a rubber tree  (()) ,it/PNP do/VDZ not/XX0 look/VVI like/PRP a/AT0 rubber/AJ0-NN1 tree/NN1 ,
K/KC/KCN.xml,KCNRE018,027408,18,,A,13,1,"Well it isn't it isn't rubber, it's just a resin that converts.","well/AV0 it/PNP be/VBZ not/XX0 it/PNP be/VBZ not/XX0 rubber/AJ0 ,/PUN it/PNP be/VBZ just/AV0 a/AT0 resin/NN1 that/CJT convert/VVZ-NN2 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,19,,A,13,2,It's converted to rubber.,it/PNP have/VHZ convert/VVN to/PRP rubber/NN1-AJ0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,20,,B,14,1,Yeah but it didn't look like a rubber tree.,yeah/ITJ but/CJC it/PNP do/VDD not/XX0 look/VVI like/PRP a/AT0 rubber/AJ0-NN1 tree/NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,21,,B,14,2,Wonder if Margaret's packed?,wonder/VVB-NN1 if/CJS margaret/NP0 have/VHZ pack/VVN-AJ0 ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,22,,A,15,1,No.,no/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,23,,A,15,2,Margaret packed?,margaret/NP0 pack/VVD ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,24,,A,15,3,No.,no/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,25,,B,16,1,<yawn> Well who's she gonna get to pack?,well/AV0 who/PNQ be/VBZ she/PNP gon/VVG na/TO0 get/VVI to/TO0 pack/VVI ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,26,,A,17,1,(()) I'm certain.,i/PNP be/VBB certain/AJ0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,27,,A,17,2,"John always used to, I don't know whether he's still","john/NP0 always/AV0 used/VM0 to/TO0 ,/PUN i/PNP do/VDB not/XX0 know/VVI whether/CJS he/PNP be/VBZ still/AJ0 ",
K/KC/KCN.xml,KCNRE018,027408,28,,B,18,1,John or Richard.,john/NP0 or/CJC richard/NP0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,29,,B,18,2,But you never hear them er about them do you?,but/CJC you/PNP never/AV0 hear/VVB they/PNP er/UNC about/PRP they/PNP do/VDB you/PNP ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,30,,A,19,1,"No, John is her  --","no/ITJ ,/PUN john/NP0 be/VBZ she/DPS ",
K/KC/KCN.xml,KCNRE018,027408,31,,A,19,2,--friend of er  --,friend/NN1 of/PRF er/UNC ,
K/KC/KCN.xml,KCNRE018,027408,32,,A,19,3,--oh I don't  --,oh/ITJ i/PNP do/VDB not/XX0 ,
K/KC/KCN.xml,KCNRE018,027408,33,,A,19,4,--friend of what's his name  --,friend/NN1 of/PRF what/DTQ be/VBZ he/DPS name/NN1 ,
K/KC/KCN.xml,KCNRE018,027408,34,,A,19,5,"--her husband, Margaret's husband.","she/DPS husband/NN1 ,/PUN margaret/NP0 's/POS husband/NN1 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,35,,B,20,1,Oh.,oh/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,36,,A,21,1,Harry.,harry/NP0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,37,,B,22,1,Does she ever see him now?,do/VDZ she/PNP ever/AV0 see/VVI he/PNP now/AV0 ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,38,,A,23,1,Occasionally.,occasionally/AV0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,39,,A,23,2,The- they don't have anything er she won't talk to him.,the/UNC they/PNP do/VDB not/XX0 have/VHI anything/PNI er/UNC she/PNP will/VM0 not/XX0 talk/VVI to/PRP he/PNP ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,40,,A,23,3,"She, you know  --","she/PNP ,/PUN you/PNP know/VVB ",
K/KC/KCN.xml,KCNRE018,027408,41,,A,23,4,--but  --,but/CJC ,
K/KC/KCN.xml,KCNRE018,027408,42,,A,23,5,"--time of day sort of thing, a few words.","time/NN1 of/PRF day/NN1 sort/NN1 of/PRF thing/NN1 ,/PUN a/AT0 few/DT0 word/NN2 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,43,,A,23,6,(()) They live a good way apart.,they/PNP live/VVB a/AT0 good/AJ0 way/NN1 apart/AV0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,44,,B,24,1,Mm.,mm/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,45,,A,25,1,I oh a long long way apart.,i/PNP oh/ITJ a/AT0 long/AJ0 long/AJ0 way/NN1 apart/AV0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,46,,A,25,2,"I think, I'm not sure  --","i/PNP think/VVB ,/PUN i/PNP be/VBB not/XX0 sure/AJ0 ",
K/KC/KCN.xml,KCNRE018,027408,47,,A,25,3,--but he's down near erm  --,but/CJC he/PNP be/VBZ down/AVP near/AV0 erm/UNC ,
K/KC/KCN.xml,KCNRE018,027408,48,,A,25,4,--is it Los Angeles or er San Francisco?--,be/VBZ it/PNP los/NP0 angeles/NP0 or/CJC er/UNC san/NP0 francisco/NP0 ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,49,,A,25,5,--(()) very often.,very/AV0 often/AV0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,50,,A,25,6,But they have met.,but/CJC they/PNP have/VHB meet/VVN ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,51,,B,26,1,Ooh   --,ooh/ITJ ,
K/KC/KCN.xml,KCNRE018,027408,52,,B,26,2,--(()) isn't it?,be/VBZ not/XX0 it/PNP ?/PUN ,
K/KC/KCN.xml,KCNRE018,027408,53,,A,27,1,Mm.,mm/ITJ ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,54,,A,27,2,Chinese.,chinese/AJ0-NN1 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,55,,A,27,3,Don't hear much about China.,do/VDB not/XX0 hear/VVI much/DT0 about/PRP china/NP0 ./PUN ,
K/KC/KCN.xml,KCNRE018,027408,56,,A,27,4,"And that's only what somebody, somebody has brought out and put together like.","and/CJC that/DT0 be/VBZ only/AV0 what/DTQ somebody/PNI ,/PUN somebody/PNI have/VHZ bring/VVN out/AVP and/CJC put/VVB together/AV0 like/AV0 ./PUN ",
K/KC/KCN.xml,KCNRE018,027408,57,,A,27,5,It's not er  --,it/PNP be/VBZ not/XX0 er/UNC ,
K/KC/KCN.xml,KCNRE018,027408,58,,A,27,6,--official news.,official/AJ0 news/NN1 ./PUN ,
