swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KD/KDA.xml,KDARE01H,012304,0,,A,1,1,"I tell you what, this even picks up the girl over the tannoy.","i/PNP tell/VVB you/PNP what/DTQ ,/PUN this/DT0 even/AV0 pick/VVZ up/AVP-PRP the/AT0 girl/NN1 over/PRP the/AT0 tannoy/NN1 ./PUN ",
K/KD/KDA.xml,KDARE01H,012304,1,,B,2,1,Really?,really/AV0 ?/PUN ,
K/KD/KDA.xml,KDARE01H,012304,2,,A,3,1,Yeah.,yeah/ITJ ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,3,,A,3,2,--,,
K/KD/KDA.xml,KDARE01H,012304,4,,A,3,3,--You can actually hear what she's saying.,you/PNP can/VM0 actually/AV0 hear/VVI what/DTQ she/PNP be/VBZ say/VVG ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,5,,B,4,1,So it must have one of those self-adjusting microphones.,so/AV0 it/PNP must/VM0 have/VHI one/CRD of/PRF those/DT0 self-adjusting/AJ0 microphone/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,6,,B,4,2,Self-levelling  --,self-levelling/AJ0-NN1 ,
K/KD/KDA.xml,KDARE01H,012304,7,,B,4,3,--(()) ,,
K/KD/KDA.xml,KDARE01H,012304,8,,A,5,1,Oh my life!,oh/ITJ i/DPS life/NN1 !/PUN ,
K/KD/KDA.xml,KDARE01H,012304,9,,B,6,1,Yeah.,yeah/ITJ ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,10,,B,6,2,--,,
K/KD/KDA.xml,KDARE01H,012304,11,,B,6,3,--(()) deck shoes.,deck/NN1 shoe/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,12,,A,7,1,Plimsolls!,plimsoll/NN2 !/PUN ,
K/KD/KDA.xml,KDARE01H,012304,13,,B,8,1,Deck shoes.,deck/NN1 shoe/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,14,,A,9,1,Plimsolls.,plimsoll/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,15,,B,10,1,Deck shoes.(()) ,deck/NN1 shoe/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,16,,A,11,1,They're sort of plimsolls aren't they?,they/PNP be/VBB sort/NN1 of/PRF plimsoll/NN2 be/VBB not/XX0 they/PNP ?/PUN ,
K/KD/KDA.xml,KDARE01H,012304,17,,A,11,2,Fucking hell ,fucking/AJ0 hell/NN1 ,
K/KD/KDA.xml,KDARE01H,012304,18,,B,12,1,No .,no/ITJ ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,19,,B,12,2,Deck shoes.,deck/NN1 shoe/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,20,,B,12,3,--,,
K/KD/KDA.xml,KDARE01H,012304,21,,B,12,4,--Everyone wears deck shoes but no-one wears plimsolls.,everyone/PNI wear/VVZ deck/NN1 shoe/NN2 but/CJC no-one/PNI wear/VVZ plimsoll/NN2 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,22,,B,12,5,--,,
K/KD/KDA.xml,KDARE01H,012304,23,,B,12,6,--It's a fierce old colour that old boy.,it/PNP be/VBZ a/AT0 fierce/AJ0 old/AJ0 colour/NN1 that/DT0 old/AJ0 boy/NN1 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,24,,A,13,1,<laugh> ,,
K/KD/KDA.xml,KDARE01H,012304,25,,B,14,1,Very old.,very/AV0 old/AJ0 ./PUN ,
K/KD/KDA.xml,KDARE01H,012304,26,,B,14,2,I've had them about two years and never really worn them.,i/PNP have/VHB have/VHN they/PNP about/AV0 two/CRD year/NN2 and/CJC never/AV0 really/AV0 wear/VVN they/PNP ./PUN ,
