swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KC9.xml,KC9RE00M,014301,0,,A,1,1,No leave her.,no/ITJ leave/VVB she/PNP ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,1,,A,1,2,She may not want you.,she/PNP may/VM0 not/XX0 want/VVI you/PNP ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,2,,A,1,3,--,,
K/KC/KC9.xml,KC9RE00M,014301,3,,A,1,4,--She may not want you Rocket.,she/PNP may/VM0 not/XX0 want/VVI you/PNP rocket/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,4,,A,1,5,--,,
K/KC/KC9.xml,KC9RE00M,014301,5,,A,1,6,--Come on.,come/VVB on/AVP ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,6,,A,1,7,Come on <whistling> .,come/VVB on/AVP ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,7,,A,1,8,--,,
K/KC/KC9.xml,KC9RE00M,014301,8,,A,1,9,--She's lovely isn't she?,she/PNP be/VBZ lovely/AJ0 be/VBZ not/XX0 she/PNP ?/PUN ,
K/KC/KC9.xml,KC9RE00M,014301,9,,B,2,1,Come on Domino.,come/VVB on/AVP domino/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,10,,B,2,2,--,,
K/KC/KC9.xml,KC9RE00M,014301,11,,B,2,3,--You have to watch him he's going deaf,you/PNP have/VHB to/TO0 watch/VVI he/PNP he/PNP be/VBZ go/VVG deaf/AJ0 ,
K/KC/KC9.xml,KC9RE00M,014301,12,,A,3,1,Ah!,ah/ITJ !/PUN ,
K/KC/KC9.xml,KC9RE00M,014301,13,,B,4,1,and blind.,and/CJC blind/AJ0 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,14,,B,4,2,And he wanders off ,and/CJC he/PNP wander/VVZ off/AVP-PRP ,
K/KC/KC9.xml,KC9RE00M,014301,15,,A,5,1,Oh yes you ,oh/ITJ yes/ITJ you/PNP ,
K/KC/KC9.xml,KC9RE00M,014301,16,,B,6,1,in the completely wrong direction if I'm not careful.,in/PRP the/AT0 completely/AV0 wrong/AJ0 direction/NN1 if/CJS i/PNP be/VBB not/XX0 careful/AJ0 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,17,,A,7,1,Yeah you told me he was having a bit of  --,yeah/ITJ you/PNP tell/VVD i/PNP he/PNP be/VBD have/VHG a/AT0 bit/NN1 of/PRF ,
K/KC/KC9.xml,KC9RE00M,014301,18,,A,7,2,--trouble.,trouble/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,19,,A,7,3,Course they see with their noses a lot don't they?,course/AV0 they/PNP see/VVB with/PRP they/DPS nose/NN2 [a/AT0 lot/NN1]/AV0 do/VDB not/XX0 they/PNP ?/PUN ,
K/KC/KC9.xml,KC9RE00M,014301,20,,B,8,1,Yeah.,yeah/ITJ ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,21,,B,8,2,Come on!,come/VVB on/AVP !/PUN ,
K/KC/KC9.xml,KC9RE00M,014301,22,,A,9,1,He's a beautiful  --,he/PNP be/VBZ a/AT0 beautiful/AJ0 ,
K/KC/KC9.xml,KC9RE00M,014301,23,,A,9,2,--beautiful feathering.,beautiful/AJ0 feathering/NN1 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,24,,B,10,1,He's due for a trim but it's a bit cold really.,he/PNP be/VBZ due/AJ0 for/PRP a/AT0 trim/AJ0-NN1 but/CJC it/PNP be/VBZ [a/AT0 bit/NN1]/AV0 cold/AJ0 really/AV0 ./PUN ,
K/KC/KC9.xml,KC9RE00M,014301,25,,B,10,2,I must erm ,i/PNP must/VM0 erm/UNC ,
K/KC/KC9.xml,KC9RE00M,014301,26,,A,11,1,<laugh> oh  --,oh/ITJ ,
K/KC/KC9.xml,KC9RE00M,014301,27,,A,11,2,--yes.,yes/ITJ ./PUN ,
