swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KD/KDE.xml,KDERE030,007604,0,,A,1,1,"Drill, extension, steps  <bang> brackets and a pen or pencil.","drill/VVB-NN1 ,/PUN extension/NN1 ,/PUN step/NN2 bracket/NN2 and/CJC a/AT0 pen/NN1 or/CJC pencil/NN1 ./PUN ",
K/KD/KDE.xml,KDERE030,007604,1,,A,1,2,Now providing I've got all that I can be doing some while you you've gone.,now/AV0 providing/CJS i/PNP have/VHB get/VVN all/DT0 that/CJT i/PNP can/VM0 be/VBI do/VDG some/DT0 while/CJS you/PNP you/PNP have/VHB go/VVN ./PUN ,
K/KD/KDE.xml,KDERE030,007604,2,,B,2,1,Yeah well I'll be gone  --,yeah/ITJ well/AV0 i/PNP will/VM0 be/VBI go/VVN ,
K/KD/KDE.xml,KDERE030,007604,3,,B,2,2,--sort of half an hour.,sort/NN1 of/PRF half/DT0 an/AT0 hour/NN1 ./PUN ,
K/KD/KDE.xml,KDERE030,007604,4,,A,3,1,Mm.,mm/ITJ ./PUN ,
K/KD/KDE.xml,KDERE030,007604,5,,A,3,2,<banging> --,,
K/KD/KDE.xml,KDERE030,007604,6,,A,3,3,--So you're going in half an hour.,so/AV0 you/PNP be/VBB go/VVG in/PRP-AVP half/DT0 an/AT0 hour/NN1 ./PUN ,
K/KD/KDE.xml,KDERE030,007604,7,,B,4,1,"Yeah, then I'll be gone for half an hour.","yeah/ITJ ,/PUN then/AV0 i/PNP will/VM0 be/VBI go/VVN for/PRP half/DT0 an/AT0 hour/NN1 ./PUN ",
K/KD/KDE.xml,KDERE030,007604,8,,A,5,1,Alright then  (()) half an hour to get (()) .,alright/AV0 then/AV0 half/DT0 an/AT0 hour/NN1 to/TO0 get/VVI ./PUN ,
K/KD/KDE.xml,KDERE030,007604,9,,A,5,2,I was wondering is it worth me changing?,i/PNP be/VBD wonder/VVG be/VBZ it/PNP worth/PRP i/PNP change/VVG-AJ0 ?/PUN ,
K/KD/KDE.xml,KDERE030,007604,10,,B,6,1,It's up to you.,it/PNP be/VBZ [up/AVP to/PRP]/PRP you/PNP ./PUN ,
K/KD/KDE.xml,KDERE030,007604,11,,B,6,2,You going out tonight?,you/PNP go/VVG out/AVP tonight/AV0 ?/PUN ,
K/KD/KDE.xml,KDERE030,007604,12,,A,7,1,No.,no/ITJ ./PUN ,
K/KD/KDE.xml,KDERE030,007604,13,,A,7,2,Umm  --,umm/ITJ ,
