swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KS/KSN.xml,KSNRE002,134602,0,,A,1,1,You haven't got  (()) any more.,you/PNP have/VHB not/XX0 get/VVN any/DT0 more/DT0 ./PUN,
K/KS/KSN.xml,KSNRE002,134602,1,,A,1,2,No (()),no/ITJ,
K/KS/KSN.xml,KSNRE002,134602,2,,A,1,3,"Mm, and you can't  (()) can you.","mm/ITJ ,/PUN and/CJC you/PNP can/VM0 not/XX0 can/VM0 you/PNP ./PUN",
K/KS/KSN.xml,KSNRE002,134602,3,,A,1,4,(()) watch Home and Away (()),watch/VVB-NN1 home/AV0 and/CJC away/AV0,
K/KS/KSN.xml,KSNRE002,134602,4,,B,2,1,<laugh> ,,
K/KS/KSN.xml,KSNRE002,134602,5,,A,3,1,(()) watching Home and Away.,watch/VVG home/AV0 and/CJC away/AV0 ./PUN,
K/KS/KSN.xml,KSNRE002,134602,6,,A,3,2,"You got visitors, ain't it.","you/PNP get/VVD visitor/NN2 ,/PUN ai/UNC not/XX0 it/PNP ./PUN",
K/KS/KSN.xml,KSNRE002,134602,7,,A,3,3,What.,what/DTQ ./PUN,
K/KS/KSN.xml,KSNRE002,134602,8,,A,3,4,You got visitors.,you/PNP get/VVD visitor/NN2 ./PUN,
K/KS/KSN.xml,KSNRE002,134602,9,,A,3,5,No.,no/ITJ ./PUN,
K/KS/KSN.xml,KSNRE002,134602,10,,A,3,6,(()) ,,
K/KS/KSN.xml,KSNRE002,134602,11,,A,3,7,(()) ,,
K/KS/KSN.xml,KSNRE002,134602,12,,A,3,8,Two eight six.,two/CRD eight/CRD six/CRD ./PUN,
K/KS/KSN.xml,KSNRE002,134602,13,,A,3,9,"Two eight six, and you  (()) for a two eight six.","two/CRD eight/CRD six/CRD ,/PUN and/CJC you/PNP for/PRP a/AT0 two/CRD eight/CRD six/CRD ./PUN",
K/KS/KSN.xml,KSNRE002,134602,14,,A,3,10,Why not.,why/AVQ not/XX0 ./PUN,
K/KS/KSN.xml,KSNRE002,134602,15,,A,3,11,grrr <laugh>,grrr/UNC,
K/KS/KSN.xml,KSNRE002,134602,16,,A,3,12,(()) like it.,like/AV0 it/PNP ./PUN,
K/KS/KSN.xml,KSNRE002,134602,17,,A,3,13,"Two eight six, three eight six, will be a bit respectable.","two/CRD eight/CRD six/CRD ,/PUN three/CRD eight/CRD six/CRD ,/PUN will/VM0 be/VBI [a/AT0 bit/NN1]/AV0 respectable/AJ0 ./PUN",
K/KS/KSN.xml,KSNRE002,134602,18,,A,3,14,"Four eight six, it would be okay, but","four/CRD eight/CRD six/CRD ,/PUN it/PNP would/VM0 be/VBI okay/AJ0 ,/PUN but/CJC",
K/KS/KSN.xml,KSNRE002,134602,19,,A,3,15,(()) ,,
K/KS/KSN.xml,KSNRE002,134602,20,,A,3,16,(()) ,,
K/KS/KSN.xml,KSNRE002,134602,21,,A,3,17,Getting (()),get/VVG,
K/KS/KSN.xml,KSNRE002,134602,22,,A,3,18,I can get lots.,i/PNP can/VM0 get/VVI lots/PNI ./PUN,
K/KS/KSN.xml,KSNRE002,134602,23,,A,3,19,Yeah.(()),yeah/ITJ ./PUN,
