swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KCD.xml,KCDRE00G,4804,0,,A,1,1,Are those the only two you get?,"[Are/VBP, those/DT, the/DT, only/RB, two/CD, you/PRP, get/VB, ?/.]",(ROOT (S (VP (VBP Are) (NP (NP (NP (DT those)) (NP (DT the) (QP (RB only) (CD two)))) (SBAR (S (NP (PRP you)) (VP (VB get)))))) (. ?)))
K/KC/KCD.xml,KCDRE00G,4804,1,,B,2,1,"Yes, I think so.","[Yes/UH, ,/,, I/PRP, think/VBP, so/RB, ./.]","(ROOT (S (INTJ (UH Yes)) (, ,) (NP (PRP I)) (VP (VBP think) (ADVP (RB so))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,2,,A,3,1,"Oh, you only get two.","[Oh/UH, ,/,, you/PRP, only/RB, get/VBP, two/CD, ./.]","(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (ADVP (RB only)) (VP (VBP get) (NP (CD two))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,3,,A,3,2,I don't like those two (()) .,"[I/PRP, don/VBP, 't/PRP, like/IN, those/DT, two/CD, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (NP (PRP 't)) (PP (IN like) (NP (DT those) (CD two)))) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,4,,A,3,3,"Oh I don't know, but.","[Oh/UH, I/PRP, don/VBP, 't/PRP, know/VB, ,/,, but/CC, ./.]","(ROOT (S (S (INTJ (UH Oh)) (NP (PRP I)) (VP (VBP don) (SBAR (S (NP (PRP 't)) (VP (VB know)))) (, ,) (ADVP (CC but)))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,5,,B,4,1,"Oh come poppet, because I want to go to Marks, so what do you think?","[Oh/UH, come/VB, poppet/NN, ,/,, because/IN, I/PRP, want/VBP, to/TO, go/VB, to/TO, Marks/NNS, ,/,, so/RB, what/WP, do/VBP, you/PRP, think/VB, ?/.]","(ROOT (S (INTJ (UH Oh)) (VP (VB come) (NP (NN poppet)) (, ,) (SBAR (SBAR (IN because) (S (NP (PRP I)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (NNS Marks))))))))) (, ,) (RB so) (SBAR (WHNP (WP what)) (S (VP (VBP do) (S (NP (PRP you)) (VP (VB think)))))))) (. ?)))"
K/KC/KCD.xml,KCDRE00G,4804,6,,A,5,1,One of these are (()) .,"[One/CD, of/IN, these/DT, are/VBP, ./.]",(ROOT (S (NP (NP (CD One)) (PP (IN of) (NP (DT these)))) (VP (VBP are)) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,7,,A,5,2,Can you only do one?,"[Can/MD, you/PRP, only/RB, do/VBP, one/CD, ?/.]",(ROOT (S (S (VP (MD Can))) (NP (PRP you)) (VP (ADVP (RB only)) (VBP do) (NP (CD one))) (. ?)))
K/KC/KCD.xml,KCDRE00G,4804,8,,B,6,1,"No, you, you have to get some flowers in.","[No/DT, ,/,, you/PRP, ,/,, you/PRP, have/VBP, to/TO, get/VB, some/DT, flowers/NNS, in/IN, ./.]","(ROOT (S (NP (ADJP (DT No) (PRN (, ,) (NP (PRP you)) (, ,))) (NP (PRP you))) (VP (VBP have) (S (VP (TO to) (VP (VB get) (NP (DT some) (NNS flowers)) (PP (IN in)))))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,9,,A,7,1,"So there, they give you the flowers.","[So/RB, there/RB, ,/,, they/PRP, give/VBP, you/PRP, the/DT, flowers/NNS, ./.]","(ROOT (S (ADVP (RB So) (RB there)) (, ,) (NP (PRP they)) (VP (VBP give) (NP (PRP you)) (NP (DT the) (NNS flowers))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,10,,B,8,1,(()) .,[./.],(ROOT (NP (. .)))
K/KC/KCD.xml,KCDRE00G,4804,11,,A,9,1,(()) heavy.,"[heavy/NN, ./.]",(ROOT (NP (NN heavy) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,12,,A,9,2,They do  (()) it .,"[They/PRP, do/VBP, it/PRP, ./.]",(ROOT (S (NP (PRP They)) (VP (VBP do) (NP (PRP it))) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,13,,B,10,1,"No, they just give you a press to press the flowers.","[No/DT, ,/,, they/PRP, just/RB, give/VBP, you/PRP, a/DT, press/NN, to/TO, press/VB, the/DT, flowers/NNS, ./.]","(ROOT (S (NP (DT No)) (, ,) (NP (PRP they)) (ADVP (RB just)) (VP (VBP give) (NP (PRP you)) (NP (DT a) (NN press) (S (VP (TO to) (VP (VB press) (NP (DT the) (NNS flowers))))))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,14,,A,11,1,Is there only one?,"[Is/VBZ, there/EX, only/RB, one/CD, ?/.]",(ROOT (SQ (VBZ Is) (NP (EX there)) (ADVP (RB only) (NP (CD one))) (. ?)))
K/KC/KCD.xml,KCDRE00G,4804,15,,B,12,1,Hm.,"[Hm/NNS, ./.]",(ROOT (NP (NNS Hm) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,16,,B,12,2,I thought you wanted the collage one.,"[I/PRP, thought/VBD, you/PRP, wanted/VBD, the/DT, collage/NN, one/CD, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP you)) (VP (VBD wanted) (NP (DT the) (NN collage) (CD one)))))) (. .)))
K/KC/KCD.xml,KCDRE00G,4804,17,,A,13,1,"I know, I didn't know there were these.","[I/PRP, know/VBP, ,/,, I/PRP, didn/VBP, 't/PRP, know/VB, there/EX, were/VBD, these/DT, ./.]","(ROOT (S (S (NP (PRP I)) (VP (VBP know))) (, ,) (NP (PRP I)) (VP (VBP didn) (S (NP (PRP 't)) (VP (VB know) (SBAR (S (NP (EX there)) (VP (VBD were) (NP (DT these)))))))) (. .)))"
K/KC/KCD.xml,KCDRE00G,4804,18,,A,13,2,I like the (()) .,"[I/PRP, like/VBP, the/DT, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP like) (NP (DT the))) (. .)))
