swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KCV.xml,KCVRE01G,3802,0,,A,1,1,"<laugh> (()) yeah, yeah, I'm awfully sorry (()) .","[yeah/UH, ,/,, yeah/UH, ,/,, I/PRP, 'm/VBP, awfully/RB, sorry/JJ, ./.]","(ROOT (S (INTJ (UH yeah) (, ,) (UH yeah)) (, ,) (NP (PRP I)) (VP (VBP 'm) (ADJP (RB awfully) (JJ sorry))) (. .)))"
K/KC/KCV.xml,KCVRE01G,3802,1,,A,1,2,"So at least they let me know which is fair enough, ha?","[So/RB, at/IN, least/JJS, they/PRP, let/VBP, me/PRP, know/VB, which/WDT, is/VBZ, fair/JJ, enough/RB, ,/,, ha/NNP, ?/.]","(ROOT (S (RB So) (ADVP (IN at) (JJS least)) (NP (PRP they)) (VP (VBP let) (S (NP (PRP me)) (VP (VB know) (NP (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADJP (JJ fair) (RB enough))))) (, ,) (NP (NNP ha)))))) (. ?)))"
K/KC/KCV.xml,KCVRE01G,3802,2,,A,1,3,"(()) All the others  (()) I mean, all try but then this is alright.","[All/PDT, the/DT, others/NNS, I/PRP, mean/VBP, ,/,, all/DT, try/VBP, but/CC, then/RB, this/DT, is/VBZ, alright/JJ, ./.]","(ROOT (S (NP (NP (PDT All) (DT the) (NNS others)) (SBAR (S (NP (PRP I)) (VP (VBP mean))))) (, ,) (S (NP (DT all)) (VP (VBP try))) (CC but) (ADVP (RB then)) (S (NP (DT this)) (VP (VBZ is) (ADJP (JJ alright)))) (. .)))"
K/KC/KCV.xml,KCVRE01G,3802,3,,A,1,4,None (()) ,[None/NN],(ROOT (NP (NN None)))
K/KC/KCV.xml,KCVRE01G,3802,4,,B,2,1,"So,","[So/RB, ,/,]","(ROOT (INTJ (RB So) (, ,)))"
K/KC/KCV.xml,KCVRE01G,3802,5,,A,3,1,"(()) the vice president or someone, so in other words  (()) says, I'm, I'm sorry we can't, it would, would have been tomorrow morning.","[the/DT, vice/NN, president/NN, or/CC, someone/NN, ,/,, so/RB, in/IN, other/JJ, words/NNS, says/VBZ, ,/,, I/PRP, 'm/VBP, ,/,, I/PRP, 'm/VBP, sorry/JJ, we/PRP, can/MD, 't/PRP, ,/,, it/PRP, would/MD, ,/,, would/MD, have/VB, been/VBN, tomorrow/NN, morning/NN, ./.]","(ROOT (S (NP (NP (DT the) (NN vice) (NN president)) (CC or) (NP (NP (NN someone)) (, ,) (ADVP (RB so) (PP (IN in) (NP (JJ other) (NNS words)))))) (VP (VBZ says) (, ,) (S (S (NP (PRP I)) (VP (VBP 'm))) (, ,) (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ sorry) (SBAR (S (NP (PRP we)) (VP (MD can))))))) (S (NP (PRP 't)) (PRN (, ,) (S (NP (PRP it)) (VP (MD would))) (, ,)) (VP (MD would) (VP (VB have) (VP (VBN been) (NP (NN tomorrow) (NN morning)))))))) (. .)))"
K/KC/KCV.xml,KCVRE01G,3802,6,,A,3,2,"Sorry I can only be done (()) , I said, mm, would I understand, and I said yes.","[Sorry/JJ, I/PRP, can/MD, only/RB, be/VB, done/VBN, ,/,, I/PRP, said/VBD, ,/,, mm/NN, ,/,, would/MD, I/PRP, understand/VB, ,/,, and/CC, I/PRP, said/VBD, yes/UH, ./.]","(ROOT (S (S (ADJP (JJ Sorry) (SBAR (S (NP (PRP I)) (VP (MD can) (ADVP (RB only)) (VP (VP (VB be) (VP (VBN done))) (PRN (, ,) (S (NP (PRP I)) (VP (VBD said))) (, ,)) (NP (NN mm)))))))) (PRN (, ,) (SINV (MD would) (NP (PRP I)) (VP (VB understand))) (, ,)) (CC and) (S (NP (PRP I)) (VP (VBD said) (INTJ (UH yes)))) (. .)))"
K/KC/KCV.xml,KCVRE01G,3802,7,,A,3,3,Well  --,"[Well/RB, that/DT, 's/VBZ, er/NN, They/PRP, should/MD, be/VB, sorry/JJ, because/IN, ,/,, you/PRP, know/VBP, ,/,, I/PRP, could/MD, just/RB, as/RB, well/RB]","(ROOT (FRAG (ADVP (RB Well)) (SBAR (WHNP (DT that)) (S (VP (VBZ 's) (NP (NP (NN er)) (SBAR (S (NP (PRP They)) (VP (MD should) (VP (VB be) (ADJP (JJ sorry)) (SBAR (IN because) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (S (NP (PRP I)) (VP (MD could) (ADVP (RB just) (RB as) (RB well)))))))))))))))"
K/KC/KCV.xml,KCVRE01G,3802,8,,A,3,4,--that's er  --,"[Well/RB, that/DT, 's/VBZ, er/NN, They/PRP, should/MD, be/VB, sorry/JJ, because/IN, ,/,, you/PRP, know/VBP, ,/,, I/PRP, could/MD, just/RB, as/RB, well/RB]","(ROOT (FRAG (ADVP (RB Well)) (SBAR (WHNP (DT that)) (S (VP (VBZ 's) (NP (NP (NN er)) (SBAR (S (NP (PRP They)) (VP (MD should) (VP (VB be) (ADJP (JJ sorry)) (SBAR (IN because) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (S (NP (PRP I)) (VP (MD could) (ADVP (RB just) (RB as) (RB well)))))))))))))))"
K/KC/KCV.xml,KCVRE01G,3802,9,,A,3,5,"--They should be sorry because, you know, I could just as well ","[Well/RB, that/DT, 's/VBZ, er/NN, They/PRP, should/MD, be/VB, sorry/JJ, because/IN, ,/,, you/PRP, know/VBP, ,/,, I/PRP, could/MD, just/RB, as/RB, well/RB]","(ROOT (FRAG (ADVP (RB Well)) (SBAR (WHNP (DT that)) (S (VP (VBZ 's) (NP (NP (NN er)) (SBAR (S (NP (PRP They)) (VP (MD should) (VP (VB be) (ADJP (JJ sorry)) (SBAR (IN because) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (S (NP (PRP I)) (VP (MD could) (ADVP (RB just) (RB as) (RB well)))))))))))))))"
