swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KCV.xml,KCVRE008,3109,0,,A,1,1,twenty-ninth of June   <whispering> --,"[twenty-ninth/NN, of/IN, June/NNP, has/VBZ, never/RB, rained/VBN]",(ROOT (S (NP (NP (NN twenty-ninth)) (PP (IN of) (NP (NNP June)))) (VP (VBZ has) (ADVP (RB never)) (VP (VBN rained)))))
K/KC/KCV.xml,KCVRE008,3109,1,,A,1,2,--has never rained (()) ,"[twenty-ninth/NN, of/IN, June/NNP, has/VBZ, never/RB, rained/VBN]",(ROOT (S (NP (NP (NN twenty-ninth)) (PP (IN of) (NP (NNP June)))) (VP (VBZ has) (ADVP (RB never)) (VP (VBN rained)))))
K/KC/KCV.xml,KCVRE008,3109,2,,B,2,1,"No, did you read the article in The Times about er ","[No/DT, ,/,, did/VBD, you/PRP, read/VB, the/DT, article/NN, in/IN, The/DT, Times/NNS, about/IN, er/NN]","(ROOT (NP (NP (NP (DT No)) (PRN (, ,) (S (VP (VBD did) (S (NP (PRP you)) (VP (VB read) (NP (DT the) (NN article)) (PP (IN in) (NP (DT The) (NNS Times))))))))) (PP (IN about) (NP (NN er)))))"
K/KC/KCV.xml,KCVRE008,3109,3,,A,3,1,About what?,"[About/IN, what/WP, ?/.]",(ROOT (FRAG (PP (IN About) (WHNP (WP what))) (. ?)))
K/KC/KCV.xml,KCVRE008,3109,4,,B,4,1,watering gardens?,"[watering/VBG, gardens/NNS, ?/.]",(ROOT (S (VP (VBG watering) (NP (NNS gardens))) (. ?)))
K/KC/KCV.xml,KCVRE008,3109,5,,A,5,1,"No, where is it?","[No/DT, ,/,, where/WRB, is/VBZ, it/PRP, ?/.]","(ROOT (FRAG (NP (DT No)) (, ,) (SBAR (WHADVP (WRB where)) (S (VP (VBZ is) (NP (PRP it))))) (. ?)))"
K/KC/KCV.xml,KCVRE008,3109,6,,B,6,1,Oh I think I've thrown it away.,"[Oh/UH, I/PRP, think/VBP, I/PRP, 've/VBP, thrown/VBN, it/PRP, away/RB, ./.]",(ROOT (S (S (INTJ (UH Oh)) (NP (PRP I)) (VP (VBP think))) (NP (PRP I)) (VP (VBP 've) (VP (VBN thrown) (S (NP (PRP it)) (ADVP (RB away))))) (. .)))
K/KC/KCV.xml,KCVRE008,3109,7,,A,7,1,Oh come on.,"[Oh/UH, come/VBN, on/IN, ./.]",(ROOT (INTJ (UH Oh) (PP (VBN come) (PP (IN on))) (. .)))
K/KC/KCV.xml,KCVRE008,3109,8,,B,8,1,It was in yesterday's paper  --,"[It/PRP, was/VBD, in/IN, yesterday/NN, 's/POS, paper/NN, it/PRP, 's/VBZ, already/RB, in/IN, the/DT, kitchen/NN, ./.]",(ROOT (S (S (NP (PRP It)) (VP (VBD was) (PP (IN in) (NP (NP (NN yesterday) (POS 's)) (NN paper))))) (NP (PRP it)) (VP (VBZ 's) (ADVP (RB already)) (PP (IN in) (NP (DT the) (NN kitchen)))) (. .)))
K/KC/KCV.xml,KCVRE008,3109,9,,B,8,2,--it's already in the kitchen.,"[It/PRP, was/VBD, in/IN, yesterday/NN, 's/POS, paper/NN, it/PRP, 's/VBZ, already/RB, in/IN, the/DT, kitchen/NN, ./.]",(ROOT (S (S (NP (PRP It)) (VP (VBD was) (PP (IN in) (NP (NP (NN yesterday) (POS 's)) (NN paper))))) (NP (PRP it)) (VP (VBZ 's) (ADVP (RB already)) (PP (IN in) (NP (DT the) (NN kitchen)))) (. .)))
K/KC/KCV.xml,KCVRE008,3109,10,,A,9,1,Can you tell me everything or or should I read it?,"[Can/MD, you/PRP, tell/VB, me/PRP, everything/NN, or/CC, or/CC, should/MD, I/PRP, read/VB, it/PRP, ?/.]",(ROOT (SQ (MD Can) (NP (PRP you)) (VP (VP (VB tell) (NP (PRP me)) (NP (NN everything))) (CC or) (VP (ADVP (CC or)) (SBAR (MD should) (S (NP (PRP I)) (VP (VB read) (NP (PRP it))))))) (. ?)))
K/KC/KCV.xml,KCVRE008,3109,11,,B,10,1,It just says don't water  --,"[It/PRP, just/RB, says/VBZ, don/NNP, 't/PRP, water/NN, if/IN, the/DT, plants/NNS, look/VBP, healthy/JJ, don/NNP, 't/PRP, water/VBP, them/PRP, ,/,, we/PRP, overdo/VBP, the/DT, watering/NN, and/CC, it/PRP, their/PRP$, roots/NNS, then/RB, start/VBP, growing/VBG, upwards/NNS, towards/IN, the/DT, soil/NN, ./.]","(ROOT (S (S (NP (PRP It)) (ADVP (RB just)) (VP (VBZ says) (S (NP (NNP don)) (NP (PRP 't))) (SBAR (NP (NN water)) (IN if) (S (NP (DT the) (NNS plants)) (VP (VBP look) (NP (NP (JJ healthy) (NNP don)) (SBAR (S (NP (PRP 't)) (VP (VBP water) (NP (PRP them))))))))))) (, ,) (S (NP (PRP we)) (VP (VBP overdo) (NP (DT the) (NN watering)))) (CC and) (S (S (NP (PRP it))) (NP (PRP$ their) (NNS roots)) (ADVP (RB then)) (VP (VBP start) (NP (NP (VBG growing) (NNS upwards)) (PP (IN towards) (NP (DT the) (NN soil)))))) (. .)))"
K/KC/KCV.xml,KCVRE008,3109,12,,B,10,2,"--if the plants look healthy don't water them, we overdo the watering and it their roots then start growing upwards towards the soil.","[It/PRP, just/RB, says/VBZ, don/NNP, 't/PRP, water/NN, if/IN, the/DT, plants/NNS, look/VBP, healthy/JJ, don/NNP, 't/PRP, water/VBP, them/PRP, ,/,, we/PRP, overdo/VBP, the/DT, watering/NN, and/CC, it/PRP, their/PRP$, roots/NNS, then/RB, start/VBP, growing/VBG, upwards/NNS, towards/IN, the/DT, soil/NN, ./.]","(ROOT (S (S (NP (PRP It)) (ADVP (RB just)) (VP (VBZ says) (S (NP (NNP don)) (NP (PRP 't))) (SBAR (NP (NN water)) (IN if) (S (NP (DT the) (NNS plants)) (VP (VBP look) (NP (NP (JJ healthy) (NNP don)) (SBAR (S (NP (PRP 't)) (VP (VBP water) (NP (PRP them))))))))))) (, ,) (S (NP (PRP we)) (VP (VBP overdo) (NP (DT the) (NN watering)))) (CC and) (S (S (NP (PRP it))) (NP (PRP$ their) (NNS roots)) (ADVP (RB then)) (VP (VBP start) (NP (NP (VBG growing) (NNS upwards)) (PP (IN towards) (NP (DT the) (NN soil)))))) (. .)))"
K/KC/KCV.xml,KCVRE008,3109,13,,A,11,1,"What, really?","[What/WP, ,/,, really/RB, ?/.]","(ROOT (NP (NP (NP (WP What)) (, ,) (ADVP (RB really))) (. ?)))"
