swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KC/KCV.xml,KCVRE00X,3601,0,,A,1,1,Is it already raining?,"[Is/VBZ, it/PRP, already/RB, raining/VBG, ?/.]",(ROOT (SQ (VBZ Is) (NP (PRP it)) (VP (ADVP (RB already)) (VBG raining)) (. ?)))
K/KC/KCV.xml,KCVRE00X,3601,1,,B,2,1,Yes now its raining.,"[Yes/RB, now/RB, its/PRP$, raining/VBG, ./.]",(ROOT (FRAG (ADVP (RB Yes)) (SBAR (RB now) (S (NP (PRP$ its)) (VP (VBG raining)))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,2,,A,3,1,Is it?,"[Is/VBZ, it/PRP, ?/.]",(ROOT (S (VP (VBZ Is) (NP (PRP it))) (. ?)))
K/KC/KCV.xml,KCVRE00X,3601,3,,B,4,1,Yes.,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,4,,B,4,2,Yes and quite hard.,"[Yes/RB, and/CC, quite/RB, hard/JJ, ./.]",(ROOT (FRAG (ADVP (ADVP (RB Yes)) (CC and) (ADVP (RB quite) (JJ hard))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,5,,B,4,3,Well it starts quite hard.,"[Well/RB, it/PRP, starts/VBZ, quite/RB, hard/JJ, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP it)) (VP (VBZ starts) (ADJP (RB quite) (JJ hard))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,6,,A,5,1,Yes.,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,7,,A,5,2,(()) --,"[so/IN, That/DT, 's/VBZ, all/PDT, the/DT, trouble/NN, you/PRP, know/VBP, ./.]",(ROOT (S (IN so) (NP (DT That)) (VP (VBZ 's) (NP (NP (PDT all) (DT the) (NN trouble)) (SBAR (S (NP (PRP you)) (VP (VBP know)))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,8,,A,5,3,--so  --,"[so/IN, That/DT, 's/VBZ, all/PDT, the/DT, trouble/NN, you/PRP, know/VBP, ./.]",(ROOT (S (IN so) (NP (DT That)) (VP (VBZ 's) (NP (NP (PDT all) (DT the) (NN trouble)) (SBAR (S (NP (PRP you)) (VP (VBP know)))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,9,,A,5,4,--That's all the trouble you know.,"[so/IN, That/DT, 's/VBZ, all/PDT, the/DT, trouble/NN, you/PRP, know/VBP, ./.]",(ROOT (S (IN so) (NP (DT That)) (VP (VBZ 's) (NP (NP (PDT all) (DT the) (NN trouble)) (SBAR (S (NP (PRP you)) (VP (VBP know)))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,10,,A,5,5,Washing is not much but the  (()) drying is the,"[Washing/VBG, is/VBZ, not/RB, much/JJ, but/CC, the/DT, drying/VBG, is/VBZ, the/DT]",(ROOT (S (NP (VBG Washing)) (VP (VBZ is) (RB not) (ADJP (JJ much)) (SBAR (CC but) (S (NP (DT the) (VBG drying)) (VP (VBZ is) (NP (DT the))))))))
K/KC/KCV.xml,KCVRE00X,3601,11,,B,6,1,Yes,[Yes/UH],(ROOT (INTJ (UH Yes)))
K/KC/KCV.xml,KCVRE00X,3601,12,,A,7,1,Have you got a drying machine?,"[Have/VB, you/PRP, got/VBD, a/DT, drying/VBG, machine/NN, ?/.]",(ROOT (SQ (VP (VB Have) (S (NP (PRP you)) (VP (VBD got) (NP (DT a) (VBG drying) (NN machine))))) (. ?)))
K/KC/KCV.xml,KCVRE00X,3601,13,,B,8,1,No.,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,14,,A,9,1,No,[No/DT],(ROOT (FRAG (NP (DT No))))
K/KC/KCV.xml,KCVRE00X,3601,15,,B,10,1,We have to hang it too.,"[We/PRP, have/VBP, to/TO, hang/VB, it/PRP, too/RB, ./.]",(ROOT (S (NP (PRP We)) (VP (VBP have) (S (VP (TO to) (VP (VB hang) (NP (PRP it)) (ADVP (RB too)))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,16,,A,11,1,You hang it out,"[You/PRP, hang/VBP, it/PRP, out/RP]",(ROOT (S (NP (PRP You)) (VP (VBP hang) (NP (PRP it)) (PRT (RP out)))))
K/KC/KCV.xml,KCVRE00X,3601,17,,B,12,1,We haven't The only thing we have is an (()) .,"[We/PRP, haven/NN, 't/PRP, The/DT, only/JJ, thing/NN, we/PRP, have/VBP, is/VBZ, an/DT, ./.]",(ROOT (S (NP (PRP We)) (VP (NN haven) (S (NP (PRP 't)) (NP (NP (DT The) (JJ only) (NN thing)) (SBAR (S (NP (PRP we)) (VP (VBP have) (VP (VBZ is) (NP (DT an))))))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,18,,A,13,1,Ah yes still that is something yeah.,"[Ah/NN, yes/RB, still/RB, that/DT, is/VBZ, something/NN, yeah/UH, ./.]",(ROOT (S (NP (NP (NN Ah) (RB yes)) (ADJP (RB still) (DT that))) (VP (VBZ is) (NP (NP (NN something)) (FRAG (INTJ (UH yeah))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,19,,A,13,2,It's quite good.,"[It/PRP, 's/VBZ, quite/RB, good/JJ, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (RB quite) (JJ good))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,20,,B,14,1,It's quite nice yeah yeah.,"[It/PRP, 's/VBZ, quite/RB, nice/JJ, yeah/UH, yeah/UH, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (NP (RB quite) (JJ nice)) (FRAG (INTJ (UH yeah) (UH yeah))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,21,,B,14,2,No we don't have well my in fact our wash is done by Noun Noun.,"[No/DT, we/PRP, don/VBP, 't/PRP, have/VB, well/RB, my/PRP$, in/IN, fact/NN, our/PRP$, wash/NN, is/VBZ, done/VBN, by/IN, Noun/NN, Noun/NN, ./.]",(ROOT (S (NP (DT No) (PRP we)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB have) (NP (NP (ADVP (RB well)) (NP (PRP$ my)) (PP (IN in) (NP (NN fact)))) (SBAR (S (NP (PRP$ our) (NN wash)) (VP (VBZ is) (VP (VBN done) (PP (IN by) (NP (NN Noun) (NN Noun))))))))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,22,,B,14,3,And she has a drier so it's fine.,"[And/CC, she/PRP, has/VBZ, a/DT, drier/JJR, so/IN, it/PRP, 's/VBZ, fine/JJ, ./.]",(ROOT (S (CC And) (NP (PRP she)) (VP (VBZ has) (NP (NP (DT a) (JJR drier)) (SBAR (IN so) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ fine))))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,23,,A,15,1,Ah,[Ah/NN],(ROOT (NP (NN Ah)))
K/KC/KCV.xml,KCVRE00X,3601,24,,B,16,1,She dries everything.,"[She/PRP, dries/VBZ, everything/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ dries) (NP (NN everything))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,25,,A,17,1,Yes.,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,26,,B,18,1,But now she's gone on holiday for a whole month and so we don't have a drier.,"[But/CC, now/RB, she/PRP, 's/VBZ, gone/VBN, on/IN, holiday/NN, for/IN, a/DT, whole/JJ, month/NN, and/CC, so/IN, we/PRP, don/VBP, 't/PRP, have/VB, a/DT, drier/JJR, ./.]",(ROOT (S (CC But) (S (ADVP (RB now)) (NP (PRP she)) (VP (VBZ 's) (VP (VBN gone) (PP (IN on) (NP (NP (NN holiday)) (PP (IN for) (NP (DT a) (JJ whole) (NN month)))))))) (CC and) (S (IN so) (NP (PRP we)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB have) (NP (DT a) (JJR drier)))))) (. .)))
K/KC/KCV.xml,KCVRE00X,3601,27,,A,19,1,No.<laugh> ,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
