swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KD/KDD.xml,KDDRE002,42903,0,,A,1,1,When are you gonna start learning to play Chinese patience?,"[When/WRB, are/VBP, you/PRP, gonna/NNP, start/NNP, learning/VBG, to/TO, play/VB, Chinese/JJ, patience/NN, ?/.]",(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VP (VBP are)) (NP (PRP you)) (NP (NP (NNP gonna) (NNP start)) (VP (VBG learning) (S (VP (TO to) (VP (VB play) (NP (JJ Chinese) (NN patience)))))))) (. ?)))
K/KD/KDD.xml,KDDRE002,42903,1,,B,2,1,I haven't got the patience.,"[I/PRP, haven/NN, 't/PRP, got/VBD, the/DT, patience/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (NN haven) (SBAR (S (NP (PRP 't)) (VP (VBD got) (NP (DT the) (NN patience)))))) (. .)))
K/KD/KDD.xml,KDDRE002,42903,2,,A,3,1,Well you could learn.,"[Well/RB, you/PRP, could/MD, learn/VB, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP you)) (VP (MD could) (VP (VB learn))) (. .)))
K/KD/KDD.xml,KDDRE002,42903,3,,A,3,2,It's not a game I can play on my own.,"[It/PRP, 's/VBZ, not/RB, a/DT, game/NN, I/PRP, can/MD, play/VB, on/IN, my/PRP$, own/JJ, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (RB not) (NP (NP (DT a) (NN game)) (SBAR (S (NP (PRP I)) (VP (MD can) (VP (VB play) (PP (IN on) (NP (PRP$ my) (JJ own))))))))) (. .)))
K/KD/KDD.xml,KDDRE002,42903,4,,A,3,3,It's quite a good game actually.,"[It/PRP, 's/VBZ, quite/RB, a/DT, good/JJ, game/NN, actually/RB, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (RB quite) (DT a) (JJ good) (NN game)) (ADVP (RB actually))) (. .)))
K/KD/KDD.xml,KDDRE002,42903,5,,A,3,4,"Next time you get the cards out we'll have, we'll try it.","[Next/JJ, time/NN, you/PRP, get/VBP, the/DT, cards/NNS, out/IN, we/PRP, 'll/MD, have/VB, ,/,, we/PRP, 'll/MD, try/VB, it/PRP, ./.]","(ROOT (S (S (NP (JJ Next) (NN time)) (NP (PRP you)) (VP (VBP get) (NP (DT the) (NNS cards)) (ADVP (IN out)) (SBAR (S (NP (PRP we)) (VP (MD 'll) (VP (VB have))))))) (, ,) (NP (PRP we)) (VP (MD 'll) (VP (VB try) (NP (PRP it)))) (. .)))"
K/KD/KDD.xml,KDDRE002,42903,6,,A,3,5,Either that or American gin rummy.,"[Either/CC, that/DT, or/CC, American/JJ, gin/NN, rummy/NN, ./.]",(ROOT (NP (NP (CC Either) (NP (DT that)) (CC or) (NP (JJ American) (NN gin) (NN rummy))) (. .)))
K/KD/KDD.xml,KDDRE002,42903,7,,A,3,6,Alright?,"[Alright/NNP, ?/.]",(ROOT (FRAG (NP (NNP Alright)) (. ?)))
K/KD/KDD.xml,KDDRE002,42903,8,,B,4,1,So you say.,"[So/RB, you/PRP, say/VBP, ./.]",(ROOT (S (RB So) (NP (PRP you)) (VP (VBP say)) (. .)))
K/KD/KDD.xml,KDDRE002,42903,9,,A,5,1,Well it'd be a change from cribbage wouldn't it?,"[Well/RB, it/PRP, 'd/MD, be/VB, a/DT, change/NN, from/IN, cribbage/NN, wouldn/NN, 't/PRP, it/PRP, ?/.]",(ROOT (S (ADVP (RB Well)) (NP (PRP it)) (VP (MD 'd) (VP (VB be) (NP (NP (DT a) (NAC (NN change) (PP (IN from) (NP (NN cribbage)))) (NN wouldn)) (NP (NP (PRP 't)) (NP (PRP it)))))) (. ?)))
