swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBP.xml,KBPRE003,26505,0,,A,1,1,Was it  (()) we went to?,"[Was/VBD, it/PRP, we/PRP, went/VBD, to/TO, ?/.]",(ROOT (S (S (VP (VBD Was) (NP (PRP it)))) (NP (PRP we)) (VP (VBD went) (PP (TO to))) (. ?)))
K/KB/KBP.xml,KBPRE003,26505,1,,B,2,1,Mm.,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
K/KB/KBP.xml,KBPRE003,26505,2,,A,3,1,With your mother I mean.,"[With/IN, your/PRP$, mother/NN, I/PRP, mean/VBP, ./.]",(ROOT (S (PP (IN With) (NP (PRP$ your) (NN mother))) (NP (PRP I)) (VP (VBP mean)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,3,,B,4,1,Yeah.,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
K/KB/KBP.xml,KBPRE003,26505,4,,A,5,1,Hawthorn Cottage or something.,"[Hawthorn/NNP, Cottage/NN, or/CC, something/NN, ./.]",(ROOT (NP (NP (NNP Hawthorn)) (NP (NN Cottage) (CC or) (NN something)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,5,,B,6,1,<laughing> Hawthorn no  </laughing> Jasmine House.<laugh> ,"[Hawthorn/NNP, no/DT, Jasmine/NN, House/NN, ./.]",(ROOT (NP (NP (NNP Hawthorn)) (NP (DT no) (NN Jasmine) (NN House)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,6,,A,7,1,"Jasmine House, well  --","[Jasmine/NN, House/NN, ,/,, well/RB, Jasmine/NN, House/NN, ./.]","(ROOT (NP (NP (NN Jasmine) (NN House)) (, ,) (NP (RB well) (NN Jasmine) (NN House)) (. .)))"
K/KB/KBP.xml,KBPRE003,26505,7,,A,7,2,--Jasmine House.,"[Jasmine/NN, House/NN, ,/,, well/RB, Jasmine/NN, House/NN, ./.]","(ROOT (NP (NP (NN Jasmine) (NN House)) (, ,) (NP (RB well) (NN Jasmine) (NN House)) (. .)))"
K/KB/KBP.xml,KBPRE003,26505,8,,A,7,3,(()) mm.,"[mm/NN, ./.]",(ROOT (NP (NN mm) (. .)))
K/KB/KBP.xml,KBPRE003,26505,9,,A,7,4,Oh did we go  --,"[Oh/UH, did/VBD, we/PRP, go/VBP, oh/UH, go/VB, on/IN]",(ROOT (S (NP (UH Oh)) (VP (VBD did) (SBAR (S (NP (PRP we)) (VP (VBP go) (S (INTJ (UH oh)) (VP (VB go) (PP (IN on))))))))))
K/KB/KBP.xml,KBPRE003,26505,10,,A,7,5,--oh go on ,"[Oh/UH, did/VBD, we/PRP, go/VBP, oh/UH, go/VB, on/IN]",(ROOT (S (NP (UH Oh)) (VP (VBD did) (SBAR (S (NP (PRP we)) (VP (VBP go) (S (INTJ (UH oh)) (VP (VB go) (PP (IN on))))))))))
K/KB/KBP.xml,KBPRE003,26505,11,,B,8,1,I don't know what  --,"[I/PRP, don/VBP, 't/PRP, know/VB, what/WP, pardon/NN, ?/.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know) (S (NP (WP what)) (NP (NN pardon)))))) (. ?)))
K/KB/KBP.xml,KBPRE003,26505,12,,B,8,2,--pardon?,"[I/PRP, don/VBP, 't/PRP, know/VB, what/WP, pardon/NN, ?/.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know) (S (NP (WP what)) (NP (NN pardon)))))) (. ?)))
K/KB/KBP.xml,KBPRE003,26505,13,,B,8,3,I don't know what kind of jasmine it was.,"[I/PRP, don/VBP, 't/PRP, know/VB, what/WP, kind/NN, of/IN, jasmine/NN, it/PRP, was/VBD, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know) (SBAR (WHNP (WP what) (NN kind) (PP (IN of) (NP (NN jasmine)))) (S (NP (PRP it)) (VP (VBD was))))))) (. .)))
K/KB/KBP.xml,KBPRE003,26505,14,,B,8,4,<laughing> Jasmine nudiflorum  (()) </laughing> .,"[Jasmine/NN, nudiflorum/NN, ./.]",(ROOT (NP (NP (NN Jasmine)) (NP (NN nudiflorum)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,15,,A,9,1,Yeah.,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
K/KB/KBP.xml,KBPRE003,26505,16,,A,9,2,Well christ well   <cough> --,"[Well/RB, christ/NNP, well/RB, Mm/NN, ./.]",(ROOT (FRAG (ADVP (ADVP (ADVP (RB Well)) (NP (NNP christ))) (RB well)) (NP (NN Mm)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,17,,A,9,3,--Mm.,"[Well/RB, christ/NNP, well/RB, Mm/NN, ./.]",(ROOT (FRAG (ADVP (ADVP (ADVP (RB Well)) (NP (NNP christ))) (RB well)) (NP (NN Mm)) (. .)))
K/KB/KBP.xml,KBPRE003,26505,18,,A,9,4,What's on the magic tonight then?,"[What/WP, 's/VBZ, on/IN, the/DT, magic/JJ, tonight/NN, then/RB, ?/.]",(ROOT (SBARQ (WHNP (WP What)) (SQ (VBZ 's) (PP (IN on) (NP (DT the) (JJ magic) (NN tonight)) (ADVP (RB then)))) (. ?)))
