swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBX.xml,KBXRE00A,59301,0,,A,1,1,"Just put it in, er I'll have it","[Just/RB, put/VB, it/PRP, in/IN, ,/,, er/NN, I/PRP, 'll/MD, have/VB, it/PRP]","(ROOT (S (ADVP (RB Just)) (VP (VB put) (NP (PRP it)) (PP (IN in)) (, ,) (NP (NP (NN er)) (SBAR (S (NP (PRP I)) (VP (MD 'll) (VP (VB have) (NP (PRP it))))))))))"
K/KB/KBX.xml,KBXRE00A,59301,1,,A,1,2,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,2,,B,2,1,"it's okay, keep, keep","[it/PRP, 's/VBZ, okay/JJ, ,/,, keep/VB, ,/,, keep/VB]","(ROOT (S (NP (PRP it)) (VP (VP (VBZ 's) (ADJP (JJ okay))) (, ,) (VP (VB keep)) (, ,) (VP (VB keep)))))"
K/KB/KBX.xml,KBXRE00A,59301,3,,A,3,1,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,4,,A,3,2,yeah,[yeah/UH],(ROOT (INTJ (UH yeah)))
K/KB/KBX.xml,KBXRE00A,59301,5,,B,4,1,cos the motor might er,"[cos/NNP, the/DT, motor/NN, might/MD, er/NN]",(ROOT (SINV (FRAG (NP (NP (NNP cos)) (NP (DT the) (NN motor)))) (VP (MD might)) (NP (NN er))))
K/KB/KBX.xml,KBXRE00A,59301,6,,A,5,1,Motor right,"[Motor/NNP, right/NNP]",(ROOT (NP (NNP Motor) (NNP right)))
K/KB/KBX.xml,KBXRE00A,59301,7,,A,5,2,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,8,,B,6,1,"I have it er, I have it in the taxi","[I/PRP, have/VBP, it/PRP, er/NN, ,/,, I/PRP, have/VBP, it/PRP, in/IN, the/DT, taxi/NN]","(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (PRP it) (NN er)) (, ,) (S (NP (PRP I)) (VP (VBP have) (NP (PRP it)) (PP (IN in) (NP (DT the) (NN taxi))))))))"
K/KB/KBX.xml,KBXRE00A,59301,9,,A,7,1,Oh yeah,"[Oh/UH, yeah/UH]",(ROOT (INTJ (UH Oh) (UH yeah)))
K/KB/KBX.xml,KBXRE00A,59301,10,,B,8,1,you know and talk to people ,"[you/PRP, know/VBP, and/CC, talk/VBP, to/TO, people/NNS]",(ROOT (S (NP (PRP you)) (VP (VBP know) (CC and) (VBP talk) (PP (TO to) (NP (NNS people))))))
K/KB/KBX.xml,KBXRE00A,59301,11,,A,9,1,I think ,"[I/PRP, think/VBP]",(ROOT (S (NP (PRP I)) (VP (VBP think))))
K/KB/KBX.xml,KBXRE00A,59301,12,,A,9,2,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,13,,A,9,3,because obviously if it,"[because/IN, obviously/RB, if/IN, it/PRP]",(ROOT (PP (IN because) (PP (ADVP (RB obviously)) (IN if) (NP (PRP it)))))
K/KB/KBX.xml,KBXRE00A,59301,14,,A,9,4,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,15,,A,9,5,as I say of different people,"[as/IN, I/PRP, say/VBP, of/IN, different/JJ, people/NNS]",(ROOT (SBAR (IN as) (S (NP (PRP I)) (VP (VBP say) (PP (IN of) (NP (JJ different) (NNS people)))))))
K/KB/KBX.xml,KBXRE00A,59301,16,,B,10,1,"Mm, is there something big with","[Mm/NN, ,/,, is/VBZ, there/EX, something/NN, big/JJ, with/IN]","(ROOT (FRAG (NP (NP (NN Mm)) (SBAR (S (, ,) (VP (VBZ is) (S (NP (EX there)) (NP (NP (NN something)) (ADJP (JJ big) (PP (IN with)))))))))))"
K/KB/KBX.xml,KBXRE00A,59301,17,,A,11,1,(()) ,[],
K/KB/KBX.xml,KBXRE00A,59301,18,,B,12,1,<laugh> ,[],
K/KB/KBX.xml,KBXRE00A,59301,19,,A,13,1,<laugh> ,[],
K/KB/KBX.xml,KBXRE00A,59301,20,,A,13,2,(()) ,[],
