swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KB/KBF.xml,KBFRE01Y,15605,0,,A,1,1,How heavy is it?,"[How/WRB, heavy/JJ, is/VBZ, it/PRP, ?/.]",(ROOT (SBARQ (WHADJP (WRB How) (ADJP (JJ heavy))) (SQ (VBZ is) (NP (PRP it))) (. ?)))
K/KB/KBF.xml,KBFRE01Y,15605,1,,B,2,1,"Oh, it's not the, not the heaviness I can hardly  (()) somehow.","[Oh/UH, ,/,, it/PRP, 's/VBZ, not/RB, the/DT, ,/,, not/RB, the/DT, heaviness/NN, I/PRP, can/MD, hardly/RB, somehow/RB, ./.]","(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP it)) (VP (VBZ 's) (NP (NP (RB not) (DT the)) (, ,) (RB not) (NP (NP (DT the) (NN heaviness)) (SBAR (S (NP (PRP I)) (VP (MD can) (ADVP (RB hardly))))))) (ADVP (RB somehow))) (. .)))"
K/KB/KBF.xml,KBFRE01Y,15605,2,,B,2,2,"I can see the point of the second zip now, I think, I think it's where you padlock it.","[I/PRP, can/MD, see/VB, the/DT, point/NN, of/IN, the/DT, second/JJ, zip/NN, now/RB, ,/,, I/PRP, think/VBP, ,/,, I/PRP, think/VBP, it/PRP, 's/VBZ, where/WRB, you/PRP, padlock/VBP, it/PRP, ./.]","(ROOT (S (S (NP (PRP I)) (VP (MD can) (VP (VB see) (NP (NP (DT the) (NN point)) (PP (IN of) (NP (DT the) (JJ second) (NN zip)))) (ADVP (RB now))))) (, ,) (S (NP (PRP I)) (VP (VBP think))) (, ,) (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP padlock) (NP (PRP it)))))))))) (. .)))"
K/KB/KBF.xml,KBFRE01Y,15605,3,,A,3,1,The keys are inside aren't they?,"[The/DT, keys/NNS, are/VBP, inside/IN, aren/NNP, 't/PRP, they/PRP, ?/.]",(ROOT (S (NP (DT The) (NNS keys)) (VP (VBP are) (PP (IN inside) (NP (NNP aren) (NP (NP (PRP 't)) (NP (PRP they)))))) (. ?)))
K/KB/KBF.xml,KBFRE01Y,15605,4,,B,4,1,"Yes, I mean I'm not going to bother, but I think, I think you padlock the one, the end of that zip is, I'm not sure, er Neil will know ","[Yes/UH, ,/,, I/PRP, mean/VBP, I/PRP, 'm/VBP, not/RB, going/VBG, to/TO, bother/VB, ,/,, but/CC, I/PRP, think/VBP, ,/,, I/PRP, think/VBP, you/PRP, padlock/VB, the/DT, one/CD, ,/,, the/DT, end/NN, of/IN, that/DT, zip/NN, is/VBZ, ,/,, I/PRP, 'm/VBP, not/RB, sure/JJ, ,/,, er/NN, Neil/NNP, will/MD, know/VB]","(ROOT (NP (S (S (INTJ (UH Yes)) (, ,) (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (NP (PRP I)) (VP (VBP 'm) (RB not) (VP (VBG going) (S (VP (TO to) (VP (VB bother)))))))))) (, ,) (CC but) (S (NP (PRP I)) (VP (VBP think))) (, ,) (S (NP (PRP I)) (VP (VBP think) (S (NP (PRP you)) (VP (VB padlock) (NP (DT the) (CD one)))))) (, ,) (S (NP (NP (DT the) (NN end)) (PP (IN of) (NP (DT that) (NN zip)))) (VP (VBZ is) (, ,) (SBAR (S (NP (PRP I)) (VP (VBP 'm) (RB not) (ADJP (JJ sure)))))))) (, ,) (NP (NN er) (NNP Neil)) (VP (MD will) (VP (VB know))))))"
K/KB/KBF.xml,KBFRE01Y,15605,5,,A,5,1,"It saves you having a holdall (()) , organise it more  --","[It/PRP, saves/VBZ, you/PRP, having/VBG, a/DT, holdall/NN, ,/,, organise/VB, it/PRP, more/JJR, to/TO, heavy/JJ, if/IN, we/PRP, put/VBD, that/IN, in/IN, there/RB, ,/,, right/RB, ,/,, what/WP, about/RB, ,/,, will/MD, they/PRP, fit/VB, in/IN, the/DT, bag/NN, ?/.]","(ROOT (SQ (S (NP (PRP It)) (VP (VBZ saves) (S (NP (PRP you)) (VP (VBG having) (S (NP (DT a) (NN holdall)) (, ,) (VP (VB organise) (S (NP (PRP it)) (ADJP (ADJP (JJR more)) (TO to) (ADJP (JJ heavy))) (SBAR (IN if) (S (NP (PRP we)) (VP (VBD put) (ADVP (IN that)) (PP (IN in) (NP (NP (NP (RB there)) (, ,) (ADVP (RB right))) (, ,) (SBAR (WHNP (WP what)) (S (VP (ADVP (RB about))))))))))))))))) (, ,) (SQ (MD will) (NP (PRP they)) (VP (VB fit) (PP (IN in) (NP (DT the) (NN bag))))) (. ?)))"
K/KB/KBF.xml,KBFRE01Y,15605,6,,A,5,2,"--to heavy if we put that in there, right, what about, will they fit in the bag?","[It/PRP, saves/VBZ, you/PRP, having/VBG, a/DT, holdall/NN, ,/,, organise/VB, it/PRP, more/JJR, to/TO, heavy/JJ, if/IN, we/PRP, put/VBD, that/IN, in/IN, there/RB, ,/,, right/RB, ,/,, what/WP, about/RB, ,/,, will/MD, they/PRP, fit/VB, in/IN, the/DT, bag/NN, ?/.]","(ROOT (SQ (S (NP (PRP It)) (VP (VBZ saves) (S (NP (PRP you)) (VP (VBG having) (S (NP (DT a) (NN holdall)) (, ,) (VP (VB organise) (S (NP (PRP it)) (ADJP (ADJP (JJR more)) (TO to) (ADJP (JJ heavy))) (SBAR (IN if) (S (NP (PRP we)) (VP (VBD put) (ADVP (IN that)) (PP (IN in) (NP (NP (NP (RB there)) (, ,) (ADVP (RB right))) (, ,) (SBAR (WHNP (WP what)) (S (VP (ADVP (RB about))))))))))))))))) (, ,) (SQ (MD will) (NP (PRP they)) (VP (VB fit) (PP (IN in) (NP (DT the) (NN bag))))) (. ?)))"
K/KB/KBF.xml,KBFRE01Y,15605,7,,B,6,1,"Yeah, I think  --","[Yeah/UH, ,/,, I/PRP, think/VBP, there/EX, 's/VBZ, isn/NN, 't/PRP, there/EX, in/IN, there/EX, really/RB, ?/., plain/JJ, white/JJ, bag/NN, I/PRP, 'm/VBP, going/VBG, to/TO, hopefully/RB, put/VB, out/RP, in/IN, there/RB, to/TO, protect/VB, that/IN, ,/,, those/DT, groups/NNS, I/PRP, don/VBP, 't/PRP, know/VB, why/WRB, that/DT, suddenly/RB, can/MD, fall/VB, up/RP, side/NN, down/RB, ,/,, but/CC, it/PRP, 's/VBZ, alright/JJ, ./.]","(ROOT (S (S (INTJ (UH Yeah)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (EX there)) (VP (VBZ 's) (NP (NP (NN isn)) (SBAR (S (NP (PRP 't)) (PP (NP (EX there)) (IN in) (NP (NP (EX there)) (RB really) (. ?) (ADJP (JJ plain) (JJ white)) (NN bag))) (NP (PRP I)) (VP (VBP 'm) (VP (VBG going) (S (VP (TO to) (ADVP (RB hopefully)) (VP (VB put) (PRT (RP out)) (PP (IN in) (NP (RB there))) (S (VP (TO to) (VP (VB protect) (SBAR (IN that) (, ,) (S (NP (NP (DT those) (NNS groups)) (SBAR (S (NP (PRP I)) (VP (VBP don) (NP (PRP 't)))))) (VP (VB know) (SBAR (WHADVP (WRB why)) (S (NP (DT that)) (ADVP (RB suddenly)) (VP (MD can) (VP (VB fall) (PRT (RP up)) (NP (NN side)) (ADVP (RB down))))))))))))))))))))))))) (, ,) (CC but) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ alright)))) (. .)))"
K/KB/KBF.xml,KBFRE01Y,15605,8,,B,6,2,--there's  (()) isn't there in there really?--,"[Yeah/UH, ,/,, I/PRP, think/VBP, there/EX, 's/VBZ, isn/NN, 't/PRP, there/EX, in/IN, there/EX, really/RB, ?/., plain/JJ, white/JJ, bag/NN, I/PRP, 'm/VBP, going/VBG, to/TO, hopefully/RB, put/VB, out/RP, in/IN, there/RB, to/TO, protect/VB, that/IN, ,/,, those/DT, groups/NNS, I/PRP, don/VBP, 't/PRP, know/VB, why/WRB, that/DT, suddenly/RB, can/MD, fall/VB, up/RP, side/NN, down/RB, ,/,, but/CC, it/PRP, 's/VBZ, alright/JJ, ./.]","(ROOT (S (S (INTJ (UH Yeah)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (EX there)) (VP (VBZ 's) (NP (NP (NN isn)) (SBAR (S (NP (PRP 't)) (PP (NP (EX there)) (IN in) (NP (NP (EX there)) (RB really) (. ?) (ADJP (JJ plain) (JJ white)) (NN bag))) (NP (PRP I)) (VP (VBP 'm) (VP (VBG going) (S (VP (TO to) (ADVP (RB hopefully)) (VP (VB put) (PRT (RP out)) (PP (IN in) (NP (RB there))) (S (VP (TO to) (VP (VB protect) (SBAR (IN that) (, ,) (S (NP (NP (DT those) (NNS groups)) (SBAR (S (NP (PRP I)) (VP (VBP don) (NP (PRP 't)))))) (VP (VB know) (SBAR (WHADVP (WRB why)) (S (NP (DT that)) (ADVP (RB suddenly)) (VP (MD can) (VP (VB fall) (PRT (RP up)) (NP (NN side)) (ADVP (RB down))))))))))))))))))))))))) (, ,) (CC but) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ alright)))) (. .)))"
K/KB/KBF.xml,KBFRE01Y,15605,9,,B,6,3,"--(()) plain white bag I'm going to hopefully put out in there to protect that, those groups  --","[Yeah/UH, ,/,, I/PRP, think/VBP, there/EX, 's/VBZ, isn/NN, 't/PRP, there/EX, in/IN, there/EX, really/RB, ?/., plain/JJ, white/JJ, bag/NN, I/PRP, 'm/VBP, going/VBG, to/TO, hopefully/RB, put/VB, out/RP, in/IN, there/RB, to/TO, protect/VB, that/IN, ,/,, those/DT, groups/NNS, I/PRP, don/VBP, 't/PRP, know/VB, why/WRB, that/DT, suddenly/RB, can/MD, fall/VB, up/RP, side/NN, down/RB, ,/,, but/CC, it/PRP, 's/VBZ, alright/JJ, ./.]","(ROOT (S (S (INTJ (UH Yeah)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (EX there)) (VP (VBZ 's) (NP (NP (NN isn)) (SBAR (S (NP (PRP 't)) (PP (NP (EX there)) (IN in) (NP (NP (EX there)) (RB really) (. ?) (ADJP (JJ plain) (JJ white)) (NN bag))) (NP (PRP I)) (VP (VBP 'm) (VP (VBG going) (S (VP (TO to) (ADVP (RB hopefully)) (VP (VB put) (PRT (RP out)) (PP (IN in) (NP (RB there))) (S (VP (TO to) (VP (VB protect) (SBAR (IN that) (, ,) (S (NP (NP (DT those) (NNS groups)) (SBAR (S (NP (PRP I)) (VP (VBP don) (NP (PRP 't)))))) (VP (VB know) (SBAR (WHADVP (WRB why)) (S (NP (DT that)) (ADVP (RB suddenly)) (VP (MD can) (VP (VB fall) (PRT (RP up)) (NP (NN side)) (ADVP (RB down))))))))))))))))))))))))) (, ,) (CC but) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ alright)))) (. .)))"
