swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KD/KDE.xml,KDERE01V,7205,0,,A,1,1,Your head?,"[Your/PRP$, head/NN, ?/.]",(ROOT (FRAG (NP (PRP$ Your) (NN head)) (. ?)))
K/KD/KDE.xml,KDERE01V,7205,1,,B,2,1,No my hands.,"[No/DT, my/PRP$, hands/NNS, ./.]",(ROOT (S (VP (NP (DT No) (NP (PRP$ my) (NNS hands)))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,2,,A,3,1,Your hands.,"[Your/PRP$, hands/NNS, ./.]",(ROOT (NP (PRP$ Your) (NNS hands) (. .)))
K/KD/KDE.xml,KDERE01V,7205,3,,A,3,2,Right let's go upstairs and get dressed now.,"[Right/RB, let/VB, 's/POS, go/VB, upstairs/RB, and/CC, get/VB, dressed/VBN, now/RB, ./.]",(ROOT (S (ADVP (RB Right)) (VP (VP (VB let) (S (NP (POS 's)) (VP (VB go) (ADVP (RB upstairs))))) (CC and) (VP (VB get) (VP (VBN dressed) (ADVP (RB now))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,4,,B,4,1,No no no no.,"[No/DT, no/NN, no/NN, no/NN, ./.]",(ROOT (S (NP (DT No) (NN no) (NN no)) (VP (NN no)) (. .)))
K/KD/KDE.xml,KDERE01V,7205,5,,A,5,1,Yes we've read all that.,"[Yes/UH, we/PRP, 've/VBP, read/VBN, all/DT, that/DT, ./.]",(ROOT (S (S (INTJ (UH Yes)) (NP (PRP we)) (VP (VBP 've) (VP (VBN read) (S (NP (DT all)) (NP (DT that)))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,6,,A,5,2,I said I'd read you a couple of stories.,"[I/PRP, said/VBD, I/PRP, 'd/MD, read/VB, you/PRP, a/DT, couple/NN, of/IN, stories/NNS, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD said) (SBAR (S (NP (PRP I)) (VP (MD 'd) (VP (VB read) (S (NP (PRP you)) (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS stories)))))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,7,,A,5,3,Up we go.,"[Up/IN, we/PRP, go/VBP, ./.]",(ROOT (S (PP (IN Up)) (NP (PRP we)) (VP (VBP go)) (. .)))
K/KD/KDE.xml,KDERE01V,7205,8,,A,5,4,Oliver leave Sammy alone.,"[Oliver/NNP, leave/VB, Sammy/NN, alone/RB, ./.]",(ROOT (S (NP (NNP Oliver)) (VP (VB leave) (NP (NN Sammy)) (ADVP (RB alone))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,9,,B,6,1,(()) him,[him/PRP],(ROOT (FRAG (NP (PRP him))))
K/KD/KDE.xml,KDERE01V,7205,10,,A,7,1,No he doesn't want to be pushed around.,"[No/DT, he/PRP, doesn/VBZ, 't/PRP, want/VB, to/TO, be/VB, pushed/VBN, around/RB, ./.]",(ROOT (S (NP (DT No) (PRP he)) (VP (VBZ doesn) (S (NP (PRP 't)) (VP (VB want) (S (VP (TO to) (VP (VB be) (VP (VBN pushed) (ADVP (RB around))))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,11,,A,7,2,Come on up you go.,"[Come/VB, on/IN, up/IN, you/PRP, go/VBP, ./.]",(ROOT (S (S (VP (VB Come) (PP (IN on) (ADVP (IN up))))) (NP (PRP you)) (VP (VBP go)) (. .)))
K/KD/KDE.xml,KDERE01V,7205,12,,B,8,1,Does him wants to get dressed.,"[Does/VBZ, him/PRP, wants/VBZ, to/TO, get/VB, dressed/VBN, ./.]",(ROOT (S (VP (VBZ Does) (SBAR (S (NP (PRP him)) (VP (VBZ wants) (S (VP (TO to) (VP (VB get) (VP (VBN dressed))))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,13,,A,9,1,Sammy doesn't wear clothes does he?,"[Sammy/NNP, doesn/NNP, 't/PRP, wear/VB, clothes/NNS, does/VBZ, he/PRP, ?/.]",(ROOT (S (NP (NP (NNP Sammy) (NNP doesn)) (SBAR (S (NP (PRP 't)) (VP (VB wear) (NP (NNS clothes)))))) (VP (VBZ does) (NP (PRP he))) (. ?)))
K/KD/KDE.xml,KDERE01V,7205,14,,B,10,1,No <laugh> ,[No/DT],(ROOT (FRAG (NP (DT No))))
K/KD/KDE.xml,KDERE01V,7205,15,,A,11,1,Well then silly boys.,"[Well/RB, then/RB, silly/JJ, boys/NNS, ./.]",(ROOT (FRAG (PP (ADVP (RB Well)) (RB then) (NP (JJ silly) (NNS boys))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,16,,B,12,1,Oh no.,"[Oh/UH, no/DT, ./.]",(ROOT (S (VP (NP (INTJ (UH Oh)) (NP (DT no)))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,17,,B,12,2,I carry Sammy.,"[I/PRP, carry/VBP, Sammy/NNP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP carry) (NP (NNP Sammy))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,18,,B,12,3,I carry him.,"[I/PRP, carry/VBP, him/PRP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP carry) (NP (PRP him))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,19,,A,13,1,No he doesn't want to be carried.,"[No/DT, he/PRP, doesn/VBZ, 't/PRP, want/VB, to/TO, be/VB, carried/VBN, ./.]",(ROOT (S (NP (DT No) (PRP he)) (VP (VBZ doesn) (S (NP (PRP 't)) (VP (VB want) (S (VP (TO to) (VP (VB be) (VP (VBN carried)))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,20,,B,14,1,I do.,"[I/PRP, do/VBP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP do)) (. .)))
K/KD/KDE.xml,KDERE01V,7205,21,,A,15,1,No he doesn't want to come upstairs.,"[No/DT, he/PRP, doesn/VBZ, 't/PRP, want/VB, to/TO, come/VB, upstairs/RB, ./.]",(ROOT (S (NP (DT No) (PRP he)) (VP (VBZ doesn) (S (NP (PRP 't)) (VP (VB want) (S (VP (TO to) (VP (VB come) (ADVP (RB upstairs)))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,22,,A,15,2,He's lying in the sun.,"[He/PRP, 's/VBZ, lying/VBG, in/IN, the/DT, sun/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBZ 's) (VP (VBG lying) (PP (IN in) (NP (DT the) (NN sun))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,23,,A,15,3,Come on.,"[Come/VB, on/RP, ./.]",(ROOT (S (VP (VB Come) (PRT (RP on))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,24,,A,15,4,Come on.,"[Come/VB, on/RP, ./.]",(ROOT (S (VP (VB Come) (PRT (RP on))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,25,,B,16,1,(()) I want my (()) ,"[I/PRP, want/VBP, my/PRP$]",(ROOT (S (NP (PRP I)) (VP (VBP want) (NP (PRP$ my)))))
K/KD/KDE.xml,KDERE01V,7205,26,,A,17,1,I don't know where they are.,"[I/PRP, don/VBP, 't/PRP, know/VB, where/WRB, they/PRP, are/VBP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBP are))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,27,,B,18,1,I can't find them.,"[I/PRP, can/MD, 't/PRP, find/VB, them/PRP, ./.]",(ROOT (S (NP (PRP I)) (VP (MD can) (NP (PRP 't)) (S (VP (VB find) (NP (PRP them))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,28,,A,19,1,All right we'll have a look later come lets get dressed now.,"[All/DT, right/NN, we/PRP, 'll/MD, have/VB, a/DT, look/NN, later/RB, come/VBD, lets/VBZ, get/VB, dressed/VBN, now/RB, ./.]",(ROOT (S (NP (NP (DT All) (NN right)) (SBAR (S (NP (PRP we)) (VP (MD 'll) (VP (VB have) (NP (DT a) (NN look))))))) (ADVP (RB later)) (VP (VBD come) (SBAR (S (VP (VBZ lets) (S (VP (VB get) (VP (VBN dressed) (ADVP (RB now))))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,29,,B,20,1,I don't want to get dressed.,"[I/PRP, don/VBP, 't/PRP, want/VB, to/TO, get/VB, dressed/VBN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB want) (S (VP (TO to) (VP (VB get) (VP (VBN dressed)))))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,30,,A,21,1,Well you'll have to.,"[Well/RB, you/PRP, 'll/MD, have/VB, to/TO, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP you)) (VP (MD 'll) (VP (VB have) (S (VP (TO to))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,31,,A,21,2,You can't go out in your pyjamas.,"[You/PRP, can/MD, 't/PRP, go/VB, out/RP, in/IN, your/PRP$, pyjamas/NNS, ./.]",(ROOT (S (NP (PRP You)) (VP (MD can) (NP (PRP 't)) (S (VP (VB go) (PRT (RP out)) (PP (IN in) (NP (PRP$ your) (NNS pyjamas)))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,32,,B,22,1,I not going anywhere.,"[I/PRP, not/RB, going/VBG, anywhere/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (RB not) (S (VP (VBG going) (ADVP (RB anywhere))))) (. .)))
K/KD/KDE.xml,KDERE01V,7205,33,,B,22,2,Well we have to go to the bank.,"[Well/RB, we/PRP, have/VBP, to/TO, go/VB, to/TO, the/DT, bank/NN, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP we)) (VP (VBP have) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (DT the) (NN bank))))))) (. .)))
