5404,"(0,)",What 're you doing now ?,"[What/WDT, 're/VBP, you/PRP, doing/VBG, now/RB, ?/.]",(ROOT (FRAG (SBAR (WHNP (WDT What)) (S (VP (VBP 're) (NP (NP (PRP you)) (VP (VBG doing) (ADVP (RB now))))))) (. ?)))
5404,"(1,)",If it doesn 't rain I 'll get a bit in the garden   .,"[If/IN, it/PRP, doesn/VBD, 't/PRP, rain/NN, I/PRP, 'll/MD, get/VB, a/DT, bit/NN, in/IN, the/DT, garden/NN, ./.]",(ROOT (S (SBAR (IN If) (S (NP (PRP it)) (VP (VBD doesn) (S (NP (PRP 't)) (NP (NN rain)))))) (NP (PRP I)) (VP (MD 'll) (VP (VB get) (NP (NP (DT a) (NN bit)) (PP (IN in) (NP (DT the) (NN garden)))))) (. .)))
5404,"(2,)",  .,[./.],(ROOT (NP (. .)))
5404,"(3,)",If it doesn 't rain I 'll get a bit done in the garden tomorrow .,"[If/IN, it/PRP, doesn/VBD, 't/PRP, rain/NN, I/PRP, 'll/MD, get/VB, a/DT, bit/NN, done/VBN, in/IN, the/DT, garden/NN, tomorrow/NN, ./.]",(ROOT (S (SBAR (IN If) (S (NP (PRP it)) (VP (VBD doesn) (S (NP (PRP 't)) (NP (NN rain)))))) (NP (PRP I)) (VP (MD 'll) (VP (VB get) (NP (NP (DT a) (NN bit)) (VP (VBN done) (PP (IN in) (NP (DT the) (NN garden))) (NP (NN tomorrow)))))) (. .)))
5404,"(4,)",Get some plants   .,"[Get/VB, some/DT, plants/NNS, ./.]",(ROOT (S (VP (VB Get) (NP (DT some) (NNS plants))) (. .)))
5404,"(5,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
5404,"(6,)","Is she , she sounds   .","[Is/VBZ, she/PRP, ,/,, she/PRP, sounds/VBZ, ./.]","(ROOT (S (S (VP (VBZ Is) (NP (PRP she)))) (, ,) (NP (PRP she)) (VP (VBZ sounds)) (. .)))"
5404,"(7,)",Well they took her at the   there was a   I was gonna give one   .,"[Well/RB, they/PRP, took/VBD, her/PRP$, at/IN, the/DT, there/EX, was/VBD, a/DT, I/PRP, was/VBD, gonna/NNP, give/VB, one/CD, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP they)) (VP (VBD took) (NP (NP (PRP$ her) (QP (IN at) (DT the))) (SBAR (S (NP (EX there)) (VP (VBD was) (NP (DT a) (S (NP (PRP I)) (VP (VBD was) (S (NP (NNP gonna)) (VP (VB give) (NP (CD one)))))))))))) (. .)))
5404,"(8,)",Got one with a bigger bit gave   .,"[Got/VBD, one/CD, with/IN, a/DT, bigger/JJR, bit/NN, gave/VBD, ./.]",(ROOT (S (S (VP (VBD Got) (NP (CD one)) (PP (IN with) (NP (DT a) (JJR bigger) (NN bit))))) (VP (VBD gave)) (. .)))
5404,"(9,)",She hasn 't had any thing think to eat since she had that biscuit .,"[She/PRP, hasn/VBP, 't/PRP, had/VBD, any/DT, thing/NN, think/VBP, to/TO, eat/VB, since/IN, she/PRP, had/VBD, that/IN, biscuit/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBP hasn) (SBAR (S (NP (PRP 't)) (VP (VBD had) (NP (NP (DT any) (NN thing)) (SBAR (S (VP (VBP think) (S (VP (TO to) (VP (VB eat) (SBAR (IN since) (S (NP (PRP she)) (VP (VBD had) (PP (IN that) (NP (NN biscuit))))))))))))))))) (. .)))
5404,"(10,)",  .,[./.],(ROOT (NP (. .)))
5404,"(11, 12)"," Oh , it 's quite hard work isn 't it ?","[Oh/UH, ,/,, it/PRP, 's/VBZ, quite/RB, hard/JJ, work/NN, isn/NN, 't/PRP, it/PRP, ?/.]","(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP it)) (VP (VBZ 's) (NP (NP (ADJP (RB quite) (JJ hard)) (NN work) (NN isn)) (NP (NP (PRP 't)) (NP (PRP it))))) (. ?)))"
5404,"(13,)",I .,"[I/PRP, ./.]",(ROOT (FRAG (NP (PRP I)) (. .)))
5404,"(14,)","The trouble is you know she 's get   and have a good go at it , it 's not worth it with all the   .","[The/DT, trouble/NN, is/VBZ, you/PRP, know/VBP, she/PRP, 's/VBZ, get/VB, and/CC, have/VB, a/DT, good/JJ, go/NN, at/IN, it/PRP, ,/,, it/PRP, 's/VBZ, not/RB, worth/JJ, it/PRP, with/IN, all/PDT, the/DT, ./.]","(ROOT (S (S (NP (DT The) (NN trouble)) (VP (VBZ is) (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP she)) (VP (VBZ 's) (VP (VP (VB get)) (CC and) (VP (VB have) (NP (NP (DT a) (JJ good) (NN go)) (PP (IN at) (NP (PRP it)))))))))))))) (, ,) (NP (PRP it)) (VP (VBZ 's) (RB not) (ADJP (JJ worth) (NP (PRP it))) (PP (IN with) (NP (PDT all) (DT the)))) (. .)))"
5404,"(15,)",  . Cheese cake had   .,"[./., Cheese/NNP, cake/NN, had/VBD, ./.]",(ROOT (S (NP (. .) (NNP Cheese) (NN cake)) (VP (VBD had)) (. .)))
5404,"(16,)",  .,[./.],(ROOT (NP (. .)))
5404,"(17,)","No I don 't think she does , I , no need for putting it off .","[No/DT, I/PRP, don/VBP, 't/PRP, think/VB, she/PRP, does/VBZ, ,/,, I/PRP, ,/,, no/DT, need/NN, for/IN, putting/VBG, it/PRP, off/RP, ./.]","(ROOT (S (NP (DT No) (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB think) (SBAR (S (NP (PRP she)) (VP (VBZ does) (PRN (, ,) (NP (PRP I)) (, ,)) (NP (NP (DT no) (NN need)) (PP (IN for) (S (VP (VBG putting) (NP (PRP it)) (PRT (RP off)))))))))))) (. .)))"
5404,"(18,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
5404,"(19,)",She 's dying to go out and play with her tennis racket .,"[She/PRP, 's/VBZ, dying/VBG, to/TO, go/VB, out/RP, and/CC, play/VB, with/IN, her/PRP$, tennis/NN, racket/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ 's) (VP (VBG dying) (S (VP (TO to) (VP (VP (VB go) (PRT (RP out))) (CC and) (VP (VB play) (PP (IN with) (NP (PRP$ her) (NN tennis) (NN racket))))))))) (. .)))
5404,"(20,)",She isn 't very well .,"[She/PRP, isn/VBZ, 't/PRP, very/RB, well/RB, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ isn) (NP (PRP 't)) (ADVP (RB very) (RB well))) (. .)))
5404,"(21,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
5404,"(22,)","Oh , I just hope she does get better next week .","[Oh/UH, ,/,, I/PRP, just/RB, hope/VBP, she/PRP, does/VBZ, get/VB, better/JJR, next/JJ, week/NN, ./.]","(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP I)) (ADVP (RB just)) (VP (VBP hope) (SBAR (S (NP (PRP she)) (VP (VBZ does) (VP (VB get) (ADJP (JJR better)) (NP (JJ next) (NN week))))))) (. .)))"
