2608,"(0,)",I thought you might be going going   .,"[I/PRP, thought/VBD, you/PRP, might/MD, be/VB, going/VBG, going/VBG, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP you)) (VP (MD might) (VP (VB be) (VP (VBG going) (S (VP (VBG going))))))))) (. .)))
2608,"(1,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
2608,"(2,)",A good thing,"[A/DT, good/JJ, thing/NN]",(ROOT (FRAG (NP (DT A) (JJ good) (NN thing))))
2608,"(3,)",I hope not .,"[I/PRP, hope/VBP, not/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP hope) (RB not)) (. .)))
2608,"(4,)",It 's a good thing I 'm not going to go because you might end up   oh look at that ?,"[It/PRP, 's/VBZ, a/DT, good/JJ, thing/NN, I/PRP, 'm/VBP, not/RB, going/VBG, to/TO, go/VB, because/IN, you/PRP, might/MD, end/VB, up/RP, oh/UH, look/VB, at/IN, that/DT, ?/.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (NP (DT a) (JJ good) (NN thing)) (SBAR (S (NP (PRP I)) (VP (VBP 'm) (RB not) (VP (VBG going) (S (VP (TO to) (VP (VB go) (SBAR (IN because) (S (NP (PRP you)) (VP (MD might) (VP (VB end) (PRT (RP up)) (S (INTJ (UH oh)) (VP (VB look) (PP (IN at) (NP (DT that)))))))))))))))))) (. ?)))
2608,"(5,)","Oh that looks good , yes .","[Oh/UH, that/WDT, looks/VBZ, good/JJ, ,/,, yes/UH, ./.]","(ROOT (S (S (INTJ (UH Oh)) (NP (WDT that)) (VP (VBZ looks) (ADJP (JJ good)))) (, ,) (FRAG (INTJ (UH yes))) (. .)))"
2608,"(6,)","Both playing croquet , and fighting each other I just get   .","[Both/DT, playing/VBG, croquet/NNP, ,/,, and/CC, fighting/VBG, each/DT, other/JJ, I/PRP, just/RB, get/VB, ./.]","(ROOT (S (S (NP (DT Both)) (VP (VBG playing) (NP (NNP croquet)))) (, ,) (CC and) (S (VP (VBG fighting) (NP (NP (DT each) (JJ other)) (SBAR (S (NP (PRP I)) (ADVP (RB just)) (VP (VB get))))))) (. .)))"
2608,"(7,)","Well I said to David , is there , I understand this is a game where people get very seedy with each other and he said no not at all not at all   .","[Well/RB, I/PRP, said/VBD, to/TO, David/NNP, ,/,, is/VBZ, there/RB, ,/,, I/PRP, understand/VBP, this/DT, is/VBZ, a/DT, game/NN, where/WRB, people/NNS, get/VBP, very/RB, seedy/JJ, with/IN, each/DT, other/JJ, and/CC, he/PRP, said/VBD, no/DT, not/RB, at/IN, all/DT, not/RB, at/IN, all/DT, ./.]","(ROOT (S (S (INTJ (RB Well)) (NP (PRP I)) (VP (VBD said) (PP (TO to) (NP (NNP David))))) (, ,) (S (S (VP (VBZ is) (ADVP (RB there)))) (, ,) (NP (PRP I)) (VP (VBP understand) (SBAR (S (NP (DT this)) (VP (VBZ is) (NP (NP (DT a) (NN game)) (SBAR (WHADVP (WRB where)) (S (NP (NNS people)) (VP (VBP get) (NP (RB very) (JJ seedy)) (PP (IN with) (NP (DT each) (JJ other)))))))))))) (CC and) (S (NP (PRP he)) (VP (VBD said) (ADVP (DT no) (RB not)) (ADVP (IN at) (DT all)) (PP (RB not) (IN at) (NP (DT all))))) (. .)))"
2608,"(8,)",David is such a mild mannered fellow that er he wouldn 't know how to .,"[David/NNP, is/VBZ, such/JJ, a/DT, mild/JJ, mannered/JJ, fellow/NN, that/WDT, er/NN, he/PRP, wouldn/VBD, 't/PRP, know/VB, how/WRB, to/TO, ./.]",(ROOT (S (NP (NNP David)) (VP (VBZ is) (PP (JJ such) (NP (NP (DT a) (ADJP (JJ mild) (JJ mannered)) (NN fellow)) (SBAR (WHNP (WDT that)) (S (NP (NP (NN er)) (SBAR (S (NP (PRP he)) (VP (VBD wouldn) (NP (PRP 't)))))) (VP (VB know) (NP (WRB how)) (PP (TO to)))))))) (. .)))
2608,"(9,)", He said and he said it 's a game of great tactics and erm,"[He/PRP, said/VBD, and/CC, he/PRP, said/VBD, it/PRP, 's/VBZ, a/DT, game/NN, of/IN, great/JJ, tactics/NNS, and/CC, erm/NN]",(ROOT (NP (S (S (NP (PRP He)) (VP (VBD said))) (CC and) (S (NP (PRP he)) (VP (VBD said) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (NN game)) (PP (IN of) (NP (JJ great) (NNS tactics) (CC and) (NN erm))))))))))))
