26802,"(0, 1)",He 's supposed to go to er    .,"[He/PRP, 's/VBZ, supposed/VBN, to/TO, go/VB, to/TO, er/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBZ 's) (VP (VBN supposed) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (NN er)))))))) (. .)))
26802,"(2, 3)",Gotta go to  what 's it called again ?,"[Gotta/NNP, go/VB, to/TO, what/WP, 's/VBZ, it/PRP, called/VBD, again/RB, ?/.]",(ROOT (S (NP (NNP Gotta)) (VP (VB go) (PP (TO to) (SBAR (WHNP (WP what)) (S (VP (VBZ 's) (SBAR (S (NP (PRP it)) (VP (VBD called) (ADVP (RB again)))))))))) (. ?)))
26802,"(4,)",Oh look !,"[Oh/UH, look/VB, !/.]",(ROOT (S (INTJ (UH Oh)) (VP (VB look)) (. !)))
26802,"(5,)",They 've run over to the sheep !,"[They/PRP, 've/VBP, run/VBN, over/IN, to/TO, the/DT, sheep/NN, !/.]",(ROOT (S (NP (PRP They)) (VP (VBP 've) (VP (VBN run) (PP (IN over) (PP (TO to) (NP (DT the) (NN sheep)))))) (. !)))
26802,"(6, 7)",Didn 't know  pretending .,"[Didn/NN, 't/PRP, know/VBP, pretending/VBG, ./.]",(ROOT (S (NP (NN Didn)) (NP (PRP 't)) (VP (VBP know) (S (VP (VBG pretending)))) (. .)))
26802,"(8,)",He 's supposed to be   or something .,"[He/PRP, 's/VBZ, supposed/VBN, to/TO, be/VB, or/CC, something/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBZ 's) (VP (VBN supposed) (S (VP (TO to) (VP (VB be) (NP (CC or) (NN something))))))) (. .)))
26802,"(9, 10)",Supposed to have let me know last night    again .,"[Supposed/VBN, to/TO, have/VB, let/VB, me/PRP, know/VB, last/JJ, night/NN, again/RB, ./.]",(ROOT (S (VP (VBN Supposed) (S (VP (TO to) (VP (VB have) (S (VP (VB let) (S (NP (PRP me)) (VP (VB know) (NP (JJ last) (NN night)) (ADVP (RB again)))))))))) (. .)))
26802,"(11,)",I don 't know what 's up .,"[I/PRP, don/VBP, 't/PRP, know/VB, what/WP, 's/VBZ, up/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB know) (SBAR (WHNP (WP what)) (S (VP (VBZ 's) (ADVP (RB up)))))))) (. .)))
26802,"(12,)",You 'll have to ring him up !,"[You/PRP, 'll/MD, have/VB, to/TO, ring/VB, him/PRP, up/RB, !/.]",(ROOT (S (NP (PRP You)) (VP (MD 'll) (VP (VB have) (S (VP (TO to) (VP (VB ring) (NP (PRP him)) (ADVP (RB up))))))) (. !)))
26802,"(13,)","You did go in di-  , didn 't you ?","[You/PRP, did/VBD, go/VB, in/IN, di-/NN, ,/,, didn/NN, 't/PRP, you/PRP, ?/.]","(ROOT (S (NP (PRP You)) (VP (VBD did) (VP (VB go) (PP (IN in) (NP (NP (NN di-)) (, ,) (NP (NP (NN didn)) (NP (PRP 't))))) (NP (PRP you)))) (. ?)))"
26802,"(14,)",Go in .,"[Go/VB, in/IN, ./.]",(ROOT (S (VP (VB Go) (PP (IN in))) (. .)))
26802,"(15, 16)",From work I 'll have to ring here  and we 'll have to go and get him .,"[From/IN, work/NN, I/PRP, 'll/MD, have/VB, to/TO, ring/NN, here/RB, and/CC, we/PRP, 'll/MD, have/VB, to/TO, go/VB, and/CC, get/VB, him/PRP, ./.]",(ROOT (S (S (PP (IN From) (NP (NN work))) (NP (PRP I)) (VP (MD 'll) (VP (VB have) (PP (TO to) (NP (NP (NN ring)) (ADVP (RB here))))))) (CC and) (S (NP (PRP we)) (VP (MD 'll) (VP (VB have) (S (VP (TO to) (VP (VB go) (CC and) (VB get) (NP (PRP him)))))))) (. .)))
26802,"(17, 18)", to er  just gotta go .,"[to/TO, er/NN, just/RB, gotta/NNP, go/NNP, ./.]",(ROOT (FRAG (PP (TO to) (NP (NP (NN er) (RB just)) (NP (NNP gotta) (NNP go)))) (. .)))
26802,"(19,)",He doesn 't know what day .,"[He/PRP, doesn/VBZ, 't/PRP, know/VB, what/WP, day/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBZ doesn) (S (NP (PRP 't)) (VP (VB know) (NP (WP what)) (NP (NN day))))) (. .)))
