10805,"(0,)","Yes , one or two .","[Yes/UH, ,/,, one/CD, or/CC, two/CD, ./.]","(ROOT (FRAG (INTJ (UH Yes)) (, ,) (NP (NP (CD one)) (CC or) (NP (CD two))) (. .)))"
10805,"(1,)",,[],X
10805,"(2,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
10805,"(3, 4)","Erm  Oh I was just trying to remember what , what was said .","[Erm/NNP, Oh/UH, I/PRP, was/VBD, just/RB, trying/VBG, to/TO, remember/VB, what/WP, ,/,, what/WP, was/VBD, said/VBN, ./.]","(ROOT (S (NP (NP (NNP Erm)) (SBAR (S (INTJ (UH Oh)) (NP (PRP I)) (VP (VBD was) (ADVP (RB just)) (VP (VBG trying) (S (VP (TO to) (VP (VB remember) (NP (WP what)))))))))) (, ,) (NP (WP what)) (VP (VBD was) (VP (VBN said))) (. .)))"
10805,"(5, 6, 7)",Something to do with  Ah Jerry said something quite good about  availability .,"[Something/NN, to/TO, do/VB, with/IN, Ah/NN, Jerry/NNP, said/VBD, something/NN, quite/RB, good/JJ, about/IN, availability/NN, ./.]",(ROOT (S (NP (NN Something) (S (VP (TO to) (VP (VB do) (PP (IN with) (NP (NN Ah) (NNP Jerry))))))) (VP (VBD said) (NP (NP (NN something)) (ADJP (RB quite) (JJ good))) (PP (IN about) (NP (NN availability)))) (. .)))
10805,"(8, 9, 10)","Erm  like you can 't  although peop- people will go for jobs , now produce proof of jobs they 've applied for .","[Erm/NNP, like/IN, you/PRP, can/MD, 't/PRP, although/IN, peop-/JJ, people/NNS, will/MD, go/VB, for/IN, jobs/NNS, ,/,, now/RB, produce/VBP, proof/NN, of/IN, jobs/NNS, they/PRP, 've/VBP, applied/VBN, for/IN, ./.]","(ROOT (S (NP (NP (NNP Erm)) (SBAR (IN like) (S (NP (PRP you)) (VP (MD can) (S (NP (PRP 't)) (SBAR (IN although) (S (NP (JJ peop-) (NNS people)) (VP (MD will) (VP (VB go) (PP (IN for) (NP (NNS jobs))) (, ,) (ADVP (RB now))))))))))) (VP (VBP produce) (NP (NP (NN proof)) (PP (IN of) (NP (NP (NNS jobs)) (SBAR (S (NP (PRP they)) (VP (VBP 've) (VP (VBN applied) (PP (IN for)))))))))) (. .)))"
10805,"(11,)",You can 't tell whether they really want the jobs or not .,"[You/PRP, can/MD, 't/PRP, tell/VB, whether/IN, they/PRP, really/RB, want/VBP, the/DT, jobs/NNS, or/CC, not/RB, ./.]",(ROOT (S (NP (PRP You)) (VP (MD can) (NP (PRP 't)) (S (VP (VB tell) (SBAR (IN whether) (S (NP (PRP they)) (ADVP (RB really)) (VP (VBP want) (NP (DT the) (NNS jobs)))) (CC or) (RB not))))) (. .)))
10805,"(12,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
10805,"(13,)",And and it is,"[And/CC, and/CC, it/PRP, is/VBZ]",(ROOT (FRAG (S (CC And) (ADVP (CC and)) (NP (PRP it)) (VP (VBZ is)))))
10805,"(14,)",So they 're actually seeking   then ?,"[So/IN, they/PRP, 're/VBP, actually/RB, seeking/VBG, then/RB, ?/.]",(ROOT (S (IN So) (NP (PRP they)) (VP (VBP 're) (ADVP (RB actually)) (VP (VBG seeking) (ADVP (RB then)))) (. ?)))
10805,"(15,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
10805,"(16,)",Well I suppose not really .,"[Well/RB, I/PRP, suppose/VBP, not/RB, really/RB, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP I)) (VP (VBP suppose) (ADVP (RB not) (RB really))) (. .)))
10805,"(17,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
10805,"(18,)",It shows that they 've applied for the job .,"[It/PRP, shows/VBZ, that/IN, they/PRP, 've/VBP, applied/VBN, for/IN, the/DT, job/NN, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ shows) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 've) (VP (VBN applied) (PP (IN for) (NP (DT the) (NN job)))))))) (. .)))
10805,"(19,)",It doesn 't show that they wanted it .,"[It/PRP, doesn/VBD, 't/PRP, show/VBP, that/IN, they/PRP, wanted/VBD, it/PRP, ./.]",(ROOT (S (NP (PRP It)) (VP (VBD doesn) (SBAR (S (NP (PRP 't)) (VP (VBP show) (SBAR (IN that) (S (NP (PRP they)) (VP (VBD wanted) (NP (PRP it))))))))) (. .)))
