27604,"(0,)",Nothing wrong with her !,"[Nothing/NN, wrong/JJ, with/IN, her/PRP$, !/.]",(ROOT (FRAG (NP (NN Nothing)) (ADVP (JJ wrong) (PP (IN with) (NP (PRP$ her)))) (. !)))
27604,"(1,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
27604,"(2,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
27604,"(3, 4, 5, 6, 7, 8, 9)","Yeah  er     Prime Minister , John Major  John Major 's anxious wife , Norma  has a job keeping her cool  as she faces the anger of a town  blighted by unemployment .","[Yeah/UH, er/NN, Prime/JJ, Minister/NN, ,/,, John/NNP, Major/NNP, John/NNP, Major/NNP, 's/POS, anxious/JJ, wife/NN, ,/,, Norma/NNP, has/VBZ, a/DT, job/NN, keeping/VBG, her/PRP$, cool/NN, as/IN, she/PRP, faces/VBZ, the/DT, anger/NN, of/IN, a/DT, town/NN, blighted/JJ, by/IN, unemployment/NN, ./.]","(ROOT (S (S (INTJ (UH Yeah)) (NP (NN er)) (VP (VP (ADVP (JJ Prime) (NP (NP (NN Minister)) (, ,) (NP (NP (NP (NNP John) (NNP Major) (NNP John) (NNP Major) (POS 's)) (JJ anxious) (NN wife)) (, ,) (NP (NNP Norma))))) (VBZ has) (NP (NP (DT a) (NN job)) (VP (VBG keeping) (NP (PRP$ her) (NN cool))))) (SBAR (IN as) (S (NP (PRP she)) (VP (VBZ faces) (NP (NP (DT the) (NN anger)) (PP (IN of) (NP (DT a) (NN town) (JJ blighted)))) (PP (IN by) (NP (NN unemployment)))))))) (. .)))"
27604,"(10, 11)","The couple were both shoved and jostled  as around one hundred demonstrators greeted them with jeers and shouts in Bolton , Lancashire .","[The/DT, couple/NN, were/VBD, both/DT, shoved/VBD, and/CC, jostled/VBD, as/IN, around/IN, one/CD, hundred/CD, demonstrators/NNS, greeted/VBD, them/PRP, with/IN, jeers/NNS, and/CC, shouts/NNS, in/IN, Bolton/NNP, ,/,, Lancashire/NNP, ./.]","(ROOT (S (NP (DT The) (NN couple)) (VP (VBD were) (NP (NP (DT both)) (SBAR (S (VP (VP (VBD shoved)) (CC and) (VP (VBD jostled) (SBAR (IN as) (S (NP (QP (IN around) (CD one) (CD hundred)) (NNS demonstrators)) (VP (VBD greeted) (NP (PRP them)) (PP (IN with) (NP (NNS jeers) (CC and) (NNS shouts))) (PP (IN in) (NP (NNP Bolton) (, ,) (NNP Lancashire)))))))))))) (. .)))"
27604,"(12,)",Police helmets went flying as officers formed a protective cordon around the Majors .,"[Police/NN, helmets/NNS, went/VBD, flying/VBG, as/IN, officers/NNS, formed/VBD, a/DT, protective/JJ, cordon/NN, around/IN, the/DT, Majors/NNS, ./.]",(ROOT (S (NP (NN Police) (NNS helmets)) (VP (VBD went) (S (VP (VBG flying) (SBAR (IN as) (S (NP (NNS officers)) (VP (VBD formed) (NP (DT a) (JJ protective) (NN cordon)) (PP (IN around) (NP (DT the) (NNS Majors))))))))) (. .)))
27604,"(13, 14, 15, 16)","Bricklayer , Tony   > one of the town 's twelve  thousand jobless said  I came along to show my contempt with his government policies !","[Bricklayer/NN, ,/,, Tony/NNP, >/JJR, one/CD, of/IN, the/DT, town/NN, 's/POS, twelve/CD, thousand/CD, jobless/JJ, said/VBD, I/PRP, came/VBD, along/IN, to/TO, show/VB, my/PRP$, contempt/NN, with/IN, his/PRP$, government/NN, policies/NNS, !/.]","(ROOT (NP (NP (NN Bricklayer)) (, ,) (NP (NP (NNP Tony)) (ADJP (ADJP (JJR >) (SBAR (S (NP (NP (CD one)) (PP (IN of) (NP (NP (NP (DT the) (NN town) (POS 's)) (QP (CD twelve) (CD thousand))) (ADJP (JJ jobless))))) (VP (VBD said) (SBAR (S (NP (PRP I)) (VP (VBD came) (ADVP (IN along)) (S (VP (TO to) (VP (VB show) (NP (PRP$ my) (NN contempt)))))))))))) (PP (IN with) (NP (PRP$ his) (NN government) (NNS policies))))) (. !)))"
27604,"(17, 18, 19)",Mr Major abandoned the plan of twenty minutes full campaign  walk about  after just five minutes   !,"[Mr/NNP, Major/NNP, abandoned/VBD, the/DT, plan/NN, of/IN, twenty/CD, minutes/NNS, full/JJ, campaign/NN, walk/VBP, about/RB, after/RB, just/RB, five/CD, minutes/NNS, !/.]",(ROOT (S (NP (NNP Mr) (NNP Major)) (VP (VBD abandoned) (SBAR (S (NP (NP (DT the) (NN plan)) (PP (IN of) (NP (ADJP (NP (CD twenty) (NNS minutes)) (JJ full)) (NN campaign)))) (VP (VBP walk) (PP (RB about) (RB after) (NP (QP (RB just) (CD five)) (NNS minutes))))))) (. !)))
27604,"(20,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
27604,"(21,)","We don 't want them , you see !","[We/PRP, don/VBP, 't/PRP, want/VB, them/PRP, ,/,, you/PRP, see/VBP, !/.]","(ROOT (S (S (NP (PRP We)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB want) (NP (PRP them)))))) (, ,) (NP (PRP you)) (VP (VBP see)) (. !)))"
