19501,"(0,)",Seat-y belt on Stuart .,"[Seat-y/NNP, belt/NNP, on/IN, Stuart/NNP, ./.]",(ROOT (NP (NP (NNP Seat-y) (NNP belt)) (PP (IN on) (NP (NNP Stuart))) (. .)))
19501,"(1, 2)",  better put her seat-y belt on then hadn 't she ?,"[better/JJR, put/VBD, her/PRP$, seat-y/NN, belt/NN, on/IN, then/RB, hadn/NN, 't/PRP, she/PRP, ?/.]",(ROOT (SINV (ADJP (JJR better)) (VP (VBD put) (NP (NP (PRP$ her) (NN seat-y) (NN belt)) (PP (IN on) (NP (RB then) (NN hadn)))) (NP (PRP 't))) (NP (PRP she)) (. ?)))
19501,"(3,)",In case mister police-y man decides to stop us and say why haven 't you put your seat-y belt on Mrs M- Mrs woman ?,"[In/IN, case/NN, mister/NN, police-y/NN, man/NN, decides/VBZ, to/TO, stop/VB, us/PRP, and/CC, say/VB, why/WRB, haven/NN, 't/PRP, you/PRP, put/VB, your/PRP$, seat-y/NNP, belt/NNP, on/IN, Mrs/NNP, M-/NNP, Mrs/NNP, woman/NN, ?/.]",(ROOT (S (PP (IN In) (NP (NN case) (NN mister))) (NP (NN police-y) (NN man)) (VP (VBZ decides) (S (VP (TO to) (VP (VP (VB stop) (NP (PRP us))) (CC and) (VP (VB say) (SBAR (WHADVP (WRB why) (NP (NP (NN haven)) (NP (PRP 't)))) (S (NP (PRP you)) (VP (VB put) (NP (PRP$ your) (NNP seat-y) (NNP belt)) (PP (IN on) (NP (NNP Mrs) (NNP M-) (NNP Mrs) (NN woman))))))))))) (. ?)))
19501,"(4,)","Sorry , sir .","[Sorry/JJ, ,/,, sir/NNP, ./.]","(ROOT (FRAG (ADJP (JJ Sorry)) (, ,) (NP (NNP sir)) (. .)))"
19501,"(5,)",It 's your responsibility to ensure that your passengers have got their safety belt on .,"[It/PRP, 's/VBZ, your/PRP$, responsibility/NN, to/TO, ensure/VB, that/IN, your/PRP$, passengers/NNS, have/VBP, got/VBN, their/PRP$, safety/NN, belt/NN, on/IN, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (PRP$ your) (NN responsibility) (S (VP (TO to) (VP (VB ensure) (SBAR (IN that) (S (NP (PRP$ your) (NNS passengers)) (VP (VBP have) (VP (VBN got) (NP (PRP$ their) (NN safety) (NN belt)) (PP (IN on))))))))))) (. .)))
19501,"(6,)",Cos that would be nice wouldn 't it ?,"[Cos/NN, that/WDT, would/MD, be/VB, nice/JJ, wouldn/NN, 't/PRP, it/PRP, ?/.]",(ROOT (FRAG (NP (NP (NN Cos)) (SBAR (WHNP (WDT that)) (S (VP (MD would) (VP (VB be) (NP (NP (JJ nice) (NN wouldn)) (NP (NP (PRP 't)) (NP (PRP it))))))))) (. ?)))
19501,"(7,)",To be fined twelve quid for not having a safety belt on and on top of the ninety quid and the forty quid and one thing and another .,"[To/TO, be/VB, fined/VBN, twelve/CD, quid/NN, for/IN, not/RB, having/VBG, a/DT, safety/NN, belt/NN, on/IN, and/CC, on/IN, top/NN, of/IN, the/DT, ninety/CD, quid/NN, and/CC, the/DT, forty/CD, quid/NN, and/CC, one/CD, thing/NN, and/CC, another/DT, ./.]",(ROOT (S (VP (TO To) (VP (VB be) (VP (VBN fined) (NP (CD twelve) (NN quid)) (PP (IN for) (S (RB not) (VP (VBG having) (NP (DT a) (NN safety) (NN belt)) (PP (IN on) (CC and) (IN on) (NP (NP (NP (NN top)) (PP (IN of) (NP (NP (DT the) (CD ninety) (NN quid)) (CC and) (NP (DT the) (CD forty) (NN quid))))) (CC and) (NP (NP (CD one) (NN thing)) (CC and) (NP (DT another))))))))))) (. .)))
19501,"(8,)",,[],X
19501,"(9, 10, 11)",  but  show you Pat  >  's house if you like .,"[but/CC, show/VBP, you/PRP, Pat/NNP, >/JJR, 's/POS, house/NNP, if/IN, you/PRP, like/VBP, ./.]",(ROOT (S (CC but) (VP (VBP show) (S (NP (PRP you)) (PP (NNP Pat) (NP (NP (NP (JJR >)) (POS 's)) (NX (NNP house))))) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP like))))) (. .)))
19501,"(12,)",Would you like to see Pat  >  's house ?,"[Would/MD, you/PRP, like/VB, to/TO, see/VB, Pat/NNP, >/JJR, 's/POS, house/NNP, ?/.]",(ROOT (SQ (MD Would) (NP (PRP you)) (VP (VB like) (S (VP (TO to) (VP (VB see) (NP (NP (NNP Pat)) (JJR >)) (S (NP (POS 's)))))) (NP (NNP house))) (. ?)))
