26607,"(0, 1)",Out of interest  I couldn 't help but notice you book erm,"[Out/IN, of/IN, interest/NN, I/PRP, couldn/VBP, 't/PRP, help/VB, but/CC, notice/VB, you/PRP, book/VB, erm/NN]",(ROOT (S (PP (IN Out) (PP (IN of) (NP (NN interest)))) (NP (PRP I)) (VP (VBP couldn) (S (NP (PRP 't)) (VP (VP (VB help)) (CC but) (VP (VB notice) (S (NP (PRP you)) (VP (VB book) (NP (NN erm))))))))))
26607,"(2,)",Yes ?,"[Yes/UH, ?/.]",(ROOT (INTJ (UH Yes) (. ?)))
26607,"(3,)",a P reg .,"[a/DT, P/NN, reg/NN, ./.]",(ROOT (NP (NP (DT a) (NN P)) (NP (NN reg)) (. .)))
26607,"(4, 5)","Erm  do you find most of the old cars , more old cars than newer cars ?","[Erm/NN, do/VBP, you/PRP, find/VB, most/JJS, of/IN, the/DT, old/JJ, cars/NNS, ,/,, more/JJR, old/JJ, cars/NNS, than/IN, newer/JJR, cars/NNS, ?/.]","(ROOT (S (NP (NN Erm)) (VP (VBP do) (S (NP (PRP you)) (VP (VB find) (NP (NP (JJS most)) (PP (IN of) (NP (NP (DT the) (JJ old) (NNS cars)) (, ,) (NP (NP (JJR more) (JJ old) (NNS cars)) (PP (IN than) (NP (JJR newer) (NNS cars)))))))))) (. ?)))"
26607,"(6,)",What don 't pay ?,"[What/WDT, don/NNP, 't/PRP, pay/VB, ?/.]",(ROOT (SBARQ (WHNP (WDT What) (NNP don)) (SQ (NP (PRP 't)) (VP (VB pay))) (. ?)))
26607,"(7,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
26607,"(8,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
26607,"(9,)",Just out of interest .,"[Just/RB, out/IN, of/IN, interest/NN, ./.]",(ROOT (NP (NP (QP (RB Just) (IN out))) (PP (IN of) (NP (NN interest))) (. .)))
26607,"(10,)",Purely .,"[Purely/RB, ./.]",(ROOT (FRAG (ADVP (RB Purely)) (. .)))
26607,"(11,)",Well er not really I think .,"[Well/RB, er/NN, not/RB, really/RB, I/PRP, think/VBP, ./.]",(ROOT (S (ADVP (RB Well)) (NP (NP (NN er)) (PP (RB not) (ADVP (RB really)))) (NP (PRP I)) (VP (VBP think)) (. .)))
26607,"(12,)",Oh .,"[Oh/UH, ./.]",(ROOT (INTJ (UH Oh) (. .)))
26607,"(13,)",We find er E like the newer cars like er the big cars don 't pay .,"[We/PRP, find/VBP, er/NN, E/NN, like/IN, the/DT, newer/JJR, cars/NNS, like/IN, er/NN, the/DT, big/JJ, cars/NNS, don/VBP, 't/PRP, pay/VB, ./.]",(ROOT (S (NP (PRP We)) (VP (VBP find) (NP (NP (NN er) (NN E)) (PP (IN like) (NP (DT the) (JJR newer) (NNS cars)))) (PP (IN like) (NP (NP (NN er)) (SBAR (S (NP (DT the) (JJ big) (NNS cars)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB pay))))))))) (. .)))
