58705,"(0,)",Can I put this on Eric ?,"[Can/MD, I/PRP, put/VB, this/DT, on/IN, Eric/NNP, ?/.]",(ROOT (SQ (MD Can) (NP (PRP I)) (VP (VB put) (NP (NP (DT this)) (PP (IN on) (NP (NNP Eric))))) (. ?)))
58705,"(1,)",Yes you most certainly can,"[Yes/UH, you/PRP, most/RBS, certainly/RB, can/MD]",(ROOT (SBAR (UH Yes) (S (NP (PRP you)) (ADVP (RBS most) (RB certainly)) (VP (MD can)))))
58705,"(2, 3)"," Very good , so  about television what were you saying ?","[Very/RB, good/JJ, ,/,, so/RB, about/IN, television/NN, what/WP, were/VBD, you/PRP, saying/VBG, ?/.]","(ROOT (FRAG (ADJP (RB Very) (JJ good)) (, ,) (SBAR (WHNP (ADVP (RB so) (PP (IN about) (NP (NN television)))) (WP what)) (S (VP (VBD were) (NP (NP (PRP you)) (VP (VBG saying)))))) (. ?)))"
58705,"(4,)",About er television and it 's,"[About/IN, er/NN, television/NN, and/CC, it/PRP, 's/VBZ]",(ROOT (PP (IN About) (NP (NP (NN er) (NN television)) (CC and) (S (NP (PRP it)) (VP (VBZ 's))))))
58705,"(5,)",,[],X
58705,"(6, 7)","so er  in if you , if you read , do , do your er , what do you call it ?","[so/RB, er/NN, in/IN, if/IN, you/PRP, ,/,, if/IN, you/PRP, read/VBP, ,/,, do/VBP, ,/,, do/VBP, your/PRP$, er/NN, ,/,, what/WP, do/VBP, you/PRP, call/VB, it/PRP, ?/.]","(ROOT (SBARQ (SBAR (RB so) (S (NP (NP (NN er)) (PP (IN in) (SBAR (IN if) (S (NP (PRP you)) (, ,) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP read)))) (, ,) (VP (VBP do)))))) (, ,) (VP (VBP do) (NP (PRP$ your) (NN er))))) (, ,) (WHNP (WP what)) (SQ (VBP do) (NP (PRP you)) (VP (VB call) (NP (PRP it)))) (. ?)))"
58705,"(8,)",Er preparation,"[Er/NN, preparation/NN]",(ROOT (NP (NN Er) (NN preparation)))
58705,"(9,)",Yes,[Yes/UH],(ROOT (INTJ (UH Yes)))
58705,"(10, 11)","for the er studying for thermographic school  you 'll find in the old people 's , in the old people 's","[for/IN, the/DT, er/NN, studying/VBG, for/IN, thermographic/JJ, school/NN, you/PRP, 'll/MD, find/VB, in/IN, the/DT, old/JJ, people/NNS, 's/POS, ,/,, in/IN, the/DT, old/JJ, people/NNS, 's/POS]","(ROOT (PP (IN for) (NP (NP (DT the) (NN er)) (VP (VBG studying) (PP (IN for) (NP (NP (JJ thermographic) (NN school)) (SBAR (S (NP (PRP you)) (VP (MD 'll) (VP (VB find) (PP (IN in) (NP (DT the) (JJ old) (NNS people) (POS 's))) (, ,) (PP (IN in) (NP (DT the) (JJ old) (NNS people) (POS 's)))))))))))))"
58705,"(12,)",,[],X
58705,"(13,)","book , you are asked to read a chapter there and it 's er full of er advice regarding television","[book/NN, ,/,, you/PRP, are/VBP, asked/VBN, to/TO, read/VB, a/DT, chapter/NN, there/RB, and/CC, it/PRP, 's/VBZ, er/NN, full/JJ, of/IN, er/NN, advice/NN, regarding/VBG, television/NN]","(ROOT (NP (NP (NP (NN book)) (, ,) (SBAR (S (NP (PRP you)) (VP (VBP are) (VP (VBN asked) (S (VP (TO to) (VP (VB read) (NP (DT a) (NN chapter)) (ADVP (RB there)))))))) (CC and) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (NN er)) (PP (JJ full) (IN of) (NP (NN er) (NN advice)))))))) (PP (VBG regarding) (NP (NN television)))))"
58705,"(14,)",Oh,[Oh/UH],(ROOT (INTJ (UH Oh)))
58705,"(15,)",and its restrictions you know for religious interested,"[and/CC, its/PRP$, restrictions/NNS, you/PRP, know/VBP, for/IN, religious/JJ, interested/JJ]",(ROOT (FRAG (CC and) (NP (NP (PRP$ its) (NNS restrictions)) (SBAR (S (NP (PRP you)) (VP (VBP know) (PP (IN for) (NP (JJ religious) (JJ interested)))))))))
58705,"(16,)","Yes erm very good , I 'll have a look at that Eric","[Yes/UH, erm/FW, very/RB, good/JJ, ,/,, I/PRP, 'll/MD, have/VB, a/DT, look/NN, at/IN, that/DT, Eric/NNP]","(ROOT (SINV (FRAG (INTJ (UH Yes))) (VP (PP (NP (FW erm)) (NP (NP (RB very) (JJ good)) (, ,) (NP (PRP I)))) (MD 'll) (VP (VB have) (NP (NP (DT a) (NN look)) (PP (IN at) (NP (DT that)))))) (NP (NNP Eric))))"
58705,"(17,)",Yeah,[Yeah/UH],(ROOT (INTJ (UH Yeah)))
