39301,"(0,)",Do you want a cup of tea ?,"[Do/VB, you/PRP, want/VBP, a/DT, cup/NN, of/IN, tea/NN, ?/.]",(ROOT (SQ (VP (VB Do) (SBAR (S (NP (PRP you)) (VP (VBP want) (NP (NP (DT a) (NN cup)) (PP (IN of) (NP (NN tea)))))))) (. ?)))
39301,"(1,)",Can you remember how much those biscuits were ?,"[Can/MD, you/PRP, remember/VB, how/WRB, much/JJ, those/DT, biscuits/NNS, were/VBD, ?/.]",(ROOT (SQ (MD Can) (NP (PRP you)) (VP (VB remember) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (DT those) (NNS biscuits)) (VP (VBD were))))) (. ?)))
39301,"(2,)","What , the ones we bought the other day ?","[What/WP, ,/,, the/DT, ones/NNS, we/PRP, bought/VBD, the/DT, other/JJ, day/NN, ?/.]","(ROOT (X (X (WP What)) (, ,) (X (DT the)) (NP (NP (NNS ones)) (SBAR (S (NP (PRP we)) (VP (VBD bought) (NP (DT the) (JJ other) (NN day)))))) (. ?)))"
39301,"(3, 4)",Yes   packet    that packet there .,"[Yes/UH, packet/NN, that/WDT, packet/NN, there/RB, ./.]",(ROOT (S (VP (PP (NP (UH Yes)) (NP (NP (NN packet)) (SBAR (WHNP (WDT that)) (S (VP (NN packet) (ADVP (RB there)))))))) (. .)))
39301,"(5,)","Were they about fifty two , something like that were they I think .","[Were/VBD, they/PRP, about/IN, fifty/CD, two/CD, ,/,, something/NN, like/IN, that/DT, were/VBD, they/PRP, I/PRP, think/VBP, ./.]","(ROOT (S (S (VP (VBD Were) (NP (PRP they)) (PP (IN about) (NP (CD fifty) (CD two))))) (, ,) (NP (NP (NN something)) (PP (IN like) (NP (DT that)))) (VP (VBD were) (NP (NP (PRP they)) (SBAR (S (NP (PRP I)) (VP (VBP think)))))) (. .)))"
39301,"(6,)",Fifty t- I thought they were fifty something but I didn 't know .,"[Fifty/CD, t-/NN, I/PRP, thought/VBD, they/PRP, were/VBD, fifty/CD, something/NN, but/CC, I/PRP, didn/VBP, 't/PRP, know/VB, ./.]",(ROOT (S (NP (NP (CD Fifty) (NN t-)) (SBAR (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP they)) (VP (VBD were) (NP (NP (CD fifty) (NN something)) (PP (CC but) (NP (PRP I))))))))))) (VP (VBP didn) (S (NP (PRP 't)) (VP (VB know)))) (. .)))
39301,"(7,)",Either fifty two or fifty seven I think they were .,"[Either/CC, fifty/CD, two/CD, or/CC, fifty/CD, seven/CD, I/PRP, think/VBP, they/PRP, were/VBD, ./.]",(ROOT (S (CC Either) (NP (NP (CD fifty) (CD two)) (CC or) (NP (CD fifty) (CD seven))) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBD were))))) (. .)))
39301,"(8,)","Cos I owe you for those , oh you need to take it out","[Cos/NNP, I/PRP, owe/VBP, you/PRP, for/IN, those/DT, ,/,, oh/UH, you/PRP, need/VBP, to/TO, take/VB, it/PRP, out/RP]","(ROOT (FRAG (NP (NP (NNP Cos)) (SBAR (S (S (NP (PRP I)) (VP (VBP owe) (NP (PRP you)) (PP (IN for) (NP (DT those))))) (, ,) (S (INTJ (UH oh)) (NP (PRP you)) (VP (VBP need) (S (VP (TO to) (VP (VB take) (NP (PRP it)) (PRT (RP out))))))))))))"
39301,"(9, 10)", and the two lots of erm  coffee,"[and/CC, the/DT, two/CD, lots/NNS, of/IN, erm/NN, coffee/NN]",(ROOT (PRN (CC and) (NP (NP (DT the) (CD two) (NNS lots)) (PP (IN of) (NP (NN erm) (NN coffee))))))
39301,"(11,)",Coffee .,"[Coffee/NN, ./.]",(ROOT (INTJ (NN Coffee) (. .)))
